mode,fold,target,benchmark,subdir,instance_id,col_idx,weight
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,element_ocr_69,23342,-0.02382057545700253
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,element_ocr_78,23352,0.01676920880020361
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_0,23418,0.007159273792320531
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_102,23423,8.781488620362346e-05
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_113,23435,-0.0011359087519781188
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_116,23438,0.005520316353908528
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_133,23457,0.0015166119036309437
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_14,23458,0.011579069036576309
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_16,23460,0.011242476083646797
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_24,23469,0.004423348733480085
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_29,23474,0.0031287255666789834
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_31,23477,0.006069979372613166
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_4,23486,0.018570559768865975
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_50,23498,0.006749464001652313
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_63,23512,0.008239049835556922
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_72,23522,0.0051439975707528885
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_75,23525,0.0042643467119314205
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_78,23528,0.0015806049342254312
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_79,23529,0.014358818889745864
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_84,23535,0.005605820996294055
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_96,23548,0.01856000032384321
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,web_caption_98,23550,0.009947055148139936
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_111,23565,0.011139579176561948
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_115,23569,-0.0040196148791899365
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_151,23609,-0.008536044490085935
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_272,23741,-0.019558016396670277
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_308,23781,0.0006542429467044834
FIT-ALL-pinA,ALL,swtbench,visualwebbench,,webqa_83,23842,0.05704311529367328
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_113,2032,-0.24184206001582542
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_171,2066,0.35299520667244766
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_190,2080,-0.49029612949785806
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_488,2280,-0.2340010257861672
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_520,2303,-0.111730774430555
FIT-ALL-pinA,ALL,gaia,bfcl,live_multiple,live_multiple_979,2588,0.03475215103825351
FIT-ALL-pinA,ALL,gaia,bfcl,live_parallel_multiple,live_parallel_multiple_2,2622,-0.24184206001582575
FIT-ALL-pinA,ALL,gaia,bfcl,live_simple,live_simple_169,2693,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,bfcl,multi_turn_base,multi_turn_base_166,2862,-0.12368487934449814
FIT-ALL-pinA,ALL,gaia,bfcl,non_live_parallel_multiple,parallel_multiple_89,4156,-0.12368487934449814
FIT-ALL-pinA,ALL,gaia,bfcl,non_live_simple_python,simple_python_395,4406,-0.39083084661783263
FIT-ALL-pinA,ALL,gaia,debugbench,,python3_faulty indexing_number-of-ways-of-cutting-a-pizza,4602,-0.5011469930595019
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,125,5624,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,127,5625,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,168,5655,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,233,5700,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,362,5792,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,375,5800,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_loose_acc,479,5875,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,125,5968,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,127,5970,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,168,6001,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,233,6048,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,362,6144,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,inst_level_strict_acc,375,6152,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,125,6317,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,127,6318,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,168,6348,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,233,6393,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,362,6485,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,375,6493,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_loose_acc,479,6568,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,125,6660,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,127,6662,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,168,6693,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,233,6740,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,362,6835,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,ifeval,prompt_level_strict_acc,375,6843,0.03475215103825352
FIT-ALL-pinA,ALL,gaia,livecodebench,selfrepair,978,12055,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,livecodebench,selfrepair,984,12060,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,logiqa,,29_strict-match,12665,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,logiqa,,363_strict-match,12763,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,logiqa,,83_strict-match,13234,-0.2323938162350811
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,144,16763,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,165,16786,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,176,16798,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,2,16824,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,300,16937,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,31,16947,-0.27492313537045476
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,354,16996,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,369,17012,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,375,17019,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,383,17028,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,388,17033,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,41,17058,0.043319920263739965
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,412,17061,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,416,17065,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,44,17091,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,484,17140,0.05175346792491283
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,55,17165,0.043319920263739965
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,86,17199,0.003999986576271927
FIT-ALL-pinA,ALL,gaia,planbench,task_7_plan_execution,91,17205,0.003999986576271927
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,320,17460,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,325,17465,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,341,17483,0.017171344775933753
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,344,17486,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,440,17593,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_1_goal_shuffling,470,17626,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,211,17839,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,224,17853,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,274,17908,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,352,17995,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,373,18018,0.05175346792491284
FIT-ALL-pinA,ALL,gaia,planbench,task_8_2_full_to_partial,394,18041,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,20,18326,0.017171344775933746
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,225,18354,0.05175346792491284
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,399,18546,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,415,18565,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,448,18601,0.003999986576271893
FIT-ALL-pinA,ALL,gaia,planbench,task_8_3_partial_to_full,500,18660,0.017171344775933746
FIT-ALL-pinA,ALL,swebench,acp_gen,acp_app_gen,91,79,0.37402524549128024
FIT-ALL-pinA,ALL,swebench,acp_gen,acp_val_gen,4,790,0.37402524549128663
FIT-ALL-pinA,ALL,swebench,bfcl,agentic_web_search_no_snippet,web_search_no_snippet_72,1488,0.1742678098595968
FIT-ALL-pinA,ALL,swebench,bfcl,live_multiple,live_multiple_190,2080,0.6329371115372682
FIT-ALL-pinA,ALL,swebench,bfcl,live_multiple,live_multiple_488,2280,0.06675819417593779
FIT-ALL-pinA,ALL,swebench,bfcl,live_multiple,live_multiple_520,2303,-2.56262372195393
FIT-ALL-pinA,ALL,swebench,bfcl,live_simple,live_simple_67,2768,0.08197859022178033
FIT-ALL-pinA,ALL,swebench,bfcl,multi_turn_base,multi_turn_base_133,2827,-0.21035191256441094
FIT-ALL-pinA,ALL,swebench,bfcl,multi_turn_base,multi_turn_base_76,2952,0.7404467272209194
FIT-ALL-pinA,ALL,swebench,bfcl,multi_turn_long_context,multi_turn_long_context_76,3130,0.7404467272209199
FIT-ALL-pinA,ALL,swebench,bfcl,non_live_simple_java,simple_java_26,4175,1.4531278505410479
FIT-ALL-pinA,ALL,swebench,bfcl,non_live_simple_python,simple_python_145,4280,0.08197859022177911
FIT-ALL-pinA,ALL,swebench,debugbench,,python3_double_frog-position-after-t-seconds,4511,2.1058987388921495
FIT-ALL-pinA,ALL,swebench,ifeval,inst_level_strict_acc,217,6036,-0.21035191256441169
FIT-ALL-pinA,ALL,swebench,ifeval,prompt_level_strict_acc,217,6728,-0.21035191256441169
FIT-ALL-pinA,ALL,swebench,ifeval,prompt_level_strict_acc,472,6912,0.05321191168554562
FIT-ALL-pinA,ALL,swebench,livecodebench,codeexecution,52,10340,0.05861610468506466
FIT-ALL-pinA,ALL,swebench,logiqa,,255_flexible-extract,12600,-0.210351912564412
FIT-ALL-pinA,ALL,swebench,logiqa,,255_strict-match,12601,-0.210351912564412
FIT-ALL-pinA,ALL,swebench,repobench,repobench_xff_python_exact_match,repobench_188,20255,0.9762603081690094
FIT-ALL-pinA,ALL,swebench_multimodal,acp_gen,acp_prog_gen,27,530,0.04727127849053957
FIT-ALL-pinA,ALL,swebench_multimodal,bfcl,live_multiple,live_multiple_1043,2020,0.032941580416376355
FIT-ALL-pinA,ALL,swebench_multimodal,bfcl,live_relevance,live_relevance_12,2633,0.0047635859447104625
FIT-ALL-pinA,ALL,swebench_multimodal,bfcl,multi_turn_miss_param,multi_turn_miss_param_13,3367,-0.08687994743799231
FIT-ALL-pinA,ALL,swebench_multimodal,bfcl,non_live_parallel,parallel_105,3818,0.010572802936369727
FIT-ALL-pinA,ALL,swebench_multimodal,bfcl,non_live_simple_javascript,simple_javascript_42,4254,-0.10837902394825562
FIT-ALL-pinA,ALL,swebench_multimodal,logiqa,,62_flexible-extract,13167,-0.001096244355635578
FIT-ALL-pinA,ALL,swebench_multimodal,logiqa,,62_strict-match,13168,-0.001096244355635578
FIT-ALL-pinA,ALL,swebench_multimodal,planbench,task_1_plan_generation,143,14331,0.04727127849053958
FIT-ALL-pinA,ALL,swebench_multimodal,planbench,task_1_plan_generation,333,14542,0.04727127849053958
FIT-ALL-pinA,ALL,swebench_multimodal,planbench,task_1_plan_generation,420,14639,0.04727127849053958
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,239,16258,-0.4689527117062544
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,323,16352,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,457,16500,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,47,16514,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,51,16551,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,53,16553,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,60,16561,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,64,16565,-0.46895271170625447
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,67,16568,-0.4689527117062546
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,7,16571,-0.4689527117062546
FIT-ALL-pinA,ALL,swtbench,planbench,task_5_plan_generalization,75,16577,-0.4689527117062546
