agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,tag,created_at
2456cbb8-8e9c-41c2-9747-2792d6301ee4,RetryError,django__django-14608,sbv-qwen2-5-coder-32b-instruct,100,0.15041144999999997,0,mini-swe-agent-1,,
386eea29-0ff8-4171-af97-c7d3911b18a1,Submitted,django__django-14631,sbv-qwen2-5-coder-32b-instruct,13,0.004274249999999999,0,mini-swe-agent-1,,
6362a19c-5b91-45ae-b3dc-7427737a6607,APIError,django__django-14672,sbv-qwen2-5-coder-32b-instruct,43,0.03785493,0,mini-swe-agent-1,,
7c214289-68ff-4a80-b32b-c9b92068b283,Submitted,django__django-14725,sbv-qwen2-5-coder-32b-instruct,24,0.01089159,0,mini-swe-agent-1,,
71334e7c-28f0-4d3c-bd53-5ba5e24cdbf7,APIError,django__django-14752,sbv-qwen2-5-coder-32b-instruct,34,0.015213929999999997,0,mini-swe-agent-1,,
f5737b8d-afa4-4139-8886-cd88f1c374a6,Submitted,django__django-14765,sbv-qwen2-5-coder-32b-instruct,18,0.0035362199999999996,0,mini-swe-agent-1,,
6c9e9e22-db79-46d9-9d6c-61b565d462f0,Submitted,django__django-14771,sbv-qwen2-5-coder-32b-instruct,18,0.00456087,0,mini-swe-agent-1,,
530bee11-417f-48bf-b8bf-faac7d51f7e3,Submitted,django__django-14787,sbv-qwen2-5-coder-32b-instruct,35,0.021633629999999997,0,mini-swe-agent-1,,
dcc54a2d-fdcc-4ba1-9b0f-02d03683b84c,APIError,django__django-14792,sbv-qwen2-5-coder-32b-instruct,78,0.12673718999999994,0,mini-swe-agent-1,,
1a7de579-cf73-45b2-833e-888c4d1f87f0,RetryError,django__django-14855,sbv-qwen2-5-coder-32b-instruct,70,0.06776912999999998,0,mini-swe-agent-1,,
9c4fe732-4448-420d-9b1a-7e6524c41a38,APIError,django__django-14915,sbv-qwen2-5-coder-32b-instruct,124,0.14393424,0,mini-swe-agent-1,,
a73d388a-b268-4656-a2b6-44f72013e3a1,Submitted,django__django-14999,sbv-qwen2-5-coder-32b-instruct,7,0.0024473999999999997,0,mini-swe-agent-1,,
4e2689aa-7627-462e-9c67-753de43e0402,APIError,django__django-15022,sbv-qwen2-5-coder-32b-instruct,16,0.0033736199999999995,0,mini-swe-agent-1,,
a2baecac-e752-4532-bcfa-f24704a873f6,Submitted,django__django-15037,sbv-qwen2-5-coder-32b-instruct,24,0.009646229999999999,0,mini-swe-agent-1,,
f9887814-eef8-47bd-a895-ba1966c9d036,APIError,django__django-15098,sbv-qwen2-5-coder-32b-instruct,35,0.017286509999999998,0,mini-swe-agent-1,,
2bc6ed4a-e859-4f9c-97e8-ac1a3c50a4b6,Submitted,django__django-15103,sbv-qwen2-5-coder-32b-instruct,10,0.00200541,0,mini-swe-agent-1,,
99070431-75a3-492f-8e32-887b2e8cc20f,Submitted,django__django-15104,sbv-qwen2-5-coder-32b-instruct,18,0.01090242,0,mini-swe-agent-1,,
94e300e1-a879-437a-ba25-86ab83822305,Submitted,django__django-15127,sbv-qwen2-5-coder-32b-instruct,14,0.00693141,0,mini-swe-agent-1,,
c10192d4-c9a3-4670-a540-c76283b2680e,APIError,django__django-15128,sbv-qwen2-5-coder-32b-instruct,107,0.15208968,0,mini-swe-agent-1,,
ff67f2ac-93ea-4ecd-ab2e-a3aa4ff4fa22,Submitted,django__django-15161,sbv-qwen2-5-coder-32b-instruct,25,0.008704439999999999,0,mini-swe-agent-1,,
08be0dec-dc92-4ed1-b8f7-ea792f82d845,APIError,django__django-15252,sbv-qwen2-5-coder-32b-instruct,34,0.012832139999999997,0,mini-swe-agent-1,,
715055d8-24ed-4b55-b460-d9b6d657b8a8,Submitted,django__django-15268,sbv-qwen2-5-coder-32b-instruct,24,0.03381411000000001,0,mini-swe-agent-1,,
e9fa75e5-0257-4d62-bf91-86244385607d,Submitted,django__django-15277,sbv-qwen2-5-coder-32b-instruct,5,0.0009658199999999999,0,mini-swe-agent-1,,
6db23414-a28c-4012-9acd-48e193f4f567,Submitted,django__django-15278,sbv-qwen2-5-coder-32b-instruct,48,0.03639381,0,mini-swe-agent-1,,
07efcc37-867e-4303-8192-11a4cb432088,Submitted,django__django-15280,sbv-qwen2-5-coder-32b-instruct,13,0.0035497199999999993,0,mini-swe-agent-1,,
abf61f08-9098-4bb6-8076-63c05a6944b7,RetryError,django__django-15315,sbv-qwen2-5-coder-32b-instruct,120,0.17440541999999998,0,mini-swe-agent-1,,
3e1d9bc2-01ee-4fc6-94df-501562722de1,Submitted,django__django-15368,sbv-qwen2-5-coder-32b-instruct,14,0.003575369999999999,1,mini-swe-agent-1,,
d2412f5d-fdf3-4c65-88a4-484fdeb67510,LimitsExceeded,django__django-15375,sbv-qwen2-5-coder-32b-instruct,250,0.6599432999999999,0,mini-swe-agent-1,,
bf644ff5-3745-47af-92d5-9a333015b373,APIError,django__django-15380,sbv-qwen2-5-coder-32b-instruct,36,0.032978099999999996,0,mini-swe-agent-1,,
019d0d7a-6dde-4ed0-82b2-336e7e9a6d4c,APIError,django__django-15382,sbv-qwen2-5-coder-32b-instruct,176,0.45047310000000007,0,mini-swe-agent-1,,
d3706980-a3a9-4fd0-95e4-fa4cf9ccfac0,Submitted,django__django-15467,sbv-qwen2-5-coder-32b-instruct,35,0.02004345,0,mini-swe-agent-1,,
2a108065-1bf2-4bfb-97c6-80a1bc53b5b8,Submitted,django__django-15499,sbv-qwen2-5-coder-32b-instruct,89,0.14865011999999997,0,mini-swe-agent-1,,
0495cbbf-9d74-42ff-bf1f-dd9d254d3f63,APIError,django__django-15503,sbv-qwen2-5-coder-32b-instruct,11,0.005075939999999999,0,mini-swe-agent-1,,
05914480-54c4-48bc-aeb8-4992691684ae,APIError,django__django-15525,sbv-qwen2-5-coder-32b-instruct,49,0.06984896999999998,0,mini-swe-agent-1,,
037b9f48-b0e8-4173-8f47-7c1f5ca7f061,APIError,django__django-15554,sbv-qwen2-5-coder-32b-instruct,44,0.03981482999999999,0,mini-swe-agent-1,,
1ab2f615-d73b-44d9-b9c4-ff21e897dce6,LimitsExceeded,django__django-15561,sbv-qwen2-5-coder-32b-instruct,250,0.32962844999999985,0,mini-swe-agent-1,,
0d1af886-1e8d-48e9-ad2b-c970eb132f15,LimitsExceeded,django__django-15563,sbv-qwen2-5-coder-32b-instruct,250,0.6052236900000001,0,mini-swe-agent-1,,
40fe58c4-c965-419d-b8ed-2560ef9e1334,Submitted,django__django-15569,sbv-qwen2-5-coder-32b-instruct,7,0.0016505699999999999,1,mini-swe-agent-1,,
cbd8c796-371a-44a3-bc9e-dc614f65b4ba,APIError,django__django-15572,sbv-qwen2-5-coder-32b-instruct,16,0.004501319999999999,0,mini-swe-agent-1,,
43cf504a-1d91-4088-b625-4b8015e382fc,RetryError,django__django-15629,sbv-qwen2-5-coder-32b-instruct,111,0.2886294,0,mini-swe-agent-1,,
2ab4ca2a-75c7-4314-acc4-7987f32f3613,APIError,django__django-15695,sbv-qwen2-5-coder-32b-instruct,14,0.007480679999999998,0,mini-swe-agent-1,,
857ee5d7-c833-495f-90ea-142701dbd251,APIError,django__django-15731,sbv-qwen2-5-coder-32b-instruct,126,0.12205667999999995,0,mini-swe-agent-1,,
402c62fa-8a73-4704-a554-58ca412ffd56,APIError,django__django-15732,sbv-qwen2-5-coder-32b-instruct,90,0.14664294,0,mini-swe-agent-1,,
a5e3b43f-664d-423c-bd9a-e5c01836dbeb,Submitted,django__django-15741,sbv-qwen2-5-coder-32b-instruct,11,0.00295074,1,mini-swe-agent-1,,
2e596cb9-11b1-418f-830c-748a8296a14a,RetryError,django__django-15814,sbv-qwen2-5-coder-32b-instruct,211,0.4927395600000002,0,mini-swe-agent-1,,
88aced34-8ab9-4f79-a005-d3dc7ab46e39,APIError,django__django-15851,sbv-qwen2-5-coder-32b-instruct,26,0.010397039999999998,0,mini-swe-agent-1,,
2d393659-b5ad-41e2-867d-bb7d66024ada,APIError,django__django-15863,sbv-qwen2-5-coder-32b-instruct,53,0.03795708,0,mini-swe-agent-1,,
151e1bd3-1517-415d-97d4-04257cc3029a,APIError,django__django-15916,sbv-qwen2-5-coder-32b-instruct,78,0.06810771,0,mini-swe-agent-1,,
00c3fcea-dc3c-40a1-ab49-a385e147e026,RetryError,django__django-15930,sbv-qwen2-5-coder-32b-instruct,153,0.40913387999999995,0,mini-swe-agent-1,,
e6e75573-a241-4fc4-92ed-61232b726c62,APIError,django__django-15957,sbv-qwen2-5-coder-32b-instruct,26,0.011383530000000001,0,mini-swe-agent-1,,
6cf8037a-bdca-4d7c-85e9-94c3f10f2669,APIError,django__django-15973,sbv-qwen2-5-coder-32b-instruct,42,0.030445859999999998,0,mini-swe-agent-1,,
2f565b3d-617e-4780-a7f6-fe56a38e36f0,Submitted,django__django-15987,sbv-qwen2-5-coder-32b-instruct,7,0.00241434,0,mini-swe-agent-1,,
951d3948-617d-4bba-8690-0dab9f93be0d,Submitted,django__django-16032,sbv-qwen2-5-coder-32b-instruct,19,0.0044634900000000005,0,mini-swe-agent-1,,
7a8df987-3157-4c5a-8a88-fee6794e704f,APIError,django__django-16082,sbv-qwen2-5-coder-32b-instruct,24,0.01280166,0,mini-swe-agent-1,,
fa5d42d9-ee64-42ef-b7f8-eb55c9efd9e3,APIError,django__django-16100,sbv-qwen2-5-coder-32b-instruct,188,0.4736878499999999,0,mini-swe-agent-1,,
86970a12-36a8-4bff-b409-8be89e3b0b71,APIError,django__django-16116,sbv-qwen2-5-coder-32b-instruct,28,0.012901109999999999,0,mini-swe-agent-1,,
a86032ec-8178-4335-8800-02b1040877d5,LimitsExceeded,django__django-16136,sbv-qwen2-5-coder-32b-instruct,250,0.42072576000000006,0,mini-swe-agent-1,,
101cb640-18a8-4b23-b95a-bd254f6153cb,APIError,django__django-16139,sbv-qwen2-5-coder-32b-instruct,8,0.00113352,0,mini-swe-agent-1,,
c9e1269a-8a78-4e22-af18-9e8bf0761c0e,Submitted,django__django-16145,sbv-qwen2-5-coder-32b-instruct,57,0.05068949999999999,0,mini-swe-agent-1,,
ecc2bcc1-5474-4218-afa8-35821cbdbd52,Submitted,django__django-16255,sbv-qwen2-5-coder-32b-instruct,4,0.0005756099999999999,1,mini-swe-agent-1,,
7c5c9aaf-2b0a-4f16-9be4-c28d4d2f2336,Submitted,django__django-16256,sbv-qwen2-5-coder-32b-instruct,60,0.06505095,0,mini-swe-agent-1,,
4d19e21e-fdd8-4654-ba49-dad8ff256d58,APIError,django__django-16263,sbv-qwen2-5-coder-32b-instruct,62,0.06587925,0,mini-swe-agent-1,,
529a452e-ff47-4a2c-b0db-35706d9326c1,Submitted,django__django-16315,sbv-qwen2-5-coder-32b-instruct,10,0.00238962,0,mini-swe-agent-1,,
7a66cd68-b135-455e-9983-3ad17f87eb8f,Submitted,django__django-16333,sbv-qwen2-5-coder-32b-instruct,9,0.00185766,0,mini-swe-agent-1,,
2fe1babe-a16c-42a8-9783-f94da2e553b3,Submitted,django__django-16429,sbv-qwen2-5-coder-32b-instruct,4,0.0007786799999999999,0,mini-swe-agent-1,,
c9404ff0-cfeb-454f-b30e-65986ebac46e,APIError,django__django-16454,sbv-qwen2-5-coder-32b-instruct,23,0.007923299999999998,0,mini-swe-agent-1,,
b9beffb5-6b5b-41b2-8293-c40f1949d5c9,APIError,django__django-16485,sbv-qwen2-5-coder-32b-instruct,28,0.00999753,0,mini-swe-agent-1,,
40568c31-9bc1-4847-a17a-4e63f925f13b,Submitted,django__django-16493,sbv-qwen2-5-coder-32b-instruct,13,0.0022078799999999997,0,mini-swe-agent-1,,
ffc0f0c1-b1f7-4487-9c0e-9eef93b701b9,APIError,django__django-16502,sbv-qwen2-5-coder-32b-instruct,11,0.007016159999999999,0,mini-swe-agent-1,,
55865607-d5f4-4ee9-a954-dc007ce98379,Submitted,django__django-16527,sbv-qwen2-5-coder-32b-instruct,11,0.0023066699999999994,1,mini-swe-agent-1,,
6755f762-c23f-4dd4-bfd7-768403a74d98,RetryError,django__django-16560,sbv-qwen2-5-coder-32b-instruct,117,0.15494076000000004,0,mini-swe-agent-1,,
1b6b2e2e-36cf-4f33-a0ec-24afe8ada25c,Submitted,django__django-16569,sbv-qwen2-5-coder-32b-instruct,9,0.00216885,1,mini-swe-agent-1,,
93e48a38-d5dc-41d4-89ca-a3cdf7b9edda,APIError,django__django-16595,sbv-qwen2-5-coder-32b-instruct,14,0.0037579799999999993,0,mini-swe-agent-1,,
9b943ba9-7d91-451d-a804-1e0575012eb1,APIError,django__django-16612,sbv-qwen2-5-coder-32b-instruct,12,0.00251523,0,mini-swe-agent-1,,
ceacc54f-aff4-4b1c-babd-5b82f134a1ee,Submitted,django__django-16631,sbv-qwen2-5-coder-32b-instruct,47,0.021460559999999997,0,mini-swe-agent-1,,
5db4347f-0541-4a9f-8642-57f9015e8c39,APIError,django__django-16642,sbv-qwen2-5-coder-32b-instruct,15,0.0040631700000000005,0,mini-swe-agent-1,,
19094ca5-45be-4858-946e-f32c3187adea,APIError,django__django-16661,sbv-qwen2-5-coder-32b-instruct,10,0.00164745,0,mini-swe-agent-1,,
35f67577-928c-41c7-9c87-a18a77c26303,Submitted,django__django-16662,sbv-qwen2-5-coder-32b-instruct,14,0.0035168699999999996,0,mini-swe-agent-1,,
48c18a5a-079a-45b4-8e97-76b2f51c6b93,APIError,django__django-16667,sbv-qwen2-5-coder-32b-instruct,19,0.007017209999999999,0,mini-swe-agent-1,,
d9037be7-6407-43ef-97af-46ecf915fe12,Submitted,django__django-16801,sbv-qwen2-5-coder-32b-instruct,13,0.004411229999999999,1,mini-swe-agent-1,,
49f36353-03e6-47e2-be59-d1d005db54c6,Submitted,django__django-16819,sbv-qwen2-5-coder-32b-instruct,24,0.011971409999999998,1,mini-swe-agent-1,,
0a850f60-8fb0-48a9-a8d9-1a79bd04f829,Submitted,django__django-16877,sbv-qwen2-5-coder-32b-instruct,26,0.01152804,0,mini-swe-agent-1,,
cdd6b4d3-f3e8-4d4e-b756-0ff68e797dd8,APIError,django__django-16899,sbv-qwen2-5-coder-32b-instruct,48,0.05288879999999999,0,mini-swe-agent-1,,
f66436b5-c3ec-4a3e-82c0-7b0f7bc76fd0,APIError,django__django-16901,sbv-qwen2-5-coder-32b-instruct,29,0.015917879999999995,0,mini-swe-agent-1,,
77e250e9-6d66-437b-96ac-f51cff2776b8,APIError,django__django-16938,sbv-qwen2-5-coder-32b-instruct,49,0.07721621999999999,0,mini-swe-agent-1,,
0f8033cf-954b-47e4-bef4-331de88b73f1,RetryError,django__django-16950,sbv-qwen2-5-coder-32b-instruct,104,0.16780847999999998,0,mini-swe-agent-1,,
35b54db2-5c64-4955-a4b3-e2edcfa7ca8b,Submitted,django__django-17029,sbv-qwen2-5-coder-32b-instruct,14,0.0033683699999999994,1,mini-swe-agent-1,,
b358e329-d775-41e2-8ca7-f993f4625cbc,APIError,django__django-17084,sbv-qwen2-5-coder-32b-instruct,12,0.0041250900000000005,0,mini-swe-agent-1,,
7333dcf8-bb7e-4cb4-ae1d-c4916aaf17e9,APIError,django__django-17087,sbv-qwen2-5-coder-32b-instruct,47,0.040792949999999994,0,mini-swe-agent-1,,
cca9753a-2d41-4a1a-8bf8-a477c0d0ecc1,RetryError,django__django-7530,sbv-qwen2-5-coder-32b-instruct,67,0.09165791999999998,1,mini-swe-agent-1,,
ab8ca2d7-8262-481f-acbe-891f859a3bf6,Submitted,django__django-9296,sbv-qwen2-5-coder-32b-instruct,9,0.00104409,1,mini-swe-agent-1,,
73675234-aa99-4d0b-8e67-cc8908129f8d,Submitted,matplotlib__matplotlib-13989,sbv-qwen2-5-coder-32b-instruct,17,0.00504318,1,mini-swe-agent-1,,
7ec6e4e3-21b9-4a96-8502-f5c08bd0fc07,Submitted,matplotlib__matplotlib-14623,sbv-qwen2-5-coder-32b-instruct,38,0.021477,0,mini-swe-agent-1,,
9586ffa9-9838-47fc-90e8-87f5adfdefdf,Submitted,matplotlib__matplotlib-20488,sbv-qwen2-5-coder-32b-instruct,7,0.0012807299999999999,0,mini-swe-agent-1,,
d486335d-0d46-491e-b255-df4f9031fd74,APIError,matplotlib__matplotlib-20676,sbv-qwen2-5-coder-32b-instruct,40,0.038517119999999995,0,mini-swe-agent-1,,
a32abbde-7d9b-4a08-af1f-c0e54fd73fdc,APIError,matplotlib__matplotlib-20826,sbv-qwen2-5-coder-32b-instruct,22,0.00921207,0,mini-swe-agent-1,,
18c40332-d91c-49f2-bb07-5c20fb46c086,APIError,matplotlib__matplotlib-20859,sbv-qwen2-5-coder-32b-instruct,18,0.0041557799999999995,0,mini-swe-agent-1,,
1f288a4e-0c53-425d-8339-b25b3476a760,APIError,matplotlib__matplotlib-21568,sbv-qwen2-5-coder-32b-instruct,18,0.007499369999999999,0,mini-swe-agent-1,,
551b3bc3-5119-4015-9a79-573d60ae61e8,APIError,matplotlib__matplotlib-22719,sbv-qwen2-5-coder-32b-instruct,42,0.03972347999999999,0,mini-swe-agent-1,,
4c0f344a-3733-4347-9eb7-1c7dfa9a8478,Submitted,matplotlib__matplotlib-22865,sbv-qwen2-5-coder-32b-instruct,9,0.00279957,0,mini-swe-agent-1,,
3720c135-5bfc-4d07-a313-d4e6519876bc,Submitted,matplotlib__matplotlib-22871,sbv-qwen2-5-coder-32b-instruct,9,0.00257181,0,mini-swe-agent-1,,
e2e7dbfe-c3fc-4921-bda0-a159c935e792,RetryError,matplotlib__matplotlib-23299,sbv-qwen2-5-coder-32b-instruct,111,0.3167266800000001,0,mini-swe-agent-1,,
f878f771-f88e-43d2-ad8e-c89965ba17f9,Submitted,matplotlib__matplotlib-23314,,45,0.024246720000000003,unknown,mini-swe-agent-1,,
793fbd68-aec2-4377-be03-fc45e9f736d6,APIError,matplotlib__matplotlib-23412,sbv-qwen2-5-coder-32b-instruct,6,0.0020808,0,mini-swe-agent-1,,
c1e2da0a-da90-4bb7-a03f-89911c07eec9,APIError,matplotlib__matplotlib-23476,sbv-qwen2-5-coder-32b-instruct,35,0.03800646,0,mini-swe-agent-1,,
b7a3a28a-839a-4675-a67a-11dcb336a8f5,APIError,matplotlib__matplotlib-24026,sbv-qwen2-5-coder-32b-instruct,33,0.01303056,0,mini-swe-agent-1,,
4eeeb405-4304-4840-9752-98ecb4a65c99,APIError,matplotlib__matplotlib-24149,sbv-qwen2-5-coder-32b-instruct,47,0.022742909999999998,0,mini-swe-agent-1,,
085fcfd2-2528-4491-88e9-d6d03a745956,APIError,matplotlib__matplotlib-24177,sbv-qwen2-5-coder-32b-instruct,45,0.06561398999999998,0,mini-swe-agent-1,,
337754ea-2c35-4d38-a113-8ce8f2b30ed4,Submitted,matplotlib__matplotlib-24570,sbv-qwen2-5-coder-32b-instruct,9,0.0036827099999999996,0,mini-swe-agent-1,,
800eb161-cea0-4bcf-8e0c-189ab7e0a456,APIError,matplotlib__matplotlib-24627,sbv-qwen2-5-coder-32b-instruct,38,0.01105167,0,mini-swe-agent-1,,
041bcf6c-32ed-4e61-82e9-9ec91d2a12ae,APIError,matplotlib__matplotlib-24637,sbv-qwen2-5-coder-32b-instruct,17,0.006923219999999999,0,mini-swe-agent-1,,
8d14d035-48d2-452a-a63d-08b0e01fbbd8,Submitted,matplotlib__matplotlib-24870,sbv-qwen2-5-coder-32b-instruct,12,0.00610677,0,mini-swe-agent-1,,
8a5da2dd-989a-4d51-a30f-66c5ed846cfc,Submitted,matplotlib__matplotlib-24970,sbv-qwen2-5-coder-32b-instruct,9,0.00200331,0,mini-swe-agent-1,,
07bdf986-9b09-49cc-9112-011098aae0bb,Submitted,matplotlib__matplotlib-25122,sbv-qwen2-5-coder-32b-instruct,15,0.00461325,0,mini-swe-agent-1,,
34255946-f294-4b67-8078-01a2449cfc2a,Submitted,matplotlib__matplotlib-25287,sbv-qwen2-5-coder-32b-instruct,25,0.01439406,1,mini-swe-agent-1,,
62082e92-9f4c-44e4-a04d-c57a07e021f2,LimitsExceeded,matplotlib__matplotlib-25311,sbv-qwen2-5-coder-32b-instruct,250,0.44439338999999994,0,mini-swe-agent-1,,
3ab5d587-2f69-495c-8120-0fd0e2ab21d7,Submitted,matplotlib__matplotlib-25332,sbv-qwen2-5-coder-32b-instruct,20,0.009894239999999999,0,mini-swe-agent-1,,
df193b51-dfac-4842-9e03-060807a495c7,Submitted,matplotlib__matplotlib-25479,sbv-qwen2-5-coder-32b-instruct,14,0.005485859999999999,0,mini-swe-agent-1,,
c0d854a2-e7e7-4e43-ba8a-9e310c7ec9ca,Submitted,matplotlib__matplotlib-25775,sbv-qwen2-5-coder-32b-instruct,43,0.05660601,0,mini-swe-agent-1,,
7280632f-e0c0-4050-b334-3fc9642110ef,RetryError,matplotlib__matplotlib-25960,sbv-qwen2-5-coder-32b-instruct,97,0.22500821999999995,0,mini-swe-agent-1,,
ee78d58d-5533-4b9b-99a0-7123f4ad6019,Submitted,matplotlib__matplotlib-26113,sbv-qwen2-5-coder-32b-instruct,29,0.02593032,1,mini-swe-agent-1,,
af3515a2-a85c-4675-a419-6b83de80610c,APIError,matplotlib__matplotlib-26208,sbv-qwen2-5-coder-32b-instruct,49,0.07388810999999998,0,mini-swe-agent-1,,
2e2e897b-7c9b-4dd8-bf06-77802d1d5b95,Submitted,matplotlib__matplotlib-26291,sbv-qwen2-5-coder-32b-instruct,11,0.00238002,0,mini-swe-agent-1,,
980b3879-2455-4662-9e0e-94025cd9da1e,APIError,matplotlib__matplotlib-26342,sbv-qwen2-5-coder-32b-instruct,19,0.0032179199999999995,0,mini-swe-agent-1,,
1b52288b-39bf-4e5e-97b4-e90c3b67a40a,APIError,matplotlib__matplotlib-26466,sbv-qwen2-5-coder-32b-instruct,20,0.006341250000000001,0,mini-swe-agent-1,,
56b02668-f6c6-4242-a547-bd9ad7a70965,APIError,mwaskom__seaborn-3069,sbv-qwen2-5-coder-32b-instruct,36,0.019741889999999998,0,mini-swe-agent-1,,
46f3cc7c-bd9d-489f-9d72-ea4fb48b55d3,LimitsExceeded,mwaskom__seaborn-3187,sbv-qwen2-5-coder-32b-instruct,250,0.5179867499999998,0,mini-swe-agent-1,,
c3756eb2-c0f5-44f5-8a8c-73fdf99c71c8,RetryError,pallets__flask-5014,sbv-qwen2-5-coder-32b-instruct,137,0.31278951000000005,0,mini-swe-agent-1,,
7586868f-5d38-419b-b3c1-bdae2a09af4b,Submitted,psf__requests-1142,sbv-qwen2-5-coder-32b-instruct,10,0.004384529999999999,0,mini-swe-agent-1,,
abdc21e5-25ea-4f09-a5a5-c256adb648be,Submitted,psf__requests-1724,sbv-qwen2-5-coder-32b-instruct,6,0.00141486,1,mini-swe-agent-1,,
ceac2cf3-d1b7-4775-8254-4797e6889b8d,Submitted,psf__requests-1766,sbv-qwen2-5-coder-32b-instruct,8,0.00154497,0,mini-swe-agent-1,,
53d2f08e-e4cf-4013-8fc2-52ced452ce19,APIError,psf__requests-1921,sbv-qwen2-5-coder-32b-instruct,17,0.00414609,0,mini-swe-agent-1,,
45dd3cbf-3705-4e43-aa22-40eb7acf18ae,Submitted,psf__requests-2317,sbv-qwen2-5-coder-32b-instruct,7,0.0009334799999999999,1,mini-swe-agent-1,,
860b92fa-5060-4e31-ab6d-bdcccef76e88,Submitted,psf__requests-2931,sbv-qwen2-5-coder-32b-instruct,6,0.00137784,0,mini-swe-agent-1,,
7d3c35a9-5625-412b-a7c0-c4921d871692,RetryError,psf__requests-5414,sbv-qwen2-5-coder-32b-instruct,96,0.14617407000000002,0,mini-swe-agent-1,,
bb1d0be8-b1c2-497f-affd-aebfd02aad7c,APIError,psf__requests-6028,sbv-qwen2-5-coder-32b-instruct,33,0.01923426,0,mini-swe-agent-1,,
83f215aa-098b-41e9-b75d-e148e2f7fbc6,Submitted,pydata__xarray-2905,,48,0.04721658,unknown,mini-swe-agent-1,,
30f59f27-0ea6-493f-89e2-7cb4ca1abb78,APIError,pydata__xarray-3095,sbv-qwen2-5-coder-32b-instruct,19,0.008569019999999998,0,mini-swe-agent-1,,
0abf2a49-8785-4548-8eb1-dba97e691597,APIError,pydata__xarray-3151,sbv-qwen2-5-coder-32b-instruct,28,0.015114569999999997,0,mini-swe-agent-1,,
30b58310-b56b-4d3b-af72-6dca12b14400,APIError,pydata__xarray-3305,sbv-qwen2-5-coder-32b-instruct,26,0.00789219,0,mini-swe-agent-1,,
53625cdd-fd45-4ae1-8a4f-75d5f797625d,APIError,pydata__xarray-3677,sbv-qwen2-5-coder-32b-instruct,26,0.0073101899999999985,0,mini-swe-agent-1,,
d19213d4-e0ad-4307-9885-ff3af617a863,Submitted,pydata__xarray-3993,sbv-qwen2-5-coder-32b-instruct,10,0.0013923299999999998,0,mini-swe-agent-1,,
36d8794c-fa51-4929-9135-d4fb93b8f0c7,Submitted,pydata__xarray-4075,sbv-qwen2-5-coder-32b-instruct,11,0.0017913900000000003,0,mini-swe-agent-1,,
0d67a88b-0bda-482c-a390-998102827269,RetryError,pydata__xarray-4094,sbv-qwen2-5-coder-32b-instruct,127,0.19822388999999999,0,mini-swe-agent-1,,
f5a76a0b-9316-4e62-b7e2-846a331aefa7,RetryError,pydata__xarray-4356,sbv-qwen2-5-coder-32b-instruct,90,0.15119043,0,mini-swe-agent-1,,
46415eac-371e-4b7c-9a1e-5a8af75c2a19,Submitted,pydata__xarray-4629,sbv-qwen2-5-coder-32b-instruct,8,0.0018221399999999999,1,mini-swe-agent-1,,
e717b9e8-da5c-4780-961d-8878dc3592d6,LimitsExceeded,pydata__xarray-4687,sbv-qwen2-5-coder-32b-instruct,250,0.4661239499999997,0,mini-swe-agent-1,,
1641566b-47a2-4663-a84e-bdfdb90afafd,Submitted,pydata__xarray-4695,sbv-qwen2-5-coder-32b-instruct,58,0.06085329,0,mini-swe-agent-1,,
cde5d03b-f61c-48c3-9d94-8d06a191ee9d,Submitted,pydata__xarray-4966,sbv-qwen2-5-coder-32b-instruct,22,0.009648929999999998,0,mini-swe-agent-1,,
68613261-f788-4e84-8b73-78265895d5f8,Submitted,pydata__xarray-6461,sbv-qwen2-5-coder-32b-instruct,42,0.01765191,0,mini-swe-agent-1,,
efd6279e-ed41-4937-beca-a8e99ef8ea3f,APIError,pydata__xarray-6599,sbv-qwen2-5-coder-32b-instruct,32,0.014899230000000001,0,mini-swe-agent-1,,
043a7d9d-5fb9-4762-9a11-5e188c44f6b2,RetryError,pydata__xarray-6721,sbv-qwen2-5-coder-32b-instruct,56,0.08921486999999999,0,mini-swe-agent-1,,
af80f8f2-71a0-446f-9a03-52de744b1482,APIError,pydata__xarray-6744,sbv-qwen2-5-coder-32b-instruct,26,0.008612489999999997,0,mini-swe-agent-1,,
e1e2fff1-0bb8-4ca2-b20d-35df8f43368f,RetryError,pydata__xarray-6938,sbv-qwen2-5-coder-32b-instruct,243,0.64172592,0,mini-swe-agent-1,,
fa423f9f-23dd-46e6-b415-c9f89bb91c85,Submitted,pydata__xarray-6992,sbv-qwen2-5-coder-32b-instruct,5,0.0007960799999999999,0,mini-swe-agent-1,,
5661b2f5-3a35-4b31-b6a0-17e51b8c4fd6,APIError,pydata__xarray-7229,sbv-qwen2-5-coder-32b-instruct,82,0.08435703,0,mini-swe-agent-1,,
72ad49f6-a52c-4df5-ae0a-32cb8022ccef,APIError,pydata__xarray-7233,sbv-qwen2-5-coder-32b-instruct,25,0.00754101,0,mini-swe-agent-1,,
514ec7c9-5c1c-433e-af3c-0d5fc839889b,APIError,pydata__xarray-7393,sbv-qwen2-5-coder-32b-instruct,59,0.04212804,0,mini-swe-agent-1,,
bfe281f8-7e44-4edf-b0d5-6479328b4a3b,APIError,pylint-dev__pylint-4551,sbv-qwen2-5-coder-32b-instruct,13,0.00789003,0,mini-swe-agent-1,,
