agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,created_at
ea23c006-af20-433c-b9d3-ed97625eddaa,Submitted,django__django-16100,20,0.083132,unknown,
823ea202-d24e-4606-b7dd-37281ace29a7,Submitted,django__django-16116,12,0.041255999999999994,unknown,
04fe59be-22fa-47de-becb-3a5ea0b2deb9,Submitted,django__django-16136,26,0.1604,unknown,
d4820d33-4559-4963-876a-68b0bbe3a41d,Submitted,django__django-16139,5,0.012552,unknown,
78433d1e-cb6b-4eec-99fa-102d4f933be8,Submitted,django__django-16145,12,0.040684000000000005,unknown,
003296d0-c7ba-48b2-9a4f-6c30c3f1f369,Submitted,django__django-16255,5,0.012164,unknown,
cf0f0a0c-6486-45a2-8aa7-710fecfe03ef,Submitted,django__django-16256,16,0.070354,unknown,
c33bd71c-8887-45e7-a9cb-100c5af8f22d,Submitted,django__django-16263,11,0.037068,unknown,
445fd5d4-1cff-4f91-b736-2204a07b5132,Submitted,django__django-16315,30,0.18143200000000004,unknown,
93f2fc32-6eaa-486a-87aa-a45cfae142ae,Submitted,django__django-16333,7,0.018496,unknown,
8afd6b67-6198-4e77-bfbe-104f86e2d68f,Submitted,django__django-16429,6,0.02172,unknown,
4c67bc89-0e23-42f0-8893-89f8564db512,Submitted,django__django-16454,9,0.036610000000000004,unknown,
378ba171-e0f1-4240-bb42-d4dfcd062195,Submitted,django__django-16485,10,0.028223999999999996,unknown,
bf744684-b39b-470c-a3af-f067c94886ca,Submitted,django__django-16493,7,0.018743999999999997,unknown,
03d1d9a6-1100-4e74-8945-34ed8914be71,Submitted,django__django-16502,12,0.048485999999999994,unknown,
50aeb017-8615-4dc9-a87c-1a635c013bd7,Submitted,django__django-16527,6,0.013345999999999997,unknown,
cc09ac7e-fa18-42e9-a601-391396a37b8a,Submitted,django__django-16560,11,0.035933999999999994,unknown,
c7d70fca-2fdc-4353-ad2c-bea99ff40038,Submitted,django__django-16569,8,0.025138,unknown,
22093004-fe16-456d-8b65-25ff9ce94def,Submitted,django__django-16595,14,0.052626,unknown,
f9d40e21-a2de-4ba5-9ae7-73d6766a689f,Submitted,django__django-16612,7,0.016319999999999998,unknown,
b69320f9-7a74-4e04-b5d9-68f81afbbdde,Submitted,django__django-16631,21,0.13918399999999997,unknown,
35bf1d0a-c83b-48d7-b958-fb0b68d2af1c,Submitted,django__django-16642,17,0.069178,unknown,
36c9d806-6028-4a71-a939-0a28550d699e,Submitted,django__django-16661,17,0.05902799999999999,unknown,
67848a41-5a79-47e5-b933-04c7cbf70990,Submitted,django__django-16662,40,0.320818,unknown,
148b6608-9e15-41da-bb47-9edc16d9361a,Submitted,django__django-16667,6,0.018758,unknown,
dabcfc4c-3776-4073-abca-ac750767c0b1,Submitted,django__django-16801,6,0.019645999999999997,unknown,
f8883485-1779-4e26-b5ea-db3b0e15c3ef,Submitted,django__django-16819,19,0.12411000000000001,unknown,
cab75a58-1b3c-4a0f-ad5a-0aa8daaace21,Submitted,django__django-16877,12,0.045858,unknown,
429cd808-e933-4515-9fe4-49b0d16704a4,Submitted,django__django-16899,11,0.036708,unknown,
a92f0a90-fdee-4c45-901b-b90b06f0492c,Submitted,django__django-16901,19,0.07535,unknown,
5f3c207d-164a-46bd-bf13-deac087eccf4,Submitted,django__django-16938,12,0.068188,unknown,
c0d8fd81-93e8-49ed-94bd-eaccc8fa0fa5,Submitted,django__django-16950,16,0.100576,unknown,
475d76be-a843-4972-95c3-59cde93c8d00,Submitted,django__django-17029,9,0.026532,unknown,
3bab231d-d9cf-45e4-9a7e-464a0222ac09,Submitted,django__django-17084,16,0.0628,unknown,
6debf075-4c9e-4486-b9a6-0eeeed0909a1,Submitted,django__django-17087,16,0.08344400000000002,unknown,
1b487629-7374-4210-92d7-fea298922352,Submitted,django__django-7530,12,0.08310599999999999,unknown,
ffc1f626-76e2-4c0a-aade-92eeb48cb7dc,Submitted,django__django-9296,8,0.018401999999999998,unknown,
42e37e85-6d17-4f75-bdd2-fe2c9cd8eef4,Submitted,matplotlib__matplotlib-13989,36,0.2723659999999999,unknown,
b1085137-f857-454e-b931-d5f51724fd7d,Submitted,matplotlib__matplotlib-14623,18,0.11429999999999998,unknown,
252f488b-ca74-43bf-900d-69b01fa85b4e,Submitted,matplotlib__matplotlib-20488,7,0.028615999999999996,unknown,
792dd11c-b985-4fe9-92a5-188dc3c0ebce,Submitted,matplotlib__matplotlib-20676,18,0.097244,unknown,
d744e2b2-a46e-49eb-80ff-c189732555b8,Submitted,matplotlib__matplotlib-20826,55,0.6294219999999999,unknown,
8b375a95-9913-494d-8456-f2a8c88454e7,Submitted,matplotlib__matplotlib-20859,16,0.05379,unknown,
c9593090-70c5-4c77-8e11-ff8da33cccf4,Submitted,matplotlib__matplotlib-21568,18,0.14301,unknown,
d70b0739-6caa-4827-a327-d658fd2b7bb8,Submitted,matplotlib__matplotlib-22719,11,0.08380799999999998,unknown,
eb503fea-9e69-48d2-875a-b4545cc2fd51,Submitted,matplotlib__matplotlib-22865,20,0.10934999999999999,unknown,
3bbbd30f-b441-4d6c-b31c-ed1f3642bd99,Submitted,matplotlib__matplotlib-22871,14,0.08725,unknown,
d75e2d11-04a1-436b-a6d5-32cf924d3b90,Submitted,matplotlib__matplotlib-23299,129,1.6336020000000002,unknown,
0152febb-0cad-43f8-bd4b-5afa94af8803,Submitted,matplotlib__matplotlib-23314,15,0.067948,unknown,
871f41dc-7ac3-4d50-a766-cc0e552a3113,Submitted,matplotlib__matplotlib-23412,11,0.057730000000000004,unknown,
b8000788-3bb9-4068-a578-1563dad5189e,Submitted,matplotlib__matplotlib-23476,11,0.056577999999999996,unknown,
f9d3d82c-c34b-437e-a8f1-af7e09b3dbd3,Submitted,matplotlib__matplotlib-24026,45,0.34584800000000004,unknown,
9390a7f0-cf10-4bf8-8e70-ebdecc286aed,Submitted,matplotlib__matplotlib-24149,16,0.101666,unknown,
7bf1d09e-6a41-4157-8349-13ed47caf8c3,Submitted,matplotlib__matplotlib-24177,18,0.140986,unknown,
636f84e1-6111-4cdf-b11d-74f016b8ecc6,Submitted,matplotlib__matplotlib-24570,10,0.031084,unknown,
5bd917de-61b5-496a-846e-d56f1e431850,Submitted,matplotlib__matplotlib-24627,9,0.035082,unknown,
1245253c-fff1-48bf-b67f-696dd4ea29a7,Submitted,matplotlib__matplotlib-24637,92,0.9502940000000002,unknown,
5e793314-af6f-499e-9ad4-973bd1c44578,Submitted,matplotlib__matplotlib-24870,16,0.11786999999999999,unknown,
d2c837c6-08aa-4ab5-93ed-1dbb54461e68,Submitted,matplotlib__matplotlib-24970,8,0.025120000000000003,unknown,
73d52225-b70e-45d7-8e26-52d58d10269a,Submitted,matplotlib__matplotlib-25122,9,0.030704,unknown,
8e0cb801-2e3e-496a-9ac5-4af9c41225c5,Submitted,matplotlib__matplotlib-25287,12,0.041288,unknown,
9b4d667d-1a7b-417c-a6d5-bc2118eef7de,Submitted,matplotlib__matplotlib-25311,11,0.052393999999999996,unknown,
d041b22b-08b9-4371-aa9b-5d6f32180122,Submitted,matplotlib__matplotlib-25332,32,0.20095999999999997,unknown,
5001f670-fef7-41b3-9ba4-72f60b7ba82a,Submitted,matplotlib__matplotlib-25479,16,0.130734,unknown,
832d1ef4-b317-4524-9cfa-0d63b99066fe,Submitted,matplotlib__matplotlib-25775,23,0.23502400000000004,unknown,
46d50e71-4a69-47ac-b6bf-c532cbc49973,Submitted,matplotlib__matplotlib-25960,19,0.09726800000000001,unknown,
70c0469a-cc79-4eaa-847f-249fc492be25,Submitted,matplotlib__matplotlib-26113,9,0.054167999999999994,unknown,
93a67506-12c5-4f87-8383-d4341cd1f541,Submitted,matplotlib__matplotlib-26208,50,0.574428,unknown,
012524fe-39cc-40b3-9414-3794dc07e55f,Submitted,matplotlib__matplotlib-26291,13,0.099218,unknown,
4655d18b-9577-4332-aa1d-8e9e324fde06,Submitted,matplotlib__matplotlib-26342,12,0.037104,unknown,
5d77fc1a-e107-487c-af6b-87adf581a721,Submitted,matplotlib__matplotlib-26466,21,0.15951400000000002,unknown,
199cbbb9-fa85-4cfc-a966-c829cb7d7983,Submitted,mwaskom__seaborn-3069,20,0.11504,unknown,
4d2b7204-356f-464b-97e2-cc5b559a8946,Submitted,mwaskom__seaborn-3187,21,0.100648,unknown,
e27cebfe-e2ce-4318-a021-1c5d52cae2ce,Submitted,pallets__flask-5014,7,0.01973,unknown,
623e6796-036c-4546-a52d-7ca3f80a4c22,Submitted,psf__requests-1142,29,0.147176,unknown,
83765dab-3442-41a5-84a0-7c69e848824c,Submitted,psf__requests-1724,21,0.141994,unknown,
5553149f-c2c1-483b-8cf5-eb8a420f89aa,Submitted,psf__requests-1766,9,0.026027999999999996,unknown,
549b8ce7-415c-44f1-bc4e-b3428f7078c1,Submitted,psf__requests-1921,12,0.045408,unknown,
eea1cc6c-f56f-4f18-bd0f-f07fabf20d09,Submitted,psf__requests-2317,10,0.029156,unknown,
4cfae09b-cac1-4a7b-98eb-8bb7bbee1896,Submitted,psf__requests-2931,8,0.024794,unknown,
7f8c67ef-ad76-44b4-939e-87cc93a46efc,Submitted,psf__requests-5414,25,0.09362399999999999,unknown,
2d65950f-f14b-4476-a4b3-1df5cc1fbe4b,Submitted,psf__requests-6028,13,0.063412,unknown,
aaec0d6f-8aeb-4444-b62d-ae6a29711533,Submitted,pydata__xarray-2905,16,0.06710999999999999,unknown,
8b492198-7995-4591-b4d5-981b8f8f6016,Submitted,pydata__xarray-3095,49,0.41372600000000004,unknown,
a0baa208-99b6-47e6-adeb-0ffda8f8001f,Submitted,pydata__xarray-3151,39,0.22442999999999996,unknown,
8cc09148-645d-4d2d-91c7-8e501b0ff26a,Submitted,pydata__xarray-3305,20,0.10014599999999999,unknown,
d7b5a8aa-e224-43a5-8e8e-365c8874debc,LimitsExceeded,pydata__xarray-3677,207,3.003494,unknown,
128e1b4d-2962-4711-98a4-7439aa46a89d,Submitted,pydata__xarray-3993,9,0.438306,unknown,
8cf79058-a24b-4848-b589-1e063444d62f,Submitted,pydata__xarray-4075,13,0.051759999999999994,unknown,
e78b8cca-231d-4503-8db3-39beedbe1d49,Submitted,pydata__xarray-4094,9,0.029109999999999997,unknown,
40e4e3f1-2821-4ce3-9051-4bc90f16e047,Submitted,pydata__xarray-4356,9,0.04497599999999999,unknown,
3d043aa1-223b-4149-bb7e-75e6f7667cae,Submitted,pydata__xarray-4629,7,0.031982,unknown,
2db0e2c1-2586-41b9-bc6e-2f50231ca964,Submitted,pydata__xarray-4687,164,2.3136859999999992,unknown,
5419f590-f84a-48fd-8559-4aa8c1ec4bbd,Submitted,pydata__xarray-4695,16,0.077982,unknown,
d6fa0b63-db96-4c3e-a1c2-bbab0df2545a,Submitted,pydata__xarray-4966,11,0.052638,unknown,
1cbcae57-46e0-432e-b49e-ea4ed410c8ef,Submitted,pydata__xarray-6461,7,0.027058,unknown,
bc71a176-546a-4ff0-8f3c-59a2c175ab1c,Submitted,pydata__xarray-6599,44,0.31639,unknown,
79f047fc-3700-4495-9825-d245d4bad2c9,Submitted,pydata__xarray-6721,77,0.775818,unknown,
cb8eab4f-d9d2-4f5e-b1a2-574fc780e936,Submitted,pydata__xarray-6744,11,0.04910799999999999,unknown,
06405932-7572-46bd-870b-e82ca6e482f0,Submitted,pydata__xarray-6938,14,0.06974999999999999,unknown,
c077289e-312e-42bc-88b6-bc33a68fcb82,Submitted,pydata__xarray-6992,7,0.028517999999999998,unknown,
b2b175f0-b1c4-4a67-b9c4-ebfafbd72014,Submitted,pydata__xarray-7229,31,0.26591200000000004,unknown,
f5350bee-734d-4f88-a69d-a16c25856080,Submitted,pydata__xarray-7233,15,0.061278000000000006,unknown,
13acb599-7f62-4d3e-9f16-3936b3c21d66,Submitted,pydata__xarray-7393,17,0.085978,unknown,
cbf3db1f-3f86-4013-ab98-e6565b8bb73f,Submitted,pylint-dev__pylint-4551,129,1.7466739999999996,unknown,
04e1d6f5-97fd-42ca-b202-2ffa60234ed5,Submitted,pylint-dev__pylint-4604,21,0.113846,unknown,
2e59b8ef-9670-489d-b6ed-cbdb466bfbdf,Submitted,pylint-dev__pylint-4661,10,0.035192,unknown,
df7ac761-ff86-4e1d-ab7d-f1809ac45650,Submitted,pylint-dev__pylint-4970,8,0.030687999999999997,unknown,
12d547cc-c016-488e-90cc-3f21e4a7e142,Submitted,pylint-dev__pylint-6386,25,0.10543000000000001,unknown,
84a35be4-eb15-4067-af34-9ca801f2e239,Submitted,pylint-dev__pylint-6528,50,1.660098,unknown,
cf1e47f5-c693-416e-b7d0-e6ea27c7f0b1,Submitted,pylint-dev__pylint-6903,12,0.059466000000000005,unknown,
d462fe85-04e1-418d-a999-5ff8b3bd516f,Submitted,pylint-dev__pylint-7080,16,0.14048999999999998,unknown,
12262f29-ac86-4ed3-a3c8-8937c92a4801,Submitted,pylint-dev__pylint-7277,6,0.01636,unknown,
6d84edff-f7d5-45f3-b781-23916c25882c,Submitted,pylint-dev__pylint-8898,14,0.06469799999999999,unknown,
ac3df372-58c1-4130-9668-8b0aa2142d32,Submitted,pytest-dev__pytest-10051,8,0.034485999999999996,unknown,
9b22adf6-d588-46d8-893e-02243d9993ad,Submitted,pytest-dev__pytest-10081,12,0.048221999999999994,unknown,
82aef290-d210-4802-acce-d0d489a06b87,Submitted,pytest-dev__pytest-10356,13,0.08283399999999999,unknown,
509b271b-7d2c-483e-a5bf-c132eab8ec56,Submitted,pytest-dev__pytest-5262,5,0.018979999999999997,unknown,
e48c5055-a863-4fb1-8f8c-0f2819140230,Submitted,pytest-dev__pytest-5631,5,0.014624,unknown,
45ce2206-fa9c-4f8a-8624-ccd68e3dfefd,Submitted,pytest-dev__pytest-5787,20,0.10453,unknown,
89fe564d-ae3a-4df6-9b32-c2c07ec1a28c,Submitted,pytest-dev__pytest-5809,5,0.014724000000000001,unknown,
737b4ace-7c11-43b3-9944-d3e5c4d7ec59,Submitted,pytest-dev__pytest-5840,9,0.031002000000000002,unknown,
79f5b895-7bd5-49ab-9d73-bf43ecc9b314,Submitted,pytest-dev__pytest-6197,8,0.03414199999999999,unknown,
fd1c17d8-4d1c-47d9-8a16-5869ba4472dd,Submitted,pytest-dev__pytest-6202,14,0.063168,unknown,
20a06440-cd42-4a5e-9dfa-d5e3c97e94f8,Submitted,pytest-dev__pytest-7205,10,0.042406,unknown,
7efee0d5-e9d6-44e6-87a8-73348a69a7c9,Submitted,pytest-dev__pytest-7236,10,0.044469999999999996,unknown,
ea2c12e6-8c52-4361-bb7d-16444f158340,Submitted,pytest-dev__pytest-7324,43,0.21023999999999998,unknown,
fd0ce533-afc2-4068-b6a9-242f9514ce6c,Submitted,pytest-dev__pytest-7432,6,0.023549999999999998,unknown,
11f80aa2-cc95-4ba4-82cb-b3b251186cc4,Submitted,pytest-dev__pytest-7490,14,0.089916,unknown,
89b9544a-f29d-414f-a42f-079be35cd5d5,Submitted,pytest-dev__pytest-7521,11,0.04703199999999999,unknown,
9c199041-2588-4c18-a045-a6d23ebb6bc8,Submitted,pytest-dev__pytest-7571,12,0.046077999999999994,unknown,
889b41e6-a2a0-4f96-a5f2-0c19727a8b36,Submitted,pytest-dev__pytest-7982,5,0.011242,unknown,
0028c022-cb83-482b-8be6-bab817a5b28c,Submitted,pytest-dev__pytest-8399,8,0.035916,unknown,
c6169f89-099e-4394-baa4-c458fbd902a7,Submitted,scikit-learn__scikit-learn-10297,90,0.9028339999999998,unknown,
7c5bdacc-7367-4e3b-b24b-80aff111079e,Submitted,scikit-learn__scikit-learn-10844,7,0.028378,unknown,
11d1dc2a-2a56-436f-af0e-2deefeb564bd,Submitted,scikit-learn__scikit-learn-10908,11,0.041562,unknown,
e5985fd7-6dcb-4e1e-9c4b-6634d1bfd1c8,Submitted,scikit-learn__scikit-learn-11310,23,0.12783399999999998,unknown,
1063a15e-baaa-4741-80ef-913cfd2631cf,Submitted,scikit-learn__scikit-learn-11578,6,0.036267999999999995,unknown,
3a1cce3c-4878-4353-be04-d58d7373e310,Submitted,scikit-learn__scikit-learn-12585,7,0.01672,unknown,
4c34354a-6d46-497c-8737-02539cc0fb8b,Submitted,scikit-learn__scikit-learn-12682,17,0.07769599999999999,unknown,
9ec7f281-bca1-4dc1-9dc2-5ed459a8c025,Submitted,scikit-learn__scikit-learn-12973,13,0.048498,unknown,
b391bd8c-84ce-4d35-bb45-ae07a6ac0fad,Submitted,scikit-learn__scikit-learn-13124,15,0.10146,unknown,
24428870-d16c-4f17-8358-032d107b3f04,Submitted,scikit-learn__scikit-learn-13135,15,0.074032,unknown,
4dbb94df-4a43-4091-acef-17a56806d3f9,Submitted,scikit-learn__scikit-learn-13142,18,0.101388,unknown,
035a5fbf-2b92-4c6f-8bc4-6cd0df0cc93b,Submitted,scikit-learn__scikit-learn-13328,9,0.030213999999999994,unknown,
12b40f1a-fb4e-49b3-880d-b7097f2268bf,Submitted,scikit-learn__scikit-learn-13439,9,0.02917,unknown,
c26b7a95-fd59-4d3d-ae19-2873cafb8b2d,Submitted,scikit-learn__scikit-learn-13496,19,0.088648,unknown,
bda1b172-1d6f-4ad7-98b2-e80901eef0f3,Submitted,scikit-learn__scikit-learn-13779,12,0.047150000000000004,unknown,
7e4d078d-f7ce-4c05-81bc-9a8f20568e0b,Submitted,scikit-learn__scikit-learn-14053,9,0.039999999999999994,unknown,
0c4214c4-7b93-45a4-b0f4-2528abea25d7,Submitted,scikit-learn__scikit-learn-14087,46,0.3682899999999999,unknown,
201d1e28-2cdc-41e9-88a4-177ed4d7275a,Submitted,scikit-learn__scikit-learn-14141,8,0.018632,unknown,
d752769b-f449-4ecd-9563-260869da61be,Submitted,scikit-learn__scikit-learn-14496,5,0.016854,unknown,
842bda1b-0359-484b-8d36-c80b6a8171e2,Submitted,scikit-learn__scikit-learn-14629,37,0.15741200000000005,unknown,
64aabc98-401a-429c-8769-c7a998c3a21b,Submitted,scikit-learn__scikit-learn-14710,41,0.25041800000000003,unknown,
41d29c9e-b220-493e-8d26-7be1381cdb55,Submitted,scikit-learn__scikit-learn-14894,8,0.031069999999999993,unknown,
2193a371-cbf2-40e4-8b80-6293bcb46a85,Submitted,scikit-learn__scikit-learn-14983,17,0.07539,unknown,
35fef4e9-2f88-4129-a0b7-8ecb12861906,Submitted,scikit-learn__scikit-learn-15100,12,0.038492,unknown,
30d40468-958c-43a7-a733-48f7d03009af,Submitted,scikit-learn__scikit-learn-25102,157,2.024722,unknown,
5b9195bf-020f-41a9-a059-7211c19c4b4b,Submitted,scikit-learn__scikit-learn-25232,11,0.034406,unknown,
0ddf8214-c641-4e29-9cb6-d0cf1c584caf,Submitted,scikit-learn__scikit-learn-25747,57,0.5878319999999998,unknown,
6715ce59-9fc9-4afc-8768-824fffbcca94,Submitted,scikit-learn__scikit-learn-25931,36,0.2315,unknown,
0a2e91ac-2c59-43d9-be43-ac832de63081,Submitted,scikit-learn__scikit-learn-25973,10,0.031668,unknown,
6a682ba9-acf0-4ae0-b961-42692f945c3c,Submitted,scikit-learn__scikit-learn-26194,6,0.02495,unknown,
364c4982-898c-40cc-b7f1-ae11f92b0395,Submitted,scikit-learn__scikit-learn-26323,13,0.047846,unknown,
a4ba43bd-40ca-416d-b23e-972cfcd053e9,Submitted,scikit-learn__scikit-learn-9288,64,0.7404340000000003,unknown,
f7473884-960c-498e-a45d-0c86a9983532,Submitted,sphinx-doc__sphinx-10323,9,0.04163599999999999,unknown,
a05212da-9278-45e6-8c0e-ba50097f5c30,Submitted,sphinx-doc__sphinx-10435,11,0.057648,unknown,
e7c7d001-de0e-405f-b402-72241c62dba3,Submitted,sphinx-doc__sphinx-10449,13,0.075334,unknown,
35a96f77-a09c-4c23-85f5-88d3cf5df029,Submitted,sphinx-doc__sphinx-10466,9,0.033002,unknown,
88b4c2a5-2bac-42e8-be67-fb427afb5f6c,Submitted,sphinx-doc__sphinx-10614,23,0.13114199999999998,unknown,
82147281-bee6-4fa3-9af0-4d46be9c11e5,Submitted,sphinx-doc__sphinx-10673,11,0.062181999999999994,unknown,
3bbacf9d-4856-402a-8566-3c7d11ae847b,Submitted,sphinx-doc__sphinx-11445,19,0.09512799999999999,unknown,
3d166930-3c37-4a08-aada-207cf5c45f86,Submitted,sphinx-doc__sphinx-11510,12,0.074634,unknown,
3de03844-e1c1-4b4d-8800-c91fd8767d0b,Submitted,sphinx-doc__sphinx-7440,11,0.035121999999999994,unknown,
efb34dae-04cd-413e-afee-109b0c5da146,Submitted,sphinx-doc__sphinx-7454,15,0.06640599999999999,unknown,
fd12f029-d9d3-4853-a075-9b4bb2b80895,Submitted,sphinx-doc__sphinx-7462,15,0.06224,unknown,
57f4fc3b-f5dd-4917-b5a1-bd438abd8c89,Submitted,sphinx-doc__sphinx-7590,14,0.075386,unknown,
3df12603-a4ec-488b-b369-48fcaefe5394,Submitted,sphinx-doc__sphinx-7748,18,0.08306,unknown,
b2cde69b-be71-4d69-a3fc-02669ff47183,Submitted,sphinx-doc__sphinx-7757,41,0.294322,unknown,
48efca9d-fbc6-4be3-9085-012d6c2bb70a,Submitted,sphinx-doc__sphinx-7889,6,0.016012,unknown,
f7a9f449-bc4a-4b7d-8ebd-bd782fc7fd5f,Submitted,sphinx-doc__sphinx-7910,9,0.041242,unknown,
6eb9cbe7-1b00-4509-873a-b6a15412a25f,Submitted,sphinx-doc__sphinx-7985,37,0.26294599999999996,unknown,
5af3f055-b8a4-4ca5-9e3e-b9543a88806d,Submitted,sphinx-doc__sphinx-8035,13,0.040918,unknown,
62e07eea-093b-48a0-8a5a-8b6e4c42fb65,Submitted,sphinx-doc__sphinx-8056,19,0.110232,unknown,
02f926db-8417-4f21-b1c3-1b25c2619c4a,Submitted,astropy__astropy-12907,111,1.0466379999999997,unknown,
8c2766e1-5666-40c2-9a8a-c0bd0af01c1a,Submitted,astropy__astropy-13033,12,0.050485999999999996,unknown,
66a795b7-ce40-42ab-85f1-581ebeac8cab,Submitted,astropy__astropy-13236,6,0.017482,unknown,
a909ef23-7a51-4c23-a4fd-50cd8d5e112a,Submitted,astropy__astropy-13398,15,0.097308,unknown,
3cd59eeb-6d85-468f-8506-23f1f3a1cbfa,Submitted,astropy__astropy-13453,65,0.699738,unknown,
e200144b-cff9-4d6c-9399-6dd55aa28618,Submitted,astropy__astropy-13579,23,0.120564,unknown,
4e0d94eb-a33b-408b-8fcd-4bb4d83a9b80,Submitted,astropy__astropy-13977,7,0.024539999999999996,unknown,
99be31d0-644d-427e-9035-dbd5284150da,Submitted,astropy__astropy-14096,9,0.027701999999999997,unknown,
bd6945c6-1603-47b4-9681-ca51464c92da,Submitted,astropy__astropy-14182,32,0.23197800000000007,unknown,
e67ebe7c-157f-4a97-a5e2-ccea6597a273,Submitted,astropy__astropy-14309,6,0.029324000000000003,unknown,
ff84c729-bc8a-4c60-ad0b-de46514faa6f,Submitted,astropy__astropy-14365,12,0.044212,unknown,
f6043a92-d255-46d9-8ca0-b89e85fff1a6,LimitsExceeded,astropy__astropy-14369,171,3.018584,unknown,
e50a1043-cee4-4645-838b-0417bc23bfa3,Submitted,astropy__astropy-14508,12,0.05197399999999999,unknown,
57a00b96-d773-428f-8a5b-81b735689ed2,Submitted,astropy__astropy-14539,20,0.10677599999999998,unknown,
c83640be-6021-4860-b474-57595a56f876,Submitted,astropy__astropy-14598,27,0.136924,unknown,
57338869-d79e-478d-8fe4-9b9b47189101,Submitted,astropy__astropy-14995,10,0.041222,unknown,
2872d54c-7d1c-4927-a319-5bf71499c50c,Submitted,astropy__astropy-7166,14,0.06549799999999999,unknown,
a3679ca3-c1b2-4f20-9850-aa4db7886013,Submitted,astropy__astropy-7336,8,0.028512000000000003,unknown,
a53417c0-52a2-4685-92fc-78ef72464d3f,Submitted,astropy__astropy-7606,8,0.025677999999999996,unknown,
26e7ace0-7337-410e-bcf7-1488fbefbbb4,Submitted,astropy__astropy-7671,14,0.04804599999999999,unknown,
d625c994-8a0a-4449-ad4d-bbb3b85244b0,Submitted,astropy__astropy-8707,8,0.024739999999999998,unknown,
fda93743-50c2-4d13-8e7f-9d881d5d4c59,Submitted,astropy__astropy-8872,10,0.045076,unknown,
ef946ce0-602e-4460-9f1d-a684e0745cac,Submitted,django__django-10097,16,0.062846,unknown,
f0f35e7b-95ec-408e-af5e-5a5e1b11f5be,Submitted,django__django-10554,22,0.11733600000000001,unknown,
4389d267-8c48-44cc-965d-87f958358af7,Submitted,django__django-10880,9,0.029071999999999997,unknown,
e070ab41-13a5-4832-928a-1cbf9cc386dc,Submitted,django__django-10914,5,0.017548,unknown,
5ca11a5a-e183-4d37-8c6e-a3e4daf87f38,Submitted,django__django-10973,15,0.08432599999999998,unknown,
352d8f54-d42e-4faa-9bdb-16dfbf4e1821,Submitted,django__django-10999,22,0.08201399999999998,unknown,
282a52de-0fbe-4707-9145-e0fa3ee7aa06,Submitted,django__django-11066,5,0.013132,unknown,
ec72b9fb-6f2e-407d-b7c9-77fbfac58db0,Submitted,django__django-11087,17,0.082094,unknown,
ce546b20-f21e-4b8e-a528-79dfc60f4939,Submitted,django__django-11095,12,0.03831199999999999,unknown,
8fe24ff8-2e44-4c1d-b3fa-7227e0abad38,Submitted,django__django-11099,53,0.28263599999999994,unknown,
99e3f21e-5cb1-4368-9378-22b8d4c96c32,Submitted,django__django-11119,11,0.030385999999999996,unknown,
de72f10e-f52b-4ee5-959b-c3ce4b2a2630,Submitted,django__django-11133,11,0.034640000000000004,unknown,
6ad0b756-33df-498c-bf8a-1c2c1b7973dc,Submitted,django__django-11138,11,0.042394,unknown,
4206ebe5-3427-42bb-8ae2-55ba12acd0a3,Submitted,django__django-11141,8,0.037774,unknown,
15a66dd9-fbe2-48df-8836-2aa73e4132cd,Submitted,django__django-11149,10,0.04564599999999999,unknown,
7b816ab6-f126-4367-9923-b896be72dc23,Submitted,django__django-11163,5,0.013467999999999999,unknown,
2b9ba4eb-b83a-4a71-9a0d-296f73659a04,Submitted,django__django-11179,7,0.0246,unknown,
adfd2b95-2f7e-4354-8687-f76ce6dba76e,Submitted,django__django-11206,13,0.03987,unknown,
9dcfdffb-e18c-470a-95a6-2b71130eeb2e,Submitted,django__django-11211,9,0.046579999999999996,unknown,
94f06474-b6b4-4dcc-8d2b-a78f43401be9,Submitted,django__django-11239,30,0.15376199999999998,unknown,
7f169d4d-57bb-4532-8e84-45c0f12c0b3e,Submitted,django__django-11265,11,0.076682,unknown,
424ddd9e-1700-41d8-96f8-5bfbc664ff6a,Submitted,django__django-11276,13,0.040104,unknown,
2056701f-c561-4648-bc9d-bf07939003fa,Submitted,django__django-11292,11,0.033513999999999995,unknown,
83a76319-e8b6-41d9-bf7d-8ef40efc1494,Submitted,django__django-11299,13,0.046146,unknown,
f1ff0510-497a-4ecb-9b80-c04a4f3b5bd7,Submitted,django__django-11333,12,0.046478,unknown,
836a52ad-9304-4fdf-b2d2-44822562d401,Submitted,django__django-11400,11,0.037482,unknown,
3312a9e9-1f27-44e5-b182-7dc9ee751ccf,Submitted,django__django-11433,17,0.087316,unknown,
909a343d-4004-4c15-86fc-df5b70eb3b0a,Submitted,django__django-11451,8,0.02537,unknown,
49e05bdb-3437-4d01-bb32-9a012fd94ad4,Submitted,django__django-13128,26,0.16431000000000004,unknown,
e7fbe947-6851-42df-9f00-23eadb3fbff0,Submitted,django__django-13158,13,0.044614,unknown,
2918c153-0bf8-409a-8d22-85b92be9f15a,Submitted,django__django-13195,12,0.044275999999999996,unknown,
5d27fc5e-0c7c-4f0f-86f1-5ffb2b76381e,Submitted,django__django-13212,25,0.14538999999999996,unknown,
5716a171-2606-4aab-b623-2d0833c2ad56,Submitted,django__django-13279,13,0.058797999999999996,unknown,
