agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,created_at
def8428b-aa6d-43d4-b109-b834031786ef,Submitted,django__django-14011,20250726_mini-v1.0.0_claude-sonnet-4-20250514,43,0.4648452,0,
4415b684-313a-428c-aa9e-8b1fa6eb9022,Submitted,django__django-14017,20250726_mini-v1.0.0_claude-sonnet-4-20250514,43,0.34205699999999994,1,
09131376-9be0-4167-84b0-893c6d48ba77,Submitted,django__django-14034,20250726_mini-v1.0.0_claude-sonnet-4-20250514,37,0.28593345,0,
8c77c405-f256-4b12-a5d3-11cd2a2b78fa,Submitted,django__django-14053,20250726_mini-v1.0.0_claude-sonnet-4-20250514,19,0.34685099999999996,0,
f5980941-bec8-4283-ab23-6bedaa506781,Submitted,django__django-14089,20250726_mini-v1.0.0_claude-sonnet-4-20250514,28,0.19632704999999995,1,
8800dc40-5583-46aa-a757-1e554e99f28a,Submitted,django__django-14122,20250726_mini-v1.0.0_claude-sonnet-4-20250514,35,0.33735585000000007,1,
dee93b8e-f528-4240-aa2c-a8d0a7274b76,Submitted,django__django-14140,20250726_mini-v1.0.0_claude-sonnet-4-20250514,14,0.13776344999999998,0,
dcd18497-c3f4-48e3-8b7f-e98a27afbfe8,Submitted,django__django-14155,20250726_mini-v1.0.0_claude-sonnet-4-20250514,28,0.18246689999999996,0,
07aa6129-b3a1-4f6c-b6d3-3e10da278011,Submitted,django__django-14170,20250726_mini-v1.0.0_claude-sonnet-4-20250514,27,0.27541530000000003,0,
b77dfffd-2f40-4398-8ba5-e8326445b26a,Submitted,django__django-14238,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.21298890000000004,1,
cf0acda4-0c56-4c7d-afa1-41a5e26f7e88,Submitted,django__django-14311,20250726_mini-v1.0.0_claude-sonnet-4-20250514,37,0.36268815000000004,1,
8c4cd320-f0f2-4800-82f4-a5db5a354f5c,Submitted,django__django-14315,20250726_mini-v1.0.0_claude-sonnet-4-20250514,38,0.30382199999999987,0,
9073cee2-a28a-408d-9514-87438948b618,Submitted,django__django-14349,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.26638709999999993,1,
d09d8f57-f81c-4818-bcaa-9586501d66be,Submitted,django__django-14351,20250726_mini-v1.0.0_claude-sonnet-4-20250514,93,1.7858009999999997,1,
71c0c74d-8286-4358-9ccb-0de15800cf20,Submitted,django__django-14373,20250726_mini-v1.0.0_claude-sonnet-4-20250514,15,0.12427560000000001,1,
24ef6934-0460-4115-add2-4bec38dbfec2,Submitted,django__django-14376,20250726_mini-v1.0.0_claude-sonnet-4-20250514,15,0.13310414999999998,0,
01b3b7eb-da10-46ef-9bfb-771de64718b1,Submitted,django__django-14404,20250726_mini-v1.0.0_claude-sonnet-4-20250514,19,0.15858779999999997,0,
102fb53f-1d3a-4a69-9297-83187009b90f,Submitted,django__django-14434,20250726_mini-v1.0.0_claude-sonnet-4-20250514,35,0.3609093,1,
51cac041-6cab-4856-a964-7364a5e0b956,Submitted,django__django-14493,20250726_mini-v1.0.0_claude-sonnet-4-20250514,23,0.18208979999999997,1,
9228b807-f1f6-4df3-873e-b5c774da22ae,Submitted,django__django-14500,20250726_mini-v1.0.0_claude-sonnet-4-20250514,27,0.29321984999999995,1,
9a9db507-b705-4f09-82cd-4379bd1118b0,Submitted,django__django-14534,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.26407785,0,
7dae99bb-3ed4-48f1-818a-9256f1c05975,Submitted,django__django-14539,20250726_mini-v1.0.0_claude-sonnet-4-20250514,40,0.34617405,1,
bedeb445-f0ea-42d1-afaa-560eb720bf99,Submitted,django__django-14559,20250726_mini-v1.0.0_claude-sonnet-4-20250514,20,0.12950025,1,
cc8c7bcf-dede-4d21-bda6-c652c5a680f2,Submitted,django__django-14580,20250726_mini-v1.0.0_claude-sonnet-4-20250514,36,0.34169850000000007,1,
550cb9c0-80a2-4b29-bd7a-d20a10fdf2f1,Submitted,django__django-14608,20250726_mini-v1.0.0_claude-sonnet-4-20250514,20,0.17368200000000003,1,
178d0509-8156-4ce5-b05f-bf37d75924f9,Submitted,django__django-14631,20250726_mini-v1.0.0_claude-sonnet-4-20250514,35,0.33201045,1,
d41162db-6869-46f1-a6cd-a66fb73efee0,Submitted,django__django-14672,20250726_mini-v1.0.0_claude-sonnet-4-20250514,17,0.1954887,1,
a0c08606-403b-4de1-831e-5d6d49d40848,Submitted,django__django-14725,20250726_mini-v1.0.0_claude-sonnet-4-20250514,56,0.5477443500000001,0,
f168e562-00f8-4999-984d-3d447fbdd921,Submitted,django__django-14752,20250726_mini-v1.0.0_claude-sonnet-4-20250514,17,0.21879074999999998,1,
b42f5e36-304b-4453-b263-736075c0d232,Submitted,django__django-14765,20250726_mini-v1.0.0_claude-sonnet-4-20250514,13,0.09999480000000001,1,
2a8f2522-ee19-4e1c-8d8d-2ec725a74d6c,Submitted,django__django-14771,20250726_mini-v1.0.0_claude-sonnet-4-20250514,44,0.28933725000000005,1,
436f1bc1-51cf-4ebf-b5e2-9d5d8ddd32c1,Submitted,django__django-14787,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.20191620000000007,1,
8f3ce658-c681-4f13-9e2e-af149e509f3e,Submitted,django__django-14792,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.42206789999999994,0,
c1891281-6a7e-4b63-bc1e-68747cc0266f,Submitted,django__django-14855,20250726_mini-v1.0.0_claude-sonnet-4-20250514,49,0.43541474999999974,1,
16f91227-4e60-46b4-bc14-2c6e08cb2f77,Submitted,django__django-14915,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.18316349999999998,1,
0c8c6ce1-8800-43ba-8e98-b1c16ef65679,Submitted,django__django-14999,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.53457525,1,
a5832cdb-d3af-4860-9d24-1ef440a0d8ea,Submitted,django__django-15022,20250726_mini-v1.0.0_claude-sonnet-4-20250514,33,0.4127141999999999,1,
45a12422-713e-4c72-8a65-918a417fc6f6,Submitted,django__django-15037,20250726_mini-v1.0.0_claude-sonnet-4-20250514,46,0.5426136000000001,0,
9351f029-a2fe-4b85-b1c4-6268a7c62cfa,Submitted,django__django-15098,20250726_mini-v1.0.0_claude-sonnet-4-20250514,72,0.6935485500000002,0,
341d36b7-ea5b-4db2-90a0-202f8d646ea3,Submitted,django__django-15103,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.19414095000000003,1,
16d566c2-c372-4973-a2d1-4f606ea3bb38,Submitted,django__django-15104,20250726_mini-v1.0.0_claude-sonnet-4-20250514,17,0.17736390000000002,1,
0780f733-2c7b-4a32-96f0-0593590e5a4f,Submitted,django__django-15127,20250726_mini-v1.0.0_claude-sonnet-4-20250514,18,0.12557985000000002,0,
b65dfda7-b133-41aa-883f-cfb146662533,Submitted,django__django-15128,20250726_mini-v1.0.0_claude-sonnet-4-20250514,65,0.6622312500000002,1,
36de7262-32b9-4e18-a523-5e48dd507323,Submitted,django__django-15161,20250726_mini-v1.0.0_claude-sonnet-4-20250514,78,0.5062598999999999,1,
160c90b1-fddb-49dd-8cb2-42c15a4d8788,Submitted,django__django-15252,20250726_mini-v1.0.0_claude-sonnet-4-20250514,28,0.31099575000000007,0,
1fe6e3c8-fba5-48e1-87d5-003d5a2e3332,Submitted,django__django-15268,20250726_mini-v1.0.0_claude-sonnet-4-20250514,66,0.7163628000000002,0,
e0de5b3b-7e4c-4b3c-8af4-23588682fd4c,Submitted,django__django-15277,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.19463205,1,
7629ee7e-5434-4fb0-8937-c2c0fff0724c,Submitted,django__django-15278,20250726_mini-v1.0.0_claude-sonnet-4-20250514,37,0.3699435,1,
3e14e4fb-4593-4e15-995f-db48fb76aa28,Submitted,django__django-15280,20250726_mini-v1.0.0_claude-sonnet-4-20250514,116,2.01530625,0,
9d4cfec7-1ef1-4ca0-abb5-59397df9260b,Submitted,django__django-15315,20250726_mini-v1.0.0_claude-sonnet-4-20250514,44,0.35708789999999996,1,
3b2c6eb9-6a8f-4dd1-b1eb-620c4cd49094,Submitted,django__django-15368,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.23403225,1,
e737f577-bf41-4bf8-af1a-c67a52713db2,Submitted,django__django-15375,20250726_mini-v1.0.0_claude-sonnet-4-20250514,58,0.7343411999999998,1,
561c0849-cc17-4afb-b093-ade62e6581f8,Submitted,django__django-15380,20250726_mini-v1.0.0_claude-sonnet-4-20250514,35,0.37918845,1,
2c870739-5e33-421b-9756-61d5dbdce8d9,Submitted,django__django-15382,20250726_mini-v1.0.0_claude-sonnet-4-20250514,74,0.6709150500000001,1,
aacc5499-3f06-4768-aa25-9cb9e1ca42a1,Submitted,django__django-15467,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.23948565000000008,1,
418cc753-3cb1-4e78-b5e2-21a09aa8a7e0,Submitted,django__django-15499,20250726_mini-v1.0.0_claude-sonnet-4-20250514,33,0.31575554999999994,1,
dc6bcc56-357e-4997-b22c-4d712453576a,Submitted,django__django-15503,20250726_mini-v1.0.0_claude-sonnet-4-20250514,36,0.31688400000000005,0,
92729ed0-352f-4f3b-b473-aa2cbf2f9625,Submitted,django__django-15525,20250726_mini-v1.0.0_claude-sonnet-4-20250514,77,1.2568449,1,
d8cf1920-33ee-4604-af72-3b8e3c564a3a,Submitted,django__django-15554,20250726_mini-v1.0.0_claude-sonnet-4-20250514,66,0.8503911,1,
3b1dc6e7-0f8e-438a-a8a1-52a272f5e6ef,Submitted,django__django-15561,20250726_mini-v1.0.0_claude-sonnet-4-20250514,43,0.53503395,1,
c2518a75-354a-497b-b1db-9b8a4e68f6f9,Submitted,django__django-15563,20250726_mini-v1.0.0_claude-sonnet-4-20250514,75,0.8852359499999997,0,
27e9b1d8-c76a-46e3-b19b-ee9c511fdb23,Submitted,django__django-15569,20250726_mini-v1.0.0_claude-sonnet-4-20250514,23,0.20421284999999997,1,
a18084ab-6710-41c0-9603-6a48b54d170b,Submitted,django__django-15572,20250726_mini-v1.0.0_claude-sonnet-4-20250514,25,0.14949345,0,
556c2abb-ea1d-477d-b7a6-fee0faf116ab,Submitted,django__django-15629,20250726_mini-v1.0.0_claude-sonnet-4-20250514,41,0.53824515,0,
7c704fa0-92ce-4e34-a206-a2ffcf501b15,Submitted,django__django-15695,20250726_mini-v1.0.0_claude-sonnet-4-20250514,53,0.5917705499999999,0,
ae21fde0-9ba4-4613-affa-bc9fa7a4f064,Submitted,django__django-15731,20250726_mini-v1.0.0_claude-sonnet-4-20250514,22,0.10495860000000001,1,
a762a522-b92b-4d43-ac6e-bd44ee5b43d3,Submitted,django__django-15732,20250726_mini-v1.0.0_claude-sonnet-4-20250514,48,0.5041750500000001,0,
75d46a5d-7b53-49d8-8c88-50c59676ba40,Submitted,django__django-15741,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.19963019999999995,1,
66714611-9398-488e-acff-482406c3eed8,Submitted,django__django-15814,20250726_mini-v1.0.0_claude-sonnet-4-20250514,19,0.1378164,1,
f05dd8af-1363-4558-84fc-cbd32d8366f3,Submitted,django__django-15851,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.26798940000000004,1,
faf77763-0bd2-4f5d-a102-a3d101a89e73,Submitted,django__django-15863,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.14713755,1,
221d9a12-416c-4c65-a1f9-d7f23618fbc7,Submitted,django__django-15916,20250726_mini-v1.0.0_claude-sonnet-4-20250514,74,0.8853581999999997,0,
00ed8dce-09c6-4578-9a77-b365e08d2a51,Submitted,django__django-15930,20250726_mini-v1.0.0_claude-sonnet-4-20250514,35,0.32052914999999993,1,
b43b0fbd-b9cc-4922-ac6a-5e110a0d3879,Submitted,django__django-15957,20250726_mini-v1.0.0_claude-sonnet-4-20250514,54,0.52267005,0,
e1e59430-31a0-4a9d-8d46-1c5cbb364bb3,Submitted,django__django-15973,20250726_mini-v1.0.0_claude-sonnet-4-20250514,55,0.5180833499999999,0,
1eebbba5-654d-4d0f-bd4b-34f3c4ad02e7,Submitted,django__django-15987,20250726_mini-v1.0.0_claude-sonnet-4-20250514,27,0.24462255000000005,1,
189979c3-057c-4e36-ac49-296973e96dc1,Submitted,django__django-16032,20250726_mini-v1.0.0_claude-sonnet-4-20250514,104,1.5524014499999996,1,
23d644ef-f329-46ed-8aa3-44ce98ef4406,Submitted,django__django-16082,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.2563377,1,
860b3131-4844-4fce-b286-880998df02e4,Submitted,django__django-16100,20250726_mini-v1.0.0_claude-sonnet-4-20250514,28,0.20944829999999998,1,
419f3988-446d-4c05-8c91-de404b3a35a9,Submitted,django__django-16116,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.49980945000000004,1,
91ab1bcb-e43b-40fa-8229-3203ac02ff2e,Submitted,django__django-16136,20250726_mini-v1.0.0_claude-sonnet-4-20250514,22,0.19581210000000007,1,
2a632700-4574-427a-b2ec-6c3a524fb65a,Submitted,django__django-16139,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.40741394999999997,1,
81c5a317-2c00-4259-b746-5dd6413a4e67,Submitted,django__django-16145,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.29398500000000005,1,
0c5efae2-ab44-4555-a05f-e3451be76579,Submitted,django__django-16255,20250726_mini-v1.0.0_claude-sonnet-4-20250514,13,0.09466664999999999,1,
82fae212-13a4-4dec-9540-8f1761d190cc,Submitted,django__django-16256,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.39489555000000004,0,
79bacfa1-7c16-42dd-af90-aae9b75b40e1,Submitted,django__django-16263,20250726_mini-v1.0.0_claude-sonnet-4-20250514,92,1.1547134999999997,0,
4cbfad1c-6a69-47f8-9996-71de6c397fd7,Submitted,django__django-16315,20250726_mini-v1.0.0_claude-sonnet-4-20250514,78,0.8985881999999998,1,
91631d05-9898-4147-b2f5-00c3956b4f65,Submitted,django__django-16333,20250726_mini-v1.0.0_claude-sonnet-4-20250514,30,0.37164765,1,
7bbf18c3-59ab-4d3e-83ba-ecd65321b9d9,Submitted,django__django-16429,20250726_mini-v1.0.0_claude-sonnet-4-20250514,19,0.13880610000000002,1,
09564319-b049-4b58-ab83-7c2b85a5d414,Submitted,django__django-16454,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.34291425,0,
09982bf4-a991-4f23-b258-e782c3728d31,Submitted,django__django-16485,20250726_mini-v1.0.0_claude-sonnet-4-20250514,20,0.16437135,1,
6110190a-dcd4-439c-ac38-5b591bb27f3d,Submitted,django__django-16493,20250726_mini-v1.0.0_claude-sonnet-4-20250514,33,0.254355,1,
894896ca-efe8-4474-8e5f-4e7ed1aa71f8,Submitted,django__django-16502,20250726_mini-v1.0.0_claude-sonnet-4-20250514,24,0.33827235000000005,0,
8f8bb3b3-1008-4e13-8175-0b2fe83034d2,Submitted,django__django-16527,20250726_mini-v1.0.0_claude-sonnet-4-20250514,11,0.09728835000000001,1,
c891a4ab-db02-487f-85ab-59b6b3059466,Submitted,django__django-16560,20250726_mini-v1.0.0_claude-sonnet-4-20250514,51,0.43630170000000007,1,
61399900-72bc-44d4-8967-45f2bce5c9f8,Submitted,django__django-16569,20250726_mini-v1.0.0_claude-sonnet-4-20250514,12,0.07828605,1,
6466cf97-dcab-43b8-87f7-b61078ad606c,Submitted,django__django-16595,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.39409500000000003,1,
e62370ef-4d36-4f24-ba22-280760f4de28,Submitted,django__django-16612,20250726_mini-v1.0.0_claude-sonnet-4-20250514,19,0.13516214999999998,1,
748b2aa9-d1f4-4a31-97cc-eb14441831a2,Submitted,django__django-16631,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.34953945,0,
6f46bfda-c84a-43df-b9c0-dcd385906895,Submitted,django__django-16642,20250726_mini-v1.0.0_claude-sonnet-4-20250514,18,0.15536909999999998,1,
7c25b815-5e41-4ac1-8e62-772db0034052,Submitted,django__django-16661,20250726_mini-v1.0.0_claude-sonnet-4-20250514,47,0.5090808,1,
748a5ee3-99f3-4f51-8dda-c194f63123b1,Submitted,django__django-16662,20250726_mini-v1.0.0_claude-sonnet-4-20250514,20,0.16668960000000002,1,
05bb11e2-1e74-44da-a745-e3bb40922a09,Submitted,django__django-16667,20250726_mini-v1.0.0_claude-sonnet-4-20250514,17,0.12748964999999998,0,
8cd97ab9-eae9-4bc2-bd98-509ff4811209,Submitted,django__django-16801,20250726_mini-v1.0.0_claude-sonnet-4-20250514,22,0.19545930000000003,1,
23dde5e5-9910-4240-86c6-4821af39099e,Submitted,django__django-16819,20250726_mini-v1.0.0_claude-sonnet-4-20250514,53,0.46881960000000006,1,
7c96eeef-95f5-4409-b46e-119d7bcfab3d,Submitted,django__django-16877,20250726_mini-v1.0.0_claude-sonnet-4-20250514,24,0.19730834999999997,0,
5be158f5-0cfb-461f-80a5-d3ce7e8cbee9,Submitted,django__django-16899,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.2598700499999999,1,
b46f4358-4f78-49d4-95c3-39349f384ecb,Submitted,django__django-16901,20250726_mini-v1.0.0_claude-sonnet-4-20250514,25,0.23087099999999997,1,
212503d7-1a65-47e0-92d0-9f6cf07d4e28,Submitted,django__django-16938,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.38667435,1,
7d5517ba-3ae2-4440-8ce1-e9aba1db5e1d,Submitted,django__django-16950,20250726_mini-v1.0.0_claude-sonnet-4-20250514,58,0.8689732500000003,1,
f5fd774f-0369-4603-875f-90451368297c,Submitted,django__django-17029,20250726_mini-v1.0.0_claude-sonnet-4-20250514,15,0.1223745,1,
56232363-73e7-4abe-a729-b6822ac5ac21,Submitted,django__django-17084,20250726_mini-v1.0.0_claude-sonnet-4-20250514,56,0.57252075,0,
6e36ca73-c6ac-4376-866d-f4f3ff0ca1bf,Submitted,matplotlib__matplotlib-24149,20250726_mini-v1.0.0_claude-sonnet-4-20250514,30,0.30142529999999995,1,
64742fa4-63c7-4e14-bac5-82a167b2b914,Submitted,matplotlib__matplotlib-24177,20250726_mini-v1.0.0_claude-sonnet-4-20250514,66,1.07996655,0,
1b586e3f-5e67-4d1a-8d8a-940a21aee6fa,Submitted,matplotlib__matplotlib-24570,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.33825990000000006,1,
886bf108-aa7b-4a46-ac62-212449c1580a,Submitted,matplotlib__matplotlib-24627,20250726_mini-v1.0.0_claude-sonnet-4-20250514,39,0.27997335,0,
41fe3a22-030a-4d6b-ad39-9eeb4758cd44,Submitted,matplotlib__matplotlib-24637,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.24234809999999998,1,
beaaa798-b822-4bb3-9cfc-895f7ffd1a42,Submitted,matplotlib__matplotlib-24870,20250726_mini-v1.0.0_claude-sonnet-4-20250514,38,0.34412760000000003,0,
8b3474d6-f46e-432c-a445-36121dee3cae,Submitted,matplotlib__matplotlib-24970,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.23659184999999994,1,
7b736594-b60c-48e5-99d2-32b7b418d1d6,Submitted,matplotlib__matplotlib-25122,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.18485445,1,
7517ad8a-d4e2-4ca3-b825-548817a69fd0,Submitted,matplotlib__matplotlib-25287,20250726_mini-v1.0.0_claude-sonnet-4-20250514,18,0.10777979999999998,1,
7f0143f1-8de1-4407-9e72-81e8dd5b46b2,Submitted,matplotlib__matplotlib-25311,20250726_mini-v1.0.0_claude-sonnet-4-20250514,45,0.3565455,1,
35c3148d-bc20-4337-87e7-8b763ef4aa4b,Submitted,matplotlib__matplotlib-25332,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.26165265,1,
edc09c43-42cf-401e-98cb-633f3c98cd55,Submitted,matplotlib__matplotlib-25479,20250726_mini-v1.0.0_claude-sonnet-4-20250514,55,0.61765635,0,
9676632d-d4ba-485d-80dc-782dc0923d6b,Submitted,matplotlib__matplotlib-25775,20250726_mini-v1.0.0_claude-sonnet-4-20250514,83,0.7265295,1,
76e87b1d-8344-435c-9527-86a827592bd9,Submitted,matplotlib__matplotlib-25960,20250726_mini-v1.0.0_claude-sonnet-4-20250514,38,0.43022115,0,
cadfb439-3e6e-4175-a974-9e943bbe4383,Submitted,matplotlib__matplotlib-26113,20250726_mini-v1.0.0_claude-sonnet-4-20250514,21,0.20945205,1,
5e02d1d9-09c5-4663-abbf-d17e66799f32,Submitted,matplotlib__matplotlib-26208,20250726_mini-v1.0.0_claude-sonnet-4-20250514,73,1.2142230000000003,0,
02c57ac1-48ad-4a94-be0d-094b3d4bb22c,Submitted,matplotlib__matplotlib-26291,20250726_mini-v1.0.0_claude-sonnet-4-20250514,40,0.33005789999999996,1,
3ddb4fc0-8576-4672-befd-e4b38ef7f2bd,Submitted,matplotlib__matplotlib-26342,20250726_mini-v1.0.0_claude-sonnet-4-20250514,33,0.27375165,1,
d61ed53f-0989-4617-b012-e92619840503,Submitted,matplotlib__matplotlib-26466,20250726_mini-v1.0.0_claude-sonnet-4-20250514,34,0.3773626500000001,0,
3bad3572-dc9b-4a79-a27e-0b31ac7e7b31,Submitted,mwaskom__seaborn-3069,20250726_mini-v1.0.0_claude-sonnet-4-20250514,55,0.6895655999999998,0,
7ebb71ef-b693-486e-8a01-a3a277430e28,Submitted,mwaskom__seaborn-3187,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.4076175000000002,0,
29edfd07-a433-492a-839a-e3573e02eef5,Submitted,pallets__flask-5014,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.18983490000000003,1,
0e7bff6f-c5e6-450f-88eb-a3be37cea7dc,Submitted,psf__requests-1142,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.27756165,1,
c70588a9-c4eb-4cd3-83e6-acade44bcf77,Submitted,psf__requests-1724,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.33796575,0,
8630a9ca-1281-4d26-8c4f-46c8eca2f09f,Submitted,psf__requests-1766,20250726_mini-v1.0.0_claude-sonnet-4-20250514,16,0.11857244999999997,0,
8b4f0f4f-2a67-486b-98af-69748ed6e5c5,Submitted,psf__requests-1921,20250726_mini-v1.0.0_claude-sonnet-4-20250514,17,0.15151740000000002,0,
2d0123a0-a9fa-4bfa-8b40-588013785d88,Submitted,psf__requests-2317,20250726_mini-v1.0.0_claude-sonnet-4-20250514,25,0.1764813,0,
b6e20e4d-c7e4-4c6e-9559-046ad7f416ed,Submitted,psf__requests-2931,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.18181185000000002,0,
fa49406c-e63a-414e-9aa6-e685bc937bea,Submitted,psf__requests-5414,20250726_mini-v1.0.0_claude-sonnet-4-20250514,39,0.29711190000000004,0,
afff232c-5d91-4486-8fed-23920ac4fea0,Submitted,psf__requests-6028,20250726_mini-v1.0.0_claude-sonnet-4-20250514,53,0.5587417499999999,0,
b124ec23-8b09-473d-9712-84d8ccb02f5b,Submitted,pydata__xarray-2905,20250726_mini-v1.0.0_claude-sonnet-4-20250514,36,0.3073077000000001,1,
417a1996-8851-4ae0-86b5-2a0677348e1a,Submitted,pydata__xarray-3095,20250726_mini-v1.0.0_claude-sonnet-4-20250514,49,0.4071262499999999,1,
41e06250-1c5d-4308-966c-241e7bbfa31d,Submitted,pydata__xarray-3677,20250726_mini-v1.0.0_claude-sonnet-4-20250514,27,0.23205540000000002,1,
2497d20c-12f1-4b4b-b34d-35455cfd4e6a,Submitted,pydata__xarray-3993,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.19704705,0,
638c71fa-c419-4fc0-b535-469a3b89d896,Submitted,pydata__xarray-4075,20250726_mini-v1.0.0_claude-sonnet-4-20250514,28,0.2813329499999999,1,
8410c2c0-2a15-49d5-8c23-837a91cbcf4f,Submitted,pydata__xarray-4094,20250726_mini-v1.0.0_claude-sonnet-4-20250514,40,0.4309911,1,
657c376d-f78a-4846-9a17-c30e10980e77,Submitted,pydata__xarray-4356,20250726_mini-v1.0.0_claude-sonnet-4-20250514,45,0.41502930000000005,1,
1ead6715-139d-4e98-82a0-eba9ca3af8cc,Submitted,pydata__xarray-4629,20250726_mini-v1.0.0_claude-sonnet-4-20250514,15,0.12201569999999999,1,
a2e9e042-d74a-43dd-b585-1d291140b30b,Submitted,pydata__xarray-4687,20250726_mini-v1.0.0_claude-sonnet-4-20250514,73,0.6800478000000003,0,
f6ebe474-8761-41d7-b310-710c589c2b1c,Submitted,pydata__xarray-4695,20250726_mini-v1.0.0_claude-sonnet-4-20250514,37,0.29725095,1,
9add3889-6092-49e2-956a-4260cf3439db,Submitted,pydata__xarray-4966,20250726_mini-v1.0.0_claude-sonnet-4-20250514,32,0.33668729999999997,1,
018e9be9-210d-4ae3-97d5-4a341b6c726b,Submitted,pydata__xarray-6461,20250726_mini-v1.0.0_claude-sonnet-4-20250514,29,0.20513655000000003,1,
6ea25d5b-6fd5-4593-a696-d7f4ca08a81f,Submitted,pydata__xarray-6599,20250726_mini-v1.0.0_claude-sonnet-4-20250514,55,0.6195341999999999,0,
2e6e40c8-1503-41c1-a2e9-664a984730bc,Submitted,pydata__xarray-6721,20250726_mini-v1.0.0_claude-sonnet-4-20250514,41,0.4086204000000001,1,
68895401-e261-4175-8005-799c8744b243,Submitted,pydata__xarray-6744,20250726_mini-v1.0.0_claude-sonnet-4-20250514,42,0.43975064999999997,1,
06448258-4011-4eb2-ad00-4c0750f8f925,Submitted,pydata__xarray-6938,20250726_mini-v1.0.0_claude-sonnet-4-20250514,26,0.2341794,1,
fed2cc19-679f-4249-8249-d449905c7cff,Submitted,pydata__xarray-6992,20250726_mini-v1.0.0_claude-sonnet-4-20250514,23,0.14437365000000002,0,
84b285dd-4774-49dd-a32a-3a03c3039042,Submitted,pydata__xarray-7229,20250726_mini-v1.0.0_claude-sonnet-4-20250514,36,0.35041124999999995,0,
d20f09b6-d2fc-412e-962b-b91c52ed3b91,Submitted,pydata__xarray-7233,20250726_mini-v1.0.0_claude-sonnet-4-20250514,23,0.22157655,1,
4e65ee62-3e69-4c70-ac81-e85da7bb368a,Submitted,pydata__xarray-7393,20250726_mini-v1.0.0_claude-sonnet-4-20250514,59,0.5092897499999999,1,
8ba7f035-ac4d-489b-b987-f12f57a9e2fa,Submitted,pylint-dev__pylint-4551,20250726_mini-v1.0.0_claude-sonnet-4-20250514,74,0.7079941499999999,0,
a727ad42-2677-4607-a289-d5e381c50de1,Submitted,pylint-dev__pylint-4604,20250726_mini-v1.0.0_claude-sonnet-4-20250514,66,0.50332605,0,
667c631c-8f8b-4eb8-8d66-c54ef0334046,Submitted,pylint-dev__pylint-4661,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.18189360000000004,0,
f96cc8d7-544d-4eb2-b806-5120103b6fa7,Submitted,pylint-dev__pylint-4970,20250726_mini-v1.0.0_claude-sonnet-4-20250514,31,0.25277009999999994,0,
afaf4656-33b2-4ca9-91d3-c94e0452a8f3,Submitted,pylint-dev__pylint-6386,20250726_mini-v1.0.0_claude-sonnet-4-20250514,18,0.1013211,0,
73f0c2db-2c83-4bbe-9cef-8f976cfe99d1,Submitted,pylint-dev__pylint-6528,20250726_mini-v1.0.0_claude-sonnet-4-20250514,64,0.7381420500000001,0,
eb8a1b3f-7978-4cbf-923c-43510936ea11,Submitted,pylint-dev__pylint-6903,20250726_mini-v1.0.0_claude-sonnet-4-20250514,25,0.27285045,1,
