agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
ee23c284-1a9e-47db-8721-5d807bfc440c,Submitted,django__django-14238,1.7.0,gpt-oss-120b-output,53,0.1244639,0,mini-swe-agent-1,
ccd08227-df9d-4452-96b4-36e9bff7025c,Submitted,django__django-14311,1.7.0,gpt-oss-120b-output,21,0.020069599999999993,0,mini-swe-agent-1,
047e39da-d5c0-49a1-b079-1ff939a4b1d0,Submitted,django__django-14315,1.7.0,gpt-oss-120b-output,16,0.013024299999999999,0,mini-swe-agent-1,
68fc789e-a717-47a9-8e03-fdb111d92651,Submitted,django__django-14349,1.7.0,gpt-oss-120b-output,11,0.012498099999999998,0,mini-swe-agent-1,
3ad72577-e617-41a1-be37-52b57272a7e6,Submitted,django__django-14351,1.7.0,gpt-oss-120b-output,37,0.08345799999999999,0,mini-swe-agent-1,
1e3ad9de-48d8-4ac5-a93d-2482136971d8,Submitted,django__django-14373,1.7.0,gpt-oss-120b-output,29,0.0526701,1,mini-swe-agent-1,
85c4a05b-02bb-41a7-8da7-ece5928a9d76,Submitted,django__django-14376,1.7.0,gpt-oss-120b-output,21,0.0162723,0,mini-swe-agent-1,
4c4a3473-9c84-42b1-b21d-55cc109a25f3,Submitted,django__django-14404,1.7.0,gpt-oss-120b-output,42,0.056803,0,mini-swe-agent-1,
0fdea39d-a6d7-4f32-8c63-b392c7036d6c,Submitted,django__django-14434,1.7.0,gpt-oss-120b-output,95,0.3585760999999999,0,mini-swe-agent-1,
d64a6d38-6090-4cac-9d27-088d948c4023,Submitted,django__django-14493,1.7.0,gpt-oss-120b-output,10,0.011519099999999999,1,mini-swe-agent-1,
f16f14ac-ce93-438f-96d7-ebfc8abde55c,Submitted,django__django-14500,1.7.0,gpt-oss-120b-output,33,0.049600200000000004,0,mini-swe-agent-1,
8d11220d-0040-48f6-a66b-273e092b074c,Submitted,django__django-14534,1.7.0,gpt-oss-120b-output,19,0.020236000000000004,0,mini-swe-agent-1,
03023226-101e-47b9-9c65-03fca56a33d2,Submitted,django__django-14539,1.7.0,gpt-oss-120b-output,15,0.015743899999999998,0,mini-swe-agent-1,
0a23d96b-838f-4bdf-9c16-4290c6d865a2,Submitted,django__django-14559,1.7.0,gpt-oss-120b-output,19,0.016361900000000002,0,mini-swe-agent-1,
bbaeb557-e5e0-4f01-9ed1-9b79728097ce,Submitted,django__django-14580,1.7.0,gpt-oss-120b-output,17,0.0213878,0,mini-swe-agent-1,
f935e8a3-672e-4952-98c1-928d96a69d8d,Submitted,django__django-14608,1.7.0,gpt-oss-120b-output,7,0.0125489,0,mini-swe-agent-1,
b6829340-0fb4-4666-89a6-ceee17875774,Submitted,django__django-14631,1.7.0,gpt-oss-120b-output,16,0.023649699999999996,0,mini-swe-agent-1,
cb2f93a6-ee10-44bb-9f7d-54669df8e6d1,Submitted,django__django-14672,1.7.0,gpt-oss-120b-output,35,0.0489672,0,mini-swe-agent-1,
6322951d-3180-43df-b576-ec595a103ddb,Submitted,django__django-14725,1.7.0,gpt-oss-120b-output,12,0.0168547,0,mini-swe-agent-1,
8bf404ce-4b3d-4ebb-933f-4d1dda772869,Submitted,django__django-14752,1.7.0,gpt-oss-120b-output,16,0.016288499999999997,1,mini-swe-agent-1,
7ff33c5a-73a5-4042-94a1-2d2b8e4027f6,Submitted,django__django-14765,1.7.0,gpt-oss-120b-output,17,0.0169368,1,mini-swe-agent-1,
b63eec71-5423-4033-ba64-eb3d897fb77d,Submitted,django__django-14771,1.7.0,gpt-oss-120b-output,58,0.12828019999999996,0,mini-swe-agent-1,
7fa253cd-b288-4e73-99f9-ce75abdf4a3b,Submitted,django__django-14787,1.7.0,gpt-oss-120b-output,29,0.034237899999999995,1,mini-swe-agent-1,
f9e71ae3-8a9f-4f85-9921-677aa6b15b01,Submitted,django__django-14792,1.7.0,gpt-oss-120b-output,59,0.12762349999999997,0,mini-swe-agent-1,
d3aa4978-e35e-4c13-943c-c37967e9e632,Submitted,django__django-14855,1.7.0,gpt-oss-120b-output,18,0.0252807,1,mini-swe-agent-1,
f7e9c26e-1bfd-46c4-b976-4dba787067df,Submitted,django__django-14915,1.7.0,gpt-oss-120b-output,23,0.0184764,1,mini-swe-agent-1,
df54e852-b79e-44ce-94e6-c24edfe51ace,Submitted,django__django-14999,1.7.0,gpt-oss-120b-output,11,0.0083772,0,mini-swe-agent-1,
5a9241e8-576d-4106-9dcc-981ff212cbb9,Submitted,django__django-15022,1.7.0,gpt-oss-120b-output,33,0.04961039999999999,1,mini-swe-agent-1,
05d0f71b-df21-4f6a-bfe6-ada3d7d82128,Submitted,django__django-15037,1.7.0,gpt-oss-120b-output,3,0.0031937999999999997,0,mini-swe-agent-1,
e64216ae-e8d9-4766-881f-27596c86c56d,Submitted,django__django-15098,1.7.0,gpt-oss-120b-output,26,0.034029899999999995,0,mini-swe-agent-1,
096c3eb8-e7ee-4f92-bf39-fe811895a396,Submitted,django__django-15103,1.7.0,gpt-oss-120b-output,48,0.09717699999999999,0,mini-swe-agent-1,
a26a98a7-2e6f-4312-819b-0ded22353835,Submitted,django__django-15104,1.7.0,gpt-oss-120b-output,3,0.004460799999999999,0,mini-swe-agent-1,
8d0d89ca-eb8b-4946-a6de-0ecf8f5e4a3e,Submitted,django__django-15127,1.7.0,gpt-oss-120b-output,20,0.024428000000000002,0,mini-swe-agent-1,
e2fefdca-2d9f-4e89-bbdb-ad8f068d2c4f,Submitted,django__django-15128,1.7.0,gpt-oss-120b-output,38,0.07426200000000001,0,mini-swe-agent-1,
9cf4632b-ccf9-4046-9122-1505f4502dac,Submitted,django__django-15161,1.7.0,gpt-oss-120b-output,13,0.017233699999999998,0,mini-swe-agent-1,
4eaa5205-6a72-4fb9-824a-8dbd7414794e,Submitted,django__django-15252,1.7.0,gpt-oss-120b-output,7,0.0070546,0,mini-swe-agent-1,
45907e9b-3a80-4e35-80be-f6b6b7ee6162,Submitted,django__django-15268,1.7.0,gpt-oss-120b-output,16,0.019099599999999994,0,mini-swe-agent-1,
121c281c-65ef-4e48-ad4e-433d5a185611,Submitted,django__django-15277,1.7.0,gpt-oss-120b-output,18,0.020045800000000003,1,mini-swe-agent-1,
f323f4f8-0b38-4d63-b447-c9a5e825367e,Submitted,django__django-15278,1.7.0,gpt-oss-120b-output,48,0.11945290000000001,0,mini-swe-agent-1,
e37e212f-d625-4fb6-a850-cfd0dabc2aa1,Submitted,django__django-15280,1.7.0,gpt-oss-120b-output,21,0.020339299999999998,0,mini-swe-agent-1,
0fd26c7f-5b79-4f00-a9f6-a179b5e27fa6,Submitted,django__django-15315,1.7.0,gpt-oss-120b-output,12,0.010874,0,mini-swe-agent-1,
aa6c2bc9-0787-468e-b8ee-5add566759fd,Submitted,django__django-15368,1.7.0,gpt-oss-120b-output,38,0.059453200000000005,1,mini-swe-agent-1,
0275e5f1-0534-4e9d-89b1-d7ebe002e0a4,Submitted,django__django-15375,1.7.0,gpt-oss-120b-output,22,0.0506187,0,mini-swe-agent-1,
b35c04d6-e4f6-492b-be2e-85c736da9f4e,Submitted,django__django-15380,1.7.0,gpt-oss-120b-output,34,0.04715599999999998,1,mini-swe-agent-1,
9601592d-96a7-4854-b20a-fe8469fc90d8,Submitted,django__django-15382,1.7.0,gpt-oss-120b-output,28,0.042487500000000004,0,mini-swe-agent-1,
9a1cd90b-cc22-49f0-a51d-7faa0bbf6e76,Submitted,django__django-15467,1.7.0,gpt-oss-120b-output,35,0.0403144,1,mini-swe-agent-1,
36918c47-14d6-46be-a9d9-221d64f06a63,Submitted,django__django-15499,1.7.0,gpt-oss-120b-output,13,0.023172799999999997,0,mini-swe-agent-1,
d337f7e8-862d-42b4-b335-9e004ea0b829,Submitted,django__django-15503,1.7.0,gpt-oss-120b-output,4,0.0047015,0,mini-swe-agent-1,
b4cabffc-1a33-4baf-a929-1633f5937835,Submitted,django__django-15525,1.7.0,gpt-oss-120b-output,31,0.041988599999999994,0,mini-swe-agent-1,
6cc50e20-edfd-406d-904c-ed2cad453ea2,Submitted,django__django-15554,1.7.0,gpt-oss-120b-output,49,0.0823779,0,mini-swe-agent-1,
74bc5b1c-4712-48fd-a878-e81fa8ee3f48,Submitted,django__django-15561,1.7.0,gpt-oss-120b-output,22,0.0481328,0,mini-swe-agent-1,
35339b70-d7fb-4b9c-84ad-d854033a27ca,Submitted,django__django-15563,1.7.0,,63,0.16170740000000003,unknown,mini-swe-agent-1,
e27037d2-7864-4ce6-8776-730fe82175df,Submitted,django__django-15569,1.7.0,gpt-oss-120b-output,12,0.0090132,1,mini-swe-agent-1,
f401b8cf-64f0-40f1-8e76-8def2f66d5c4,Submitted,django__django-15572,1.7.0,gpt-oss-120b-output,16,0.013586299999999999,1,mini-swe-agent-1,
a023dda4-10eb-444e-bbdd-5e1c96993e34,Submitted,django__django-15629,1.7.0,gpt-oss-120b-output,24,0.0467434,0,mini-swe-agent-1,
82a822e8-8fb0-4884-a4bf-7b86b6eb81aa,Submitted,django__django-15695,1.7.0,gpt-oss-120b-output,33,0.0569949,0,mini-swe-agent-1,
719c80ba-4341-485f-87bd-988c77a27f62,Submitted,django__django-15731,1.7.0,gpt-oss-120b-output,11,0.0084717,1,mini-swe-agent-1,
29627323-074e-4ea4-b914-4add70e4161c,Submitted,django__django-15732,1.7.0,gpt-oss-120b-output,28,0.0418408,0,mini-swe-agent-1,
6ee92f9a-28aa-4f47-ab1a-fab5e7c750fa,Submitted,django__django-15741,1.7.0,gpt-oss-120b-output,10,0.0115178,1,mini-swe-agent-1,
508b7250-c980-4e41-ad73-13cd1a6267d1,Submitted,django__django-15814,1.7.0,gpt-oss-120b-output,9,0.008161499999999999,1,mini-swe-agent-1,
a46a6a45-23ec-47cb-b9c7-7ec6cd4b83d0,Submitted,django__django-15851,1.7.0,gpt-oss-120b-output,28,0.0295252,1,mini-swe-agent-1,
a73d1b5e-5898-4f5e-80d5-4f8c3d3e9be5,Submitted,django__django-15863,1.7.0,gpt-oss-120b-output,16,0.0169049,1,mini-swe-agent-1,
bbba38ea-e164-4b09-a99d-150a66a1d877,Submitted,django__django-15916,1.7.0,gpt-oss-120b-output,10,0.0144187,0,mini-swe-agent-1,
b421a83a-e0fa-4a3b-9671-3b34483f80d7,Submitted,django__django-15930,1.7.0,gpt-oss-120b-output,19,0.0258236,0,mini-swe-agent-1,
3d054bb6-6728-4ef5-a595-ea1b6af16bba,Submitted,django__django-15957,1.7.0,gpt-oss-120b-output,79,0.18001020000000006,0,mini-swe-agent-1,
28a88c24-3ae1-4fc5-821f-a9b766af9f9e,Submitted,django__django-15973,1.7.0,gpt-oss-120b-output,13,0.0142645,0,mini-swe-agent-1,
5901b1e4-c7f7-4f4c-b763-389ca94e3b9f,Submitted,django__django-15987,1.7.0,gpt-oss-120b-output,12,0.0108677,1,mini-swe-agent-1,
83bd09f1-f6a3-451e-8641-9a41d9d26851,Submitted,django__django-16032,1.7.0,gpt-oss-120b-output,75,0.19409630000000003,0,mini-swe-agent-1,
67c36b29-1c1c-4df1-b8af-23971750635b,Submitted,django__django-16082,1.7.0,gpt-oss-120b-output,18,0.024545,0,mini-swe-agent-1,
5b1a0802-e65f-4032-9003-9f54c60ccf55,Submitted,django__django-16100,1.7.0,gpt-oss-120b-output,22,0.0377389,0,mini-swe-agent-1,
763fd11a-f9ed-43de-99ff-e87f94c0b7f5,Submitted,django__django-16116,1.7.0,gpt-oss-120b-output,4,0.0051719999999999995,0,mini-swe-agent-1,
ecf2ffcc-167c-4421-b9cf-990746a96575,Submitted,django__django-16136,1.7.0,gpt-oss-120b-output,10,0.014478599999999998,0,mini-swe-agent-1,
a09ea406-6ea3-4f45-b227-d39df433f1ee,Submitted,django__django-16139,1.7.0,gpt-oss-120b-output,13,0.009434399999999999,1,mini-swe-agent-1,
16cd26fc-d98e-4a62-aae1-f30936f0e3bf,Submitted,django__django-16145,1.7.0,gpt-oss-120b-output,19,0.0223135,0,mini-swe-agent-1,
d54770df-a4f7-4aa6-b3a4-16ce29733097,Submitted,django__django-16255,1.7.0,gpt-oss-120b-output,12,0.0118348,1,mini-swe-agent-1,
27966dc3-921f-4475-925c-9d023d0f42f4,Submitted,django__django-16256,1.7.0,gpt-oss-120b-output,13,0.012585800000000001,0,mini-swe-agent-1,
54a5530f-cdb5-4033-b0ce-38a0c13e0920,Submitted,django__django-16263,1.7.0,gpt-oss-120b-output,25,0.031138299999999997,0,mini-swe-agent-1,
8f0c8614-7aa6-46c1-8109-844a89b3b5fe,Submitted,django__django-16315,1.7.0,gpt-oss-120b-output,39,0.0750976,0,mini-swe-agent-1,
1e71f81b-96d5-4261-b447-2507db51c668,Submitted,django__django-16333,1.7.0,gpt-oss-120b-output,7,0.0069341,0,mini-swe-agent-1,
ef2a2063-576c-41fe-9277-66d5608694d1,Submitted,django__django-16429,1.7.0,gpt-oss-120b-output,21,0.0247986,1,mini-swe-agent-1,
a9c40555-3907-4d0f-b650-1538e3cc3b65,Submitted,django__django-16454,1.7.0,gpt-oss-120b-output,30,0.04567329999999999,1,mini-swe-agent-1,
92a46255-1afc-4de1-9439-76acef4c05ee,Submitted,django__django-16485,1.7.0,gpt-oss-120b-output,11,0.010265799999999999,0,mini-swe-agent-1,
5760b974-58e9-402f-9a64-a0817c4c31e4,Submitted,django__django-16493,1.7.0,gpt-oss-120b-output,16,0.020143399999999995,1,mini-swe-agent-1,
b9cf46c6-6557-4077-9ccd-36e06d06dfd8,Submitted,django__django-16502,1.7.0,gpt-oss-120b-output,3,0.0060557,0,mini-swe-agent-1,
d963f0b1-ddbb-4909-9b69-b2abfe796c13,Submitted,django__django-16527,1.7.0,gpt-oss-120b-output,17,0.020156700000000003,1,mini-swe-agent-1,
14f2a0ca-0053-4316-88b8-2edf4c35016e,Submitted,django__django-16560,1.7.0,gpt-oss-120b-output,57,0.1607856,0,mini-swe-agent-1,
d834c404-8f91-42e4-b96a-4f2bd120eadf,Submitted,django__django-16569,1.7.0,gpt-oss-120b-output,7,0.0039959,1,mini-swe-agent-1,
e4613c4f-bd2b-4829-8055-48d2fe685b67,Submitted,django__django-16595,1.7.0,gpt-oss-120b-output,18,0.0228709,0,mini-swe-agent-1,
ffbd8dae-7bc0-473c-ae18-702d1e758f22,Submitted,django__django-16612,1.7.0,gpt-oss-120b-output,42,0.059399200000000006,1,mini-swe-agent-1,
8d67d9dc-1147-4168-a774-c969a0009976,Submitted,django__django-16631,1.7.0,gpt-oss-120b-output,19,0.024608999999999995,0,mini-swe-agent-1,
2aab1425-1c97-4340-bcf0-b0aaaca34549,Submitted,django__django-16642,1.7.0,gpt-oss-120b-output,26,0.030815299999999997,1,mini-swe-agent-1,
7f2b54e6-446a-4bd0-8286-06a328af4fb1,Submitted,django__django-16661,1.7.0,gpt-oss-120b-output,54,0.1080347,0,mini-swe-agent-1,
6ab82642-0a8b-467c-924d-f6112a68bfb8,Submitted,django__django-16662,1.7.0,gpt-oss-120b-output,21,0.0194584,1,mini-swe-agent-1,
8bf099c3-4e25-4e6a-a0c4-4da27c4cb9ab,Submitted,django__django-16667,1.7.0,gpt-oss-120b-output,19,0.0181175,0,mini-swe-agent-1,
956247db-a945-4bdd-9e79-3fc32eb62f1c,Submitted,django__django-16801,1.7.0,gpt-oss-120b-output,26,0.0308793,0,mini-swe-agent-1,
2a779505-eca8-42b1-9205-b5f9ab47cd1e,Submitted,django__django-16819,1.7.0,gpt-oss-120b-output,27,0.030481000000000005,0,mini-swe-agent-1,
c76919f1-be57-4e8d-95bb-90934af9cf54,Submitted,django__django-16877,1.7.0,gpt-oss-120b-output,21,0.021702099999999995,1,mini-swe-agent-1,
6831798b-2a4a-4426-9335-d38e63c55a91,Submitted,django__django-16899,1.7.0,gpt-oss-120b-output,16,0.013955099999999998,0,mini-swe-agent-1,
39898071-07bb-4359-b375-78e7a91acb41,Submitted,django__django-16901,1.7.0,gpt-oss-120b-output,14,0.0168743,1,mini-swe-agent-1,
5ae961e7-f061-4d52-abae-296b78af40a6,Submitted,django__django-16938,1.7.0,gpt-oss-120b-output,18,0.023329700000000002,0,mini-swe-agent-1,
e5057927-010d-419f-82ba-91325c58d6a6,Submitted,django__django-16950,1.7.0,gpt-oss-120b-output,44,0.082131,0,mini-swe-agent-1,
c035ba30-290b-4de1-b5c2-421ad7f668b5,Submitted,django__django-17029,1.7.0,gpt-oss-120b-output,24,0.029894999999999998,1,mini-swe-agent-1,
e37f6096-bd99-43c3-89de-16bd5d0c5e16,RetryError,django__django-17084,1.7.0,gpt-oss-120b-output,33,0.03990929999999999,0,mini-swe-agent-1,
85be36d5-643e-40d7-a4d8-941702717ee6,Submitted,django__django-17087,1.7.0,gpt-oss-120b-output,31,0.04555119999999999,0,mini-swe-agent-1,
efed8c98-aafc-415e-ba5d-8ef4adb1def1,Submitted,django__django-7530,1.7.0,gpt-oss-120b-output,16,0.0148758,1,mini-swe-agent-1,
232c2a5c-5214-4509-8443-454d72156151,Submitted,django__django-9296,1.7.0,gpt-oss-120b-output,14,0.013471199999999997,1,mini-swe-agent-1,
4b127ccc-613e-49fb-bbb8-5368b2213b69,Submitted,matplotlib__matplotlib-13989,1.7.0,gpt-oss-120b-output,7,0.006977799999999999,0,mini-swe-agent-1,
9d96b39e-c3c9-43c1-8dd8-aa067a10cc2c,Submitted,matplotlib__matplotlib-14623,1.7.0,gpt-oss-120b-output,27,0.0417998,1,mini-swe-agent-1,
43b0054f-4ec4-4fd3-9f5f-1958dceb5093,Submitted,matplotlib__matplotlib-20488,1.7.0,gpt-oss-120b-output,27,0.0493975,1,mini-swe-agent-1,
d6706cc9-7335-46f3-8960-558440ee9724,Submitted,matplotlib__matplotlib-20676,1.7.0,gpt-oss-120b-output,13,0.011525999999999998,0,mini-swe-agent-1,
5a438750-7187-460f-90a5-94eafb46fb4c,Submitted,matplotlib__matplotlib-20826,1.7.0,gpt-oss-120b-output,71,0.1621663,0,mini-swe-agent-1,
135f9256-489f-4b48-aa80-c4e7b6b00991,Submitted,matplotlib__matplotlib-20859,1.7.0,gpt-oss-120b-output,8,0.0076952999999999995,1,mini-swe-agent-1,
9638312b-6756-49b3-8506-4adeea4c10cd,Submitted,matplotlib__matplotlib-21568,1.7.0,gpt-oss-120b-output,16,0.015252,0,mini-swe-agent-1,
ed6de512-25ac-4c66-aaa5-6b5e482f8774,Submitted,matplotlib__matplotlib-22719,1.7.0,gpt-oss-120b-output,19,0.025874499999999998,1,mini-swe-agent-1,
47385c7e-69a1-48b6-81b7-b83ad496309d,Submitted,matplotlib__matplotlib-22865,1.7.0,gpt-oss-120b-output,18,0.019339199999999997,0,mini-swe-agent-1,
231d4e52-acb1-4de9-8b35-d5d54b0c7170,Submitted,matplotlib__matplotlib-22871,1.7.0,gpt-oss-120b-output,16,0.0171145,0,mini-swe-agent-1,
cd5e7ce6-b8c5-4d6d-a98f-5f6105585a41,Submitted,matplotlib__matplotlib-23299,1.7.0,gpt-oss-120b-output,21,0.024302599999999997,1,mini-swe-agent-1,
0c7a2f9c-3fb9-4f02-8201-911d694be25c,Submitted,matplotlib__matplotlib-23314,1.7.0,gpt-oss-120b-output,7,0.009959299999999999,0,mini-swe-agent-1,
e8684f15-4260-4a9a-9add-7204bc3e4e51,Submitted,matplotlib__matplotlib-23412,1.7.0,gpt-oss-120b-output,16,0.014555,1,mini-swe-agent-1,
c990e2e9-2430-41c3-a537-b52f726f0e60,Submitted,matplotlib__matplotlib-23476,1.7.0,gpt-oss-120b-output,32,0.0384637,0,mini-swe-agent-1,
4f857f85-ea1e-4b53-8db8-f3fb2a1580f7,Submitted,matplotlib__matplotlib-24026,1.7.0,gpt-oss-120b-output,18,0.0213686,1,mini-swe-agent-1,
ced06438-5a42-4fd1-a443-13b435219452,Submitted,matplotlib__matplotlib-24149,1.7.0,gpt-oss-120b-output,8,0.011041200000000001,1,mini-swe-agent-1,
19edf151-8048-40c2-a9dd-89cb9335e0e8,Submitted,matplotlib__matplotlib-24177,1.7.0,gpt-oss-120b-output,25,0.0385255,0,mini-swe-agent-1,
2333995b-6fb3-41da-b3a9-2adc8013743d,Submitted,matplotlib__matplotlib-24570,1.7.0,gpt-oss-120b-output,4,0.0030524999999999997,0,mini-swe-agent-1,
de8d8ea1-7f42-45b9-ac9b-80c63bc26688,Submitted,matplotlib__matplotlib-24627,1.7.0,gpt-oss-120b-output,43,0.09410310000000001,0,mini-swe-agent-1,
dfcd93fc-c7ca-43c0-aa84-e3342e274947,Submitted,matplotlib__matplotlib-24637,1.7.0,gpt-oss-120b-output,41,0.0770985,0,mini-swe-agent-1,
daf41563-20a8-489f-8a0b-75dffc54e730,Submitted,matplotlib__matplotlib-24870,1.7.0,gpt-oss-120b-output,4,0.0038442,0,mini-swe-agent-1,
4a19c8f1-167c-4b3e-9238-32e75355f10a,Submitted,matplotlib__matplotlib-24970,1.7.0,gpt-oss-120b-output,35,0.0474166,0,mini-swe-agent-1,
ad029e16-9b45-4c9a-9cb7-b510f274271d,Submitted,matplotlib__matplotlib-25122,1.7.0,gpt-oss-120b-output,13,0.0149029,1,mini-swe-agent-1,
0caccc4a-12c0-452a-a024-d5f12f513ca0,Submitted,matplotlib__matplotlib-25287,1.7.0,gpt-oss-120b-output,11,0.0082382,1,mini-swe-agent-1,
70fff7b4-7b6c-48f1-9de8-cc943e1ed1cf,Submitted,matplotlib__matplotlib-25311,1.7.0,gpt-oss-120b-output,12,0.0131896,0,mini-swe-agent-1,
e05a5870-6d80-4ae8-b268-00c4df585c2a,Submitted,matplotlib__matplotlib-25332,1.7.0,gpt-oss-120b-output,30,0.041114500000000005,0,mini-swe-agent-1,
fc83246d-79bf-4af0-bd59-7e0b576f4d4d,Submitted,matplotlib__matplotlib-25479,1.7.0,gpt-oss-120b-output,10,0.0285196,0,mini-swe-agent-1,
74f17021-c75b-49fb-ad97-5d1098dbf4ed,Submitted,matplotlib__matplotlib-25775,1.7.0,gpt-oss-120b-output,12,0.0156209,0,mini-swe-agent-1,
2d8b431a-3ee2-4fee-aeb8-d34c3f096ee2,Submitted,matplotlib__matplotlib-25960,1.7.0,gpt-oss-120b-output,22,0.0305323,0,mini-swe-agent-1,
3cd7f06b-7ba6-4241-acfb-c42094f70b07,Submitted,matplotlib__matplotlib-26113,1.7.0,gpt-oss-120b-output,15,0.0195435,0,mini-swe-agent-1,
ef0539e5-a4a6-4775-a235-b3e6fdf044b1,Submitted,matplotlib__matplotlib-26208,1.7.0,gpt-oss-120b-output,108,0.33532159999999983,0,mini-swe-agent-1,
0dca7230-b0af-41a7-945f-92f11df68d1e,Submitted,matplotlib__matplotlib-26291,1.7.0,gpt-oss-120b-output,8,0.010575600000000001,0,mini-swe-agent-1,
99a64bfe-51e5-4dba-99e2-1f38881c9311,Submitted,matplotlib__matplotlib-26342,1.7.0,gpt-oss-120b-output,24,0.026177299999999994,0,mini-swe-agent-1,
8559bca3-fd2e-40cc-9585-b4ac40c71d73,Submitted,matplotlib__matplotlib-26466,1.7.0,gpt-oss-120b-output,12,0.0152185,0,mini-swe-agent-1,
6861f5da-003a-4866-8c5f-b1548c36589b,Submitted,mwaskom__seaborn-3069,1.7.0,gpt-oss-120b-output,11,0.010493499999999998,0,mini-swe-agent-1,
8730c4c6-31a3-411d-a2d6-157bdfa82d7b,Submitted,mwaskom__seaborn-3187,1.7.0,gpt-oss-120b-output,120,0.6274041999999999,0,mini-swe-agent-1,
9590b9cb-a2ee-4466-8b8b-407ee207c165,RetryError,pallets__flask-5014,1.7.0,gpt-oss-120b-output,191,1.278752499999999,0,mini-swe-agent-1,
1c989dcc-db8a-46d3-87cd-dae157c58587,Submitted,psf__requests-1142,1.7.0,gpt-oss-120b-output,122,0.40041219999999994,1,mini-swe-agent-1,
46d1fc21-6f29-4f5b-81f5-d4f6d09169b7,Submitted,psf__requests-1724,1.7.0,gpt-oss-120b-output,24,0.037417,1,mini-swe-agent-1,
309aa5e9-5120-42a3-9678-e02540615486,Submitted,psf__requests-1766,1.7.0,gpt-oss-120b-output,25,0.021776,1,mini-swe-agent-1,
861cb85a-45c9-4de1-bbf6-edfb25f32734,Submitted,psf__requests-1921,1.7.0,gpt-oss-120b-output,35,0.07081799999999999,0,mini-swe-agent-1,
70214d95-1d4e-4aab-bd28-4f021502ea41,Submitted,psf__requests-2317,1.7.0,gpt-oss-120b-output,89,0.20315269999999996,1,mini-swe-agent-1,
c1c44ea7-c71b-4eb3-9433-69ecb671be11,Submitted,psf__requests-2931,1.7.0,gpt-oss-120b-output,17,0.013692899999999997,0,mini-swe-agent-1,
ce9de91d-8f86-439a-9f2a-f3c3ea3a1260,Submitted,psf__requests-5414,1.7.0,gpt-oss-120b-output,13,0.0123794,0,mini-swe-agent-1,
7ea45991-dbee-449a-a8e2-742eedae4455,Submitted,psf__requests-6028,1.7.0,gpt-oss-120b-output,60,0.12885079999999996,0,mini-swe-agent-1,
56e70037-71ae-48ae-84ea-ac854e5daf14,Submitted,pydata__xarray-2905,1.7.0,gpt-oss-120b-output,4,0.0089375,0,mini-swe-agent-1,
88d33a16-14e6-4316-a895-5c46209da33a,Submitted,pydata__xarray-3095,1.7.0,gpt-oss-120b-output,19,0.021347199999999997,0,mini-swe-agent-1,
6204ad0f-73d8-4012-8265-9c26364791b7,Submitted,pydata__xarray-6461,1.7.0,gpt-oss-120b-output,15,0.0098602,1,mini-swe-agent-1,
1e752628-6bfd-40ea-990e-5aa21a6cbc69,Submitted,pydata__xarray-6599,1.7.0,gpt-oss-120b-output,32,0.0451035,0,mini-swe-agent-1,
c684873b-41ed-466e-abdf-6abae28acf3e,Submitted,pydata__xarray-6721,1.7.0,gpt-oss-120b-output,21,0.0299053,0,mini-swe-agent-1,
c6c2e48d-42a7-42a9-ae41-508ea6c03706,Submitted,pydata__xarray-6744,1.7.0,gpt-oss-120b-output,35,0.0742884,0,mini-swe-agent-1,
0403522f-8948-46d7-8c2e-eb6403afd60e,Submitted,pydata__xarray-6938,1.7.0,gpt-oss-120b-output,28,0.039311500000000006,0,mini-swe-agent-1,
7acef5ac-a5e1-4585-9817-28a84850844c,Submitted,pydata__xarray-6992,1.7.0,gpt-oss-120b-output,11,0.007869699999999999,0,mini-swe-agent-1,
4769cd7e-4217-4f87-bf3b-a6864ccaa4df,Submitted,pydata__xarray-7229,1.7.0,gpt-oss-120b-output,19,0.0167186,0,mini-swe-agent-1,
fbea6081-c596-4c9b-b1f4-8b774863f8dc,Submitted,pydata__xarray-7233,1.7.0,gpt-oss-120b-output,12,0.009872099999999998,1,mini-swe-agent-1,
1df0669c-c1fe-41e1-8e60-8990f20df6b9,Submitted,pydata__xarray-7393,1.7.0,gpt-oss-120b-output,59,0.15129309999999993,0,mini-swe-agent-1,
f48d0658-1441-4106-ac79-af922aaec5a1,Submitted,pylint-dev__pylint-4551,1.7.0,gpt-oss-120b-output,32,0.0581885,0,mini-swe-agent-1,
151add83-a58e-4ff6-b3dc-ccd89d6aee3c,APIError,pylint-dev__pylint-4604,1.7.0,gpt-oss-120b-output,63,0.1700165,0,mini-swe-agent-1,
aedcf98e-1739-4045-9bdb-645f641b065d,Submitted,pylint-dev__pylint-4661,1.7.0,gpt-oss-120b-output,15,0.0214006,0,mini-swe-agent-1,
b879f9c6-1a25-4040-9f05-86b654a73187,Submitted,pylint-dev__pylint-4970,1.7.0,gpt-oss-120b-output,12,0.011621499999999998,0,mini-swe-agent-1,
a95edcc5-59d6-421c-a0d1-753d13f87652,Submitted,pylint-dev__pylint-6386,1.7.0,gpt-oss-120b-output,20,0.0252111,0,mini-swe-agent-1,
