agent_run_id,metadata.scores.resolved,metadata.scores,metadata.instance_id,metadata.model_name_or_path
e8b924a4-fc16-4ce0-ba22-f6a218589e1a,1,"{""resolved"":1}",django__django-13012,20250802_mini-v1.0.0_claude-4-opus-20250514
cd4774db-decd-44e4-a3c6-4640bac93a6e,1,"{""resolved"":1}",django__django-13023,20250802_mini-v1.0.0_claude-4-opus-20250514
c67a6bd8-8f55-49b5-8452-eded9572d0ce,1,"{""resolved"":1}",django__django-13028,20250802_mini-v1.0.0_claude-4-opus-20250514
4d8e3157-8abd-42d7-8e88-c351e8062d1d,1,"{""resolved"":1}",django__django-13033,20250802_mini-v1.0.0_claude-4-opus-20250514
66107256-f671-445c-b0a8-f786a10b8bb0,1,"{""resolved"":1}",django__django-13089,20250802_mini-v1.0.0_claude-4-opus-20250514
a25aa9bc-dda0-4281-a49f-860c688d7b2d,1,"{""resolved"":1}",django__django-13109,20250802_mini-v1.0.0_claude-4-opus-20250514
b9de29cb-764f-434e-8e29-c7dae05e616a,1,"{""resolved"":1}",django__django-13112,20250802_mini-v1.0.0_claude-4-opus-20250514
7070be8d-5c8c-422e-9069-05b7c085d737,1,"{""resolved"":1}",django__django-13121,20250802_mini-v1.0.0_claude-4-opus-20250514
edb88113-7aee-459f-85a4-70929cbbf284,1,"{""resolved"":1}",django__django-13128,20250802_mini-v1.0.0_claude-4-opus-20250514
dfc69389-af43-4fbc-8ca6-0f12e01da1d3,1,"{""resolved"":1}",django__django-13158,20250802_mini-v1.0.0_claude-4-opus-20250514
843ae0b1-6692-46bb-a472-f200df441754,0,"{""resolved"":0}",django__django-13195,20250802_mini-v1.0.0_claude-4-opus-20250514
560d12b0-fa1c-42df-b493-902a40aad929,0,"{""resolved"":0}",django__django-13212,20250802_mini-v1.0.0_claude-4-opus-20250514
8ab7246f-54fa-431a-951d-35b38342c6b2,1,"{""resolved"":1}",django__django-13279,20250802_mini-v1.0.0_claude-4-opus-20250514
01dca18d-3ab5-4976-a2e4-ab267b6d156b,1,"{""resolved"":1}",django__django-13297,20250802_mini-v1.0.0_claude-4-opus-20250514
a81b7eb1-9a0b-4337-aea6-d84a8296704e,1,"{""resolved"":1}",django__django-13315,20250802_mini-v1.0.0_claude-4-opus-20250514
a4d3eb76-4310-43a1-aa46-acb9a689e2ac,1,"{""resolved"":1}",django__django-13343,20250802_mini-v1.0.0_claude-4-opus-20250514
af8c1280-da26-48ee-978a-834b22e65faa,0,"{""resolved"":0}",django__django-13344,20250802_mini-v1.0.0_claude-4-opus-20250514
1ac03c6b-e343-422d-b3e7-701e98e0ef3d,1,"{""resolved"":1}",django__django-13346,20250802_mini-v1.0.0_claude-4-opus-20250514
864d4bea-41bf-42b5-8e5b-9fd740fbae3c,1,"{""resolved"":1}",django__django-13363,20250802_mini-v1.0.0_claude-4-opus-20250514
5697d875-7147-4c29-8691-27274ec8c4e0,1,"{""resolved"":1}",django__django-13401,20250802_mini-v1.0.0_claude-4-opus-20250514
ba447731-6ae6-46f7-b3b9-1db05b89be97,1,"{""resolved"":1}",django__django-13406,20250802_mini-v1.0.0_claude-4-opus-20250514
80ef8115-cafd-4cd7-8bed-de10a7626c63,1,"{""resolved"":1}",django__django-13410,20250802_mini-v1.0.0_claude-4-opus-20250514
24c9ecef-be98-4ad6-9208-c72fcc24ad3e,1,"{""resolved"":1}",django__django-13417,20250802_mini-v1.0.0_claude-4-opus-20250514
3e56a629-0d6c-4627-8959-e8f14b2d72a8,0,"{""resolved"":0}",django__django-13449,20250802_mini-v1.0.0_claude-4-opus-20250514
545968a4-a0bf-4fdd-ac5e-1edab00bc730,0,"{""resolved"":0}",django__django-13512,20250802_mini-v1.0.0_claude-4-opus-20250514
5c7d13cb-52b6-4e96-94d0-b766824848ea,0,"{""resolved"":0}",django__django-13513,20250802_mini-v1.0.0_claude-4-opus-20250514
e14b280a-7045-4b13-aa21-9f2501a77f41,1,"{""resolved"":1}",django__django-13516,20250802_mini-v1.0.0_claude-4-opus-20250514
b1bd3f35-6c5c-4fea-970a-14fbb50569be,1,"{""resolved"":1}",django__django-13551,20250802_mini-v1.0.0_claude-4-opus-20250514
f127f1a3-e522-457c-a27d-dc6e6930c2aa,0,"{""resolved"":0}",django__django-13568,20250802_mini-v1.0.0_claude-4-opus-20250514
ebe03ff5-d42e-4306-a74d-c4f7813852f2,1,"{""resolved"":1}",django__django-13569,20250802_mini-v1.0.0_claude-4-opus-20250514
931a76fb-93f0-42ad-8b38-219a50ec404c,1,"{""resolved"":1}",django__django-13590,20250802_mini-v1.0.0_claude-4-opus-20250514
183141de-c969-4284-8a63-d67ce2661cec,1,"{""resolved"":1}",django__django-13658,20250802_mini-v1.0.0_claude-4-opus-20250514
c815ab65-3bbc-45fd-a70c-62fd52bd3a79,1,"{""resolved"":1}",django__django-13670,20250802_mini-v1.0.0_claude-4-opus-20250514
6a3d7695-bc3d-4b29-8d94-7e649c4f8a2b,1,"{""resolved"":1}",django__django-13741,20250802_mini-v1.0.0_claude-4-opus-20250514
c4d801a2-3e28-4dae-8158-b4aab5629606,1,"{""resolved"":1}",django__django-13786,20250802_mini-v1.0.0_claude-4-opus-20250514
a03cf01f-f5ed-4775-b431-734baa74cbc3,0,"{""resolved"":0}",django__django-13794,20250802_mini-v1.0.0_claude-4-opus-20250514
ea01ae97-af5c-4e51-b6da-1fd06c1fc274,1,"{""resolved"":1}",django__django-13807,20250802_mini-v1.0.0_claude-4-opus-20250514
844f9f6e-9d38-4d81-bba3-99eba6623e13,1,"{""resolved"":1}",django__django-13809,20250802_mini-v1.0.0_claude-4-opus-20250514
1fe6976e-a008-4ec5-86da-3c245eee4149,1,"{""resolved"":1}",django__django-13810,20250802_mini-v1.0.0_claude-4-opus-20250514
6c6fd10e-3a55-4a29-ab17-dc181a618d35,1,"{""resolved"":1}",django__django-13820,20250802_mini-v1.0.0_claude-4-opus-20250514
8d0ffb65-9a14-44f6-8465-421f97b2a966,1,"{""resolved"":1}",django__django-13821,20250802_mini-v1.0.0_claude-4-opus-20250514
a460d40b-3bc1-43b5-9439-d3e41d9aaa0d,1,"{""resolved"":1}",django__django-13837,20250802_mini-v1.0.0_claude-4-opus-20250514
99d63936-5ca0-42aa-b5db-717cefb4345a,1,"{""resolved"":1}",django__django-13925,20250802_mini-v1.0.0_claude-4-opus-20250514
f847ff3e-6e2a-4ee7-a1c1-0ce8f1619052,1,"{""resolved"":1}",django__django-13933,20250802_mini-v1.0.0_claude-4-opus-20250514
5041e746-d5e3-4cc9-ab5a-2889c3993a44,0,"{""resolved"":0}",django__django-13964,20250802_mini-v1.0.0_claude-4-opus-20250514
58edbdda-c321-4852-8477-3213973daf6b,1,"{""resolved"":1}",django__django-14007,20250802_mini-v1.0.0_claude-4-opus-20250514
89f0ec10-7d6b-4735-92ee-dfdcc7d36f53,0,"{""resolved"":0}",django__django-14011,20250802_mini-v1.0.0_claude-4-opus-20250514
ddc7c927-5f30-48bc-a035-8b7fc5d598a5,1,"{""resolved"":1}",django__django-14017,20250802_mini-v1.0.0_claude-4-opus-20250514
147ce5ef-2119-4d6e-8ee8-1486b2245f79,0,"{""resolved"":0}",django__django-14034,20250802_mini-v1.0.0_claude-4-opus-20250514
f36f844f-da1f-4999-8cf0-4fb61823de5b,0,"{""resolved"":0}",django__django-14053,20250802_mini-v1.0.0_claude-4-opus-20250514
9f2d2dcf-54d0-4bbb-917a-fd01ab46b667,1,"{""resolved"":1}",django__django-14089,20250802_mini-v1.0.0_claude-4-opus-20250514
c834729e-7fdf-47e6-bd9a-0f1c16980b9c,1,"{""resolved"":1}",django__django-14122,20250802_mini-v1.0.0_claude-4-opus-20250514
35801142-b526-456f-804e-cc037f7a87a0,1,"{""resolved"":1}",django__django-14140,20250802_mini-v1.0.0_claude-4-opus-20250514
1b354c93-68ce-44ae-a8a2-f9e45a0628ec,0,"{""resolved"":0}",django__django-14155,20250802_mini-v1.0.0_claude-4-opus-20250514
c20271db-972f-4edc-9b32-722665e6eac3,0,"{""resolved"":0}",django__django-14170,20250802_mini-v1.0.0_claude-4-opus-20250514
f785baea-b2ee-4ec6-8431-5be416c50b3a,1,"{""resolved"":1}",django__django-14238,20250802_mini-v1.0.0_claude-4-opus-20250514
2789ff45-49cb-4623-804e-e389b82be5a2,1,"{""resolved"":1}",django__django-14311,20250802_mini-v1.0.0_claude-4-opus-20250514
bee4404d-b782-4038-b377-1f60cf24cbc3,0,"{""resolved"":0}",django__django-14315,20250802_mini-v1.0.0_claude-4-opus-20250514
0d3a3b3d-65b4-4dcb-8e9c-0305b39cae49,1,"{""resolved"":1}",django__django-14349,20250802_mini-v1.0.0_claude-4-opus-20250514
bccbf108-b32b-46f4-a2f1-fae4b6065e61,0,"{""resolved"":0}",django__django-14351,20250802_mini-v1.0.0_claude-4-opus-20250514
4e53ea24-a03f-477e-a46a-565de1dee5dd,1,"{""resolved"":1}",django__django-14373,20250802_mini-v1.0.0_claude-4-opus-20250514
9bd33fb4-7d93-4383-9d37-f0caeff9a0f9,0,"{""resolved"":0}",django__django-14376,20250802_mini-v1.0.0_claude-4-opus-20250514
c70f5fd7-6155-4d3c-a6e7-af134fbb6c03,0,"{""resolved"":0}",django__django-14404,20250802_mini-v1.0.0_claude-4-opus-20250514
346d7baa-74a6-4d6c-ae99-f272e64187dc,1,"{""resolved"":1}",django__django-14434,20250802_mini-v1.0.0_claude-4-opus-20250514
bf2880c6-4702-4ab1-9642-ad9fceb9845a,1,"{""resolved"":1}",django__django-14493,20250802_mini-v1.0.0_claude-4-opus-20250514
482870c0-7764-4604-a456-2e1715793e3c,1,"{""resolved"":1}",django__django-14500,20250802_mini-v1.0.0_claude-4-opus-20250514
940814aa-d182-4f74-9540-a6614ac48874,0,"{""resolved"":0}",django__django-14534,20250802_mini-v1.0.0_claude-4-opus-20250514
f5cccd03-6218-47f2-9c8d-2b201958f5e6,1,"{""resolved"":1}",django__django-14539,20250802_mini-v1.0.0_claude-4-opus-20250514
6c715912-bcfe-4b34-990b-45fb024a9f99,1,"{""resolved"":1}",django__django-14559,20250802_mini-v1.0.0_claude-4-opus-20250514
0cc81de4-ef1c-42a1-ab7b-6c91a9eae815,1,"{""resolved"":1}",django__django-14580,20250802_mini-v1.0.0_claude-4-opus-20250514
32a2646b-facc-4220-9162-0ea441b7ac42,1,"{""resolved"":1}",django__django-14608,20250802_mini-v1.0.0_claude-4-opus-20250514
a157df84-e6b8-4534-bbd6-c5ed8fb77520,1,"{""resolved"":1}",django__django-14631,20250802_mini-v1.0.0_claude-4-opus-20250514
75b5d5ee-ff4d-40e6-a554-fbfeda07be1a,1,"{""resolved"":1}",django__django-14672,20250802_mini-v1.0.0_claude-4-opus-20250514
8193ad16-99c5-4bb2-8b20-e78bdf6c426f,0,"{""resolved"":0}",django__django-14725,20250802_mini-v1.0.0_claude-4-opus-20250514
a7558d21-4784-4ed8-a969-ac8083d323a3,1,"{""resolved"":1}",django__django-14752,20250802_mini-v1.0.0_claude-4-opus-20250514
af3aa12a-45d5-4386-bb94-cd17beb4c9de,1,"{""resolved"":1}",django__django-14765,20250802_mini-v1.0.0_claude-4-opus-20250514
d14de8c1-2eea-4fc0-8abb-5e9bdc65ff3c,1,"{""resolved"":1}",django__django-14771,20250802_mini-v1.0.0_claude-4-opus-20250514
34336766-0d41-4908-a920-94c86cc0b5d4,1,"{""resolved"":1}",django__django-14787,20250802_mini-v1.0.0_claude-4-opus-20250514
191616d7-d48e-44af-b8b4-f87d7f36bf32,0,"{""resolved"":0}",django__django-14792,20250802_mini-v1.0.0_claude-4-opus-20250514
ade63a36-d2ca-404c-8e21-e2aa6ff87fa1,1,"{""resolved"":1}",django__django-14855,20250802_mini-v1.0.0_claude-4-opus-20250514
562ea5fe-13aa-4d12-8fb4-1270f35ccc1e,1,"{""resolved"":1}",django__django-14915,20250802_mini-v1.0.0_claude-4-opus-20250514
99720a2c-27d6-432f-bcb5-15b784271005,0,"{""resolved"":0}",django__django-14999,20250802_mini-v1.0.0_claude-4-opus-20250514
ee6f1c03-fac3-4fee-8699-5d22dc4707b4,1,"{""resolved"":1}",django__django-15022,20250802_mini-v1.0.0_claude-4-opus-20250514
a932e8f6-6146-4c4d-8dba-4ebfac57aa74,1,"{""resolved"":1}",django__django-15037,20250802_mini-v1.0.0_claude-4-opus-20250514
8a774023-aa9f-4e4d-92b4-ee63b2ce71bb,0,"{""resolved"":0}",django__django-15098,20250802_mini-v1.0.0_claude-4-opus-20250514
0d61a5f8-0dce-43cb-b522-59c6f615d4a5,1,"{""resolved"":1}",django__django-15103,20250802_mini-v1.0.0_claude-4-opus-20250514
91df585d-eb87-46b9-9054-5d8ee0f59257,1,"{""resolved"":1}",django__django-15104,20250802_mini-v1.0.0_claude-4-opus-20250514
3c3a7ae1-0ca9-41d5-9c92-98f44a250f77,0,"{""resolved"":0}",django__django-15127,20250802_mini-v1.0.0_claude-4-opus-20250514
93f98f3a-cf10-4497-b7da-70dff265dc15,0,"{""resolved"":0}",django__django-15128,20250802_mini-v1.0.0_claude-4-opus-20250514
91ffabb8-7399-41fe-ae0a-7f60cfd9ddea,1,"{""resolved"":1}",django__django-15161,20250802_mini-v1.0.0_claude-4-opus-20250514
1a64affc-d8bb-431b-89ab-57929c2c9a69,0,"{""resolved"":0}",django__django-15252,20250802_mini-v1.0.0_claude-4-opus-20250514
7d279e9f-484a-4861-8e2a-ce84e8622187,1,"{""resolved"":1}",django__django-15268,20250802_mini-v1.0.0_claude-4-opus-20250514
8bc8aef3-f535-467b-9cc7-a0fb7540e09e,1,"{""resolved"":1}",django__django-15277,20250802_mini-v1.0.0_claude-4-opus-20250514
70883419-faa5-4b56-8fb9-39ee97ebf751,1,"{""resolved"":1}",django__django-15278,20250802_mini-v1.0.0_claude-4-opus-20250514
df4c9d93-63f3-4b6b-97dc-0508a1558cb9,0,"{""resolved"":0}",django__django-15280,20250802_mini-v1.0.0_claude-4-opus-20250514
bddca38d-c526-4525-aa19-cbf437ec4d70,1,"{""resolved"":1}",django__django-15315,20250802_mini-v1.0.0_claude-4-opus-20250514
e992ae8a-f832-44a3-9d98-03a26539726d,1,"{""resolved"":1}",django__django-15368,20250802_mini-v1.0.0_claude-4-opus-20250514
64a2cb39-3cb5-4c04-9bf4-9203ec4017ce,1,"{""resolved"":1}",django__django-15375,20250802_mini-v1.0.0_claude-4-opus-20250514
e9bb35f5-fc72-470c-a513-5990e81c8f01,1,"{""resolved"":1}",django__django-15380,20250802_mini-v1.0.0_claude-4-opus-20250514
5210d93e-3627-4ea6-b9c3-e1ef89020075,1,"{""resolved"":1}",django__django-15382,20250802_mini-v1.0.0_claude-4-opus-20250514
9ae63d00-4410-448e-89f2-5ebe4cd2f514,1,"{""resolved"":1}",django__django-15467,20250802_mini-v1.0.0_claude-4-opus-20250514
2d2d5e29-c606-41d2-853e-62b1164a16cc,1,"{""resolved"":1}",django__django-15499,20250802_mini-v1.0.0_claude-4-opus-20250514
fa9e2455-0f58-435e-ae95-5fced99645ca,0,"{""resolved"":0}",django__django-15503,20250802_mini-v1.0.0_claude-4-opus-20250514
a96a2932-673f-4c24-a1e6-a06e947e3fd6,1,"{""resolved"":1}",django__django-15525,20250802_mini-v1.0.0_claude-4-opus-20250514
af400571-d712-41fd-a8b8-7b545d14f2bd,0,"{""resolved"":0}",django__django-15554,20250802_mini-v1.0.0_claude-4-opus-20250514
7fea7ffc-af27-47a5-8ee8-9e01fa996628,1,"{""resolved"":1}",django__django-15561,20250802_mini-v1.0.0_claude-4-opus-20250514
05cc80a5-8a45-4dbe-903c-a05d85b01d9a,1,"{""resolved"":1}",django__django-15563,20250802_mini-v1.0.0_claude-4-opus-20250514
43a0bb96-03a4-4514-9625-ef712157ba07,1,"{""resolved"":1}",django__django-15569,20250802_mini-v1.0.0_claude-4-opus-20250514
9f661330-d67a-4ca2-a5ab-0c3348713b91,1,"{""resolved"":1}",django__django-15572,20250802_mini-v1.0.0_claude-4-opus-20250514
a9dd36f1-0ee3-459d-b406-913713963cf0,0,"{""resolved"":0}",django__django-15629,20250802_mini-v1.0.0_claude-4-opus-20250514
07bea8bc-53ca-47a1-9c8f-3e59376f0288,0,"{""resolved"":0}",django__django-15695,20250802_mini-v1.0.0_claude-4-opus-20250514
ed317cdb-5c05-4706-8bac-e80011022f8b,1,"{""resolved"":1}",django__django-15731,20250802_mini-v1.0.0_claude-4-opus-20250514
73c1bf2b-c8b0-43f6-8b04-9db53268a4b0,0,"{""resolved"":0}",django__django-15732,20250802_mini-v1.0.0_claude-4-opus-20250514
3cef1134-4280-489b-a750-89813b2fc9d6,1,"{""resolved"":1}",django__django-15741,20250802_mini-v1.0.0_claude-4-opus-20250514
45e39451-8149-429c-bcca-a502cb25e67c,1,"{""resolved"":1}",django__django-15814,20250802_mini-v1.0.0_claude-4-opus-20250514
5e9c375e-0e47-4cd2-ada7-42426366f9c2,1,"{""resolved"":1}",django__django-15851,20250802_mini-v1.0.0_claude-4-opus-20250514
f322c92d-f382-43e7-a5c4-9cd45ffc0cef,1,"{""resolved"":1}",django__django-15863,20250802_mini-v1.0.0_claude-4-opus-20250514
e48ba003-1096-4c9b-a5f9-45a78a3e74c2,1,"{""resolved"":1}",django__django-15916,20250802_mini-v1.0.0_claude-4-opus-20250514
110e8054-cd81-44c9-a423-7d2d52c7e51a,1,"{""resolved"":1}",django__django-15930,20250802_mini-v1.0.0_claude-4-opus-20250514
01715eae-4836-4f0d-8fe9-a21f425aa353,0,"{""resolved"":0}",django__django-15957,20250802_mini-v1.0.0_claude-4-opus-20250514
8e74dd29-ea86-451e-badd-65d4b9c2a06f,0,"{""resolved"":0}",django__django-15973,20250802_mini-v1.0.0_claude-4-opus-20250514
22beb47e-e549-41fc-9a44-1efb8df577ab,1,"{""resolved"":1}",django__django-15987,20250802_mini-v1.0.0_claude-4-opus-20250514
c635fdcb-61fe-48c3-987f-383eb438dc76,1,"{""resolved"":1}",django__django-16032,20250802_mini-v1.0.0_claude-4-opus-20250514
e585d793-0870-471b-b538-6a82a239a756,1,"{""resolved"":1}",django__django-16082,20250802_mini-v1.0.0_claude-4-opus-20250514
87d844e2-87b3-46a2-a238-91f1cd2bb259,1,"{""resolved"":1}",django__django-16100,20250802_mini-v1.0.0_claude-4-opus-20250514
0f659bde-35d2-4886-83c5-f37adc8f0172,1,"{""resolved"":1}",django__django-16116,20250802_mini-v1.0.0_claude-4-opus-20250514
72e3f4ba-159a-41ca-b0fc-d6728af2628e,1,"{""resolved"":1}",django__django-16136,20250802_mini-v1.0.0_claude-4-opus-20250514
6f79ede4-a301-4301-9c7f-38d43c429b63,1,"{""resolved"":1}",django__django-16139,20250802_mini-v1.0.0_claude-4-opus-20250514
7b69e2f2-ede8-4e78-ae49-2fd200007b55,1,"{""resolved"":1}",django__django-16145,20250802_mini-v1.0.0_claude-4-opus-20250514
9ebdef0e-72e2-49c4-858a-fe5063498d2e,1,"{""resolved"":1}",django__django-16255,20250802_mini-v1.0.0_claude-4-opus-20250514
371bc4a6-2563-4516-998d-c021e6487cf9,0,"{""resolved"":0}",django__django-16256,20250802_mini-v1.0.0_claude-4-opus-20250514
9e3c197d-941a-425e-bf26-319db14a5ad7,0,"{""resolved"":0}",django__django-16263,20250802_mini-v1.0.0_claude-4-opus-20250514
7a29e7b7-bb26-4554-b6d1-995cfecb8280,1,"{""resolved"":1}",django__django-16315,20250802_mini-v1.0.0_claude-4-opus-20250514
aad167b4-debf-49f1-852e-8bc7e6af33f3,1,"{""resolved"":1}",django__django-16333,20250802_mini-v1.0.0_claude-4-opus-20250514
ec702fbe-4279-4a14-9ddd-5bf950fed379,1,"{""resolved"":1}",django__django-16429,20250802_mini-v1.0.0_claude-4-opus-20250514
e5b3e9d8-08cd-4879-ad33-acea9fda2c66,1,"{""resolved"":1}",django__django-16454,20250802_mini-v1.0.0_claude-4-opus-20250514
e9ac591e-b8b7-4068-8e6f-710cab36f109,1,"{""resolved"":1}",django__django-16485,20250802_mini-v1.0.0_claude-4-opus-20250514
f7eb268f-019f-40c9-a0d7-6a0facc0228d,1,"{""resolved"":1}",django__django-16493,20250802_mini-v1.0.0_claude-4-opus-20250514
e72f2bd5-8921-41a5-a172-51a810e6401f,0,"{""resolved"":0}",django__django-16502,20250802_mini-v1.0.0_claude-4-opus-20250514
878f2eef-8c20-4303-963a-96c8c6bc611e,1,"{""resolved"":1}",django__django-16527,20250802_mini-v1.0.0_claude-4-opus-20250514
495167c6-a3d0-426d-a5ba-f34aaa8cd045,0,"{""resolved"":0}",django__django-16560,20250802_mini-v1.0.0_claude-4-opus-20250514
ea2b83ee-00a6-4a6d-bd7d-226f39f8b8e2,1,"{""resolved"":1}",django__django-16569,20250802_mini-v1.0.0_claude-4-opus-20250514
21b1db86-c859-4847-a739-cd335a9b4b9e,1,"{""resolved"":1}",django__django-16595,20250802_mini-v1.0.0_claude-4-opus-20250514
87a0a2f3-37f8-48d4-b97a-7b50f2a26984,1,"{""resolved"":1}",django__django-16612,20250802_mini-v1.0.0_claude-4-opus-20250514
62c8a46c-97b5-4f61-bb06-02958ed03bab,0,"{""resolved"":0}",django__django-16631,20250802_mini-v1.0.0_claude-4-opus-20250514
f2ff07fb-0a78-4ec7-85eb-66f67700b880,0,"{""resolved"":0}",django__django-16642,20250802_mini-v1.0.0_claude-4-opus-20250514
1713e2b1-e9c1-4754-a8c6-86fed4c8d4f5,1,"{""resolved"":1}",django__django-16661,20250802_mini-v1.0.0_claude-4-opus-20250514
cbbe60ff-d638-4090-94ac-e4f57b06a9f5,1,"{""resolved"":1}",django__django-16662,20250802_mini-v1.0.0_claude-4-opus-20250514
500e8071-47b3-4ebe-a380-ac33ce5880f2,0,"{""resolved"":0}",django__django-16667,20250802_mini-v1.0.0_claude-4-opus-20250514
122bd2b4-6fd4-4cef-bca9-292ae01dd752,1,"{""resolved"":1}",django__django-16801,20250802_mini-v1.0.0_claude-4-opus-20250514
2f1c15cc-23a0-4361-9033-8723823cb9e5,1,"{""resolved"":1}",django__django-16819,20250802_mini-v1.0.0_claude-4-opus-20250514
4a494d43-e2a0-4306-ab5b-4d293d3436bd,1,"{""resolved"":1}",django__django-16877,20250802_mini-v1.0.0_claude-4-opus-20250514
97052d52-2cde-42c7-bfef-8db46d1fffcf,1,"{""resolved"":1}",django__django-16899,20250802_mini-v1.0.0_claude-4-opus-20250514
353c4c3f-7abd-41c0-82eb-15db1098055a,1,"{""resolved"":1}",django__django-16901,20250802_mini-v1.0.0_claude-4-opus-20250514
3f226743-b4d8-402b-8c67-662c2936aff3,1,"{""resolved"":1}",django__django-16938,20250802_mini-v1.0.0_claude-4-opus-20250514
69c483f1-77a9-4c3b-a54b-0ef5dbffa0f1,0,"{""resolved"":0}",django__django-16950,20250802_mini-v1.0.0_claude-4-opus-20250514
32376a55-310d-4904-956e-e3a301e72266,1,"{""resolved"":1}",django__django-17029,20250802_mini-v1.0.0_claude-4-opus-20250514
8755fc6b-f8c0-4f39-b3f4-a40636788607,0,"{""resolved"":0}",django__django-17084,20250802_mini-v1.0.0_claude-4-opus-20250514
52d428b5-f7e5-4dfb-912b-527acd0b6a1c,1,"{""resolved"":1}",django__django-17087,20250802_mini-v1.0.0_claude-4-opus-20250514
45528617-4e4a-4859-9df2-23d5c93cdb1a,1,"{""resolved"":1}",django__django-7530,20250802_mini-v1.0.0_claude-4-opus-20250514
7db19f6d-ca42-46a8-80c3-bfebe8761685,1,"{""resolved"":1}",django__django-9296,20250802_mini-v1.0.0_claude-4-opus-20250514
29acc091-2751-4d44-b2ae-95261c712d6b,1,"{""resolved"":1}",matplotlib__matplotlib-13989,20250802_mini-v1.0.0_claude-4-opus-20250514
9c873c6f-6c0e-4915-9a90-3694e96d2ae4,1,"{""resolved"":1}",matplotlib__matplotlib-14623,20250802_mini-v1.0.0_claude-4-opus-20250514
bfc8fc68-1f0b-4763-b0b0-6135de686454,1,"{""resolved"":1}",matplotlib__matplotlib-20488,20250802_mini-v1.0.0_claude-4-opus-20250514
7982ec05-e00b-48f7-9581-d25fe1d4af01,1,"{""resolved"":1}",matplotlib__matplotlib-20676,20250802_mini-v1.0.0_claude-4-opus-20250514
10c8cc25-5622-4237-b436-4f744566b75b,1,"{""resolved"":1}",matplotlib__matplotlib-20826,20250802_mini-v1.0.0_claude-4-opus-20250514
02d5f093-3baf-4c63-ab96-0eddac25a6bb,1,"{""resolved"":1}",matplotlib__matplotlib-20859,20250802_mini-v1.0.0_claude-4-opus-20250514
f5fb4c0a-ad12-4078-afe0-cf8f6a6f0aab,0,"{""resolved"":0}",matplotlib__matplotlib-21568,20250802_mini-v1.0.0_claude-4-opus-20250514
6484a0e1-d727-41b1-9bf7-8c0a47a578e6,1,"{""resolved"":1}",matplotlib__matplotlib-22719,20250802_mini-v1.0.0_claude-4-opus-20250514
74a54faa-c6eb-47ea-8c85-97742946f8f5,1,"{""resolved"":1}",matplotlib__matplotlib-22865,20250802_mini-v1.0.0_claude-4-opus-20250514
717c33c4-d7fd-4f72-b57c-35bc42c60f04,1,"{""resolved"":1}",matplotlib__matplotlib-22871,20250802_mini-v1.0.0_claude-4-opus-20250514
21cbf090-1eba-4d4c-9a4a-4f47fb51498c,0,"{""resolved"":0}",matplotlib__matplotlib-23299,20250802_mini-v1.0.0_claude-4-opus-20250514
95926202-1469-42da-98d0-41bec4c6c3c2,1,"{""resolved"":1}",matplotlib__matplotlib-23314,20250802_mini-v1.0.0_claude-4-opus-20250514
e8416c7a-6686-4632-93f3-416601362606,1,"{""resolved"":1}",matplotlib__matplotlib-23412,20250802_mini-v1.0.0_claude-4-opus-20250514
0b6cc702-c572-4946-88d2-b74649935638,0,"{""resolved"":0}",matplotlib__matplotlib-23476,20250802_mini-v1.0.0_claude-4-opus-20250514
1119cd25-daf2-4b96-864a-3b3033f727d3,1,"{""resolved"":1}",matplotlib__matplotlib-24026,20250802_mini-v1.0.0_claude-4-opus-20250514
ee98975e-9f54-4d71-a54c-19ab2bb876de,1,"{""resolved"":1}",matplotlib__matplotlib-24149,20250802_mini-v1.0.0_claude-4-opus-20250514
a10b5903-45d5-4f20-bfbb-ff9c75d5f569,0,"{""resolved"":0}",matplotlib__matplotlib-24177,20250802_mini-v1.0.0_claude-4-opus-20250514
3a44fa7a-d934-4baa-afcf-87b08775afa2,1,"{""resolved"":1}",matplotlib__matplotlib-24570,20250802_mini-v1.0.0_claude-4-opus-20250514
f42bcca7-4e28-4021-bb6b-30d224a32a6e,1,"{""resolved"":1}",matplotlib__matplotlib-24627,20250802_mini-v1.0.0_claude-4-opus-20250514
f58c1e50-aa1a-4abd-adee-f39adf0d5094,1,"{""resolved"":1}",matplotlib__matplotlib-24637,20250802_mini-v1.0.0_claude-4-opus-20250514
829e8abc-66a8-42cf-a20e-df9c715aeafc,0,"{""resolved"":0}",matplotlib__matplotlib-24870,20250802_mini-v1.0.0_claude-4-opus-20250514
8043be73-64ed-438e-b8ae-ff75f0f21788,1,"{""resolved"":1}",matplotlib__matplotlib-24970,20250802_mini-v1.0.0_claude-4-opus-20250514
a4946639-6263-4246-a565-0c8dd2d5d4c9,1,"{""resolved"":1}",matplotlib__matplotlib-25122,20250802_mini-v1.0.0_claude-4-opus-20250514
77817928-2273-4725-a0cd-63b46306d069,1,"{""resolved"":1}",matplotlib__matplotlib-25287,20250802_mini-v1.0.0_claude-4-opus-20250514
53faba65-f743-4340-a7b9-424dc8c636c7,1,"{""resolved"":1}",matplotlib__matplotlib-25311,20250802_mini-v1.0.0_claude-4-opus-20250514
40e3c281-4be9-49f3-a4f5-145236575a6f,1,"{""resolved"":1}",matplotlib__matplotlib-25332,20250802_mini-v1.0.0_claude-4-opus-20250514
