agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
1ce2fca1-7f12-475b-b420-0247d0978b96,Submitted,django__django-14999,sbv-qwen3-coder-together-again,38,0.1012286,1,mini-swe-agent-1,
5464066e-be1e-4a7c-a964-d52ed698ebdf,Submitted,django__django-15022,sbv-qwen3-coder-together-again,94,0.39757339999999997,0,mini-swe-agent-1,
4a515688-675d-4c7b-ad12-59f8f0a2e66c,Submitted,django__django-15037,sbv-qwen3-coder-together-again,65,0.18774239999999995,1,mini-swe-agent-1,
bd47e00c-d44a-4d8d-a43a-dbb20b4c6f26,Submitted,django__django-15098,sbv-qwen3-coder-together-again,64,0.1324654,0,mini-swe-agent-1,
1a5d9441-0019-4055-9b82-6e1bed194c76,Submitted,django__django-15103,sbv-qwen3-coder-together-again,38,0.049055600000000005,1,mini-swe-agent-1,
e3161789-c97d-4965-901e-6f49f8499b3c,Submitted,django__django-15104,sbv-qwen3-coder-together-again,14,0.012489799999999999,1,mini-swe-agent-1,
44fa0881-0826-4d96-9951-362aeadbc082,Submitted,django__django-15127,sbv-qwen3-coder-together-again,43,0.0680992,0,mini-swe-agent-1,
e6af85e8-168c-4db7-90ec-94a7e56b5b4e,Submitted,django__django-15128,sbv-qwen3-coder-together-again,147,0.5660911999999999,0,mini-swe-agent-1,
d5fff0cd-a2d7-4949-a533-8be985f35cf3,Submitted,django__django-15161,sbv-qwen3-coder-together-again,175,0.6403553999999996,1,mini-swe-agent-1,
d8a79bfa-43b6-4334-9f38-ea2deee679bf,Submitted,django__django-15252,sbv-qwen3-coder-together-again,38,0.06862859999999998,0,mini-swe-agent-1,
2b88f95c-ed4d-4173-84e7-48b0b591951d,Submitted,django__django-15268,sbv-qwen3-coder-together-again,89,0.2891054,1,mini-swe-agent-1,
0e58173e-525a-4a5b-93b9-8564f20fd01f,Submitted,django__django-15277,sbv-qwen3-coder-together-again,26,0.027488399999999996,1,mini-swe-agent-1,
b96c5a1f-c7d1-45b0-befc-697c70d48424,Submitted,django__django-15278,sbv-qwen3-coder-together-again,30,0.05342820000000001,1,mini-swe-agent-1,
89c4a661-a631-40e5-b63b-5a50f4103c0b,Submitted,django__django-15280,sbv-qwen3-coder-together-again,140,1.0425559999999998,0,mini-swe-agent-1,
ac6a03d8-3819-4d3f-9345-300f3c2dbae6,Submitted,django__django-15315,sbv-qwen3-coder-together-again,20,0.015347599999999998,1,mini-swe-agent-1,
f181135b-bed8-47f4-bf24-63667ec16741,Submitted,django__django-15368,sbv-qwen3-coder-together-again,26,0.0276048,1,mini-swe-agent-1,
430af1c1-4ba5-4ba1-b4bb-33ab39c93ba3,Submitted,django__django-15375,sbv-qwen3-coder-together-again,249,2.334049199999999,1,mini-swe-agent-1,
9f38fe51-501d-4084-a987-a7fcf11a4324,Submitted,django__django-15380,sbv-qwen3-coder-together-again,12,0.009340800000000002,1,mini-swe-agent-1,
89cd6d45-0bc8-4cf1-9543-dae29d47baac,Submitted,django__django-15382,sbv-qwen3-coder-together-again,131,0.46725039999999995,1,mini-swe-agent-1,
7755ed27-9105-4ec1-a280-467e45c2562b,Submitted,django__django-15467,sbv-qwen3-coder-together-again,15,0.0085108,1,mini-swe-agent-1,
06a827f5-af75-433f-8b37-11577e07d2c9,Submitted,django__django-15499,sbv-qwen3-coder-together-again,65,0.15993340000000006,1,mini-swe-agent-1,
2aba3595-5715-48b8-87f6-32862bc52c7b,Submitted,django__django-15503,sbv-qwen3-coder-together-again,45,0.10835599999999998,0,mini-swe-agent-1,
5012e28d-044c-46a8-92fb-57cd648a996c,Submitted,django__django-15525,sbv-qwen3-coder-together-again,15,0.0192542,1,mini-swe-agent-1,
7e56a4cc-24c2-4d81-abca-4b190af1bc61,Submitted,django__django-15554,sbv-qwen3-coder-together-again,43,0.11695859999999998,0,mini-swe-agent-1,
ccc4b976-8b62-4ca9-be16-9f4774b9611a,Submitted,django__django-15561,sbv-qwen3-coder-together-again,66,0.15528940000000008,0,mini-swe-agent-1,
81ea5ee1-ba19-4471-87e7-f8ddaeca0549,Submitted,django__django-15563,sbv-qwen3-coder-together-again,70,0.27659219999999995,1,mini-swe-agent-1,
5f3f093e-c94b-4e26-abb3-b763752c2afd,Submitted,django__django-15569,sbv-qwen3-coder-together-again,8,0.0043802,1,mini-swe-agent-1,
a0dec6dd-f930-4117-85ab-c127a9015cb9,Submitted,django__django-15572,sbv-qwen3-coder-together-again,69,0.19470159999999997,1,mini-swe-agent-1,
46e2b8f1-d5b0-4c17-95fe-ba32fe85c48c,Submitted,django__django-15629,sbv-qwen3-coder-together-again,48,0.14569559999999998,0,mini-swe-agent-1,
2866391b-3bbd-4777-bcc7-4f7c68957b69,Submitted,django__django-15695,sbv-qwen3-coder-together-again,85,0.34663820000000006,0,mini-swe-agent-1,
3a66f838-34d9-46ff-bf9b-86234156a622,Submitted,django__django-15731,sbv-qwen3-coder-together-again,17,0.020008599999999998,1,mini-swe-agent-1,
4c17f100-1fa3-4e00-ba9a-9fb077b8cb1b,Submitted,django__django-15732,sbv-qwen3-coder-together-again,78,0.21611580000000002,0,mini-swe-agent-1,
cad3f25d-36bc-4b16-b309-5b346c55de11,Submitted,django__django-15741,sbv-qwen3-coder-together-again,26,0.0467776,1,mini-swe-agent-1,
6cc68628-59e7-43c1-943b-4d023195bffb,Submitted,django__django-15814,sbv-qwen3-coder-together-again,18,0.015505399999999999,1,mini-swe-agent-1,
28592d54-e13e-4e6b-bff3-d27b1c1cdbed,Submitted,django__django-15851,sbv-qwen3-coder-together-again,46,0.08125640000000003,1,mini-swe-agent-1,
240f77c9-7345-4789-b55c-cb246f653d91,Submitted,django__django-15863,sbv-qwen3-coder-together-again,37,0.06142099999999999,1,mini-swe-agent-1,
a1a40a1f-a9c6-4f48-aa32-ef963d3f1f79,Submitted,django__django-15916,sbv-qwen3-coder-together-again,29,0.04494000000000001,0,mini-swe-agent-1,
fd289555-d029-4ea5-8bc0-cb1ea4de9da5,Submitted,django__django-15930,sbv-qwen3-coder-together-again,164,0.7617218,1,mini-swe-agent-1,
1a639bc6-7f12-4255-9d6d-cdbaa2897f29,Submitted,django__django-15957,sbv-qwen3-coder-together-again,56,0.13094680000000003,0,mini-swe-agent-1,
8b449a4b-3d15-438a-9f96-8a63daa05c27,Submitted,django__django-15973,sbv-qwen3-coder-together-again,31,0.06483459999999999,0,mini-swe-agent-1,
2d9665dc-e283-456b-a904-9cb803eb07ca,Submitted,django__django-15987,sbv-qwen3-coder-together-again,26,0.026840199999999998,1,mini-swe-agent-1,
3c962004-4ce8-46e4-ba8e-93bc80ca337d,Submitted,django__django-16032,sbv-qwen3-coder-together-again,51,0.09565440000000001,0,mini-swe-agent-1,
5c2062f2-f88a-46d0-8e1d-9df138f6259f,Submitted,django__django-16082,sbv-qwen3-coder-together-again,18,0.0202556,1,mini-swe-agent-1,
fd9cfc3f-ad1c-471d-8bf1-31b12aa5fa21,Submitted,django__django-16100,sbv-qwen3-coder-together-again,23,0.025891,0,mini-swe-agent-1,
e77273de-3c04-473b-a0f5-3d89cafffd54,Submitted,django__django-16116,sbv-qwen3-coder-together-again,49,0.12039579999999998,1,mini-swe-agent-1,
a0e9b212-3451-4f00-bd01-b3cfd57e5f09,Submitted,django__django-16136,sbv-qwen3-coder-together-again,20,0.0193166,1,mini-swe-agent-1,
22c8cf1c-5350-43ff-be0f-9c3dbbe96a62,Submitted,django__django-16139,sbv-qwen3-coder-together-again,33,0.0428082,1,mini-swe-agent-1,
a7abb548-87b9-4fd1-81d2-073a41e6e59e,Submitted,django__django-16145,sbv-qwen3-coder-together-again,24,0.0365838,1,mini-swe-agent-1,
71121300-bca0-49b0-86f3-97754cdf7581,Submitted,django__django-16255,sbv-qwen3-coder-together-again,17,0.0189434,1,mini-swe-agent-1,
c7da45d7-d0fc-475f-aabd-c442c6f3d890,Submitted,django__django-16256,sbv-qwen3-coder-together-again,42,0.07013439999999997,0,mini-swe-agent-1,
e0eedfae-359b-4d89-bd05-9bb4aff07b3f,Submitted,django__django-16263,sbv-qwen3-coder-together-again,121,0.43856359999999994,0,mini-swe-agent-1,
bd6b022e-97c9-4b6a-b351-c8bb26913d70,Submitted,django__django-16315,sbv-qwen3-coder-together-again,41,0.1009202,1,mini-swe-agent-1,
7637824c-f33e-4089-9429-2c0f5ba5722a,Submitted,django__django-16333,sbv-qwen3-coder-together-again,33,0.05469980000000001,1,mini-swe-agent-1,
703c6277-022e-440d-9b08-d61580a8116f,Submitted,django__django-16429,sbv-qwen3-coder-together-again,40,0.05805340000000001,1,mini-swe-agent-1,
f0448cd1-5268-4ae0-b564-234a28250499,Submitted,django__django-16454,sbv-qwen3-coder-together-again,51,0.16316780000000003,0,mini-swe-agent-1,
1f25c96f-27ed-481f-b0a9-198f102b1f44,Submitted,django__django-16485,sbv-qwen3-coder-together-again,23,0.025142799999999993,1,mini-swe-agent-1,
d4d6caf3-9636-4115-9993-a066251575b8,Submitted,django__django-16493,sbv-qwen3-coder-together-again,16,0.0175182,1,mini-swe-agent-1,
ebaed69a-8cf0-4af5-9d9e-f2aa1f8a4fc7,Submitted,django__django-16502,sbv-qwen3-coder-together-again,88,0.3458158,0,mini-swe-agent-1,
18b792c2-4e78-4335-ba72-f387a987a006,Submitted,django__django-16527,sbv-qwen3-coder-together-again,7,0.0037739999999999996,1,mini-swe-agent-1,
b29254d5-65d1-45e4-8ef1-0b9030cf0032,Submitted,django__django-16560,sbv-qwen3-coder-together-again,109,0.35504499999999994,0,mini-swe-agent-1,
ef098374-a623-4767-b74c-8dab6e57221c,Submitted,django__django-16569,sbv-qwen3-coder-together-again,17,0.0168316,1,mini-swe-agent-1,
a50df5c8-15b3-411c-9396-57a09899103e,Submitted,django__django-16595,sbv-qwen3-coder-together-again,42,0.06068599999999999,0,mini-swe-agent-1,
2901dd02-654a-42b9-a8c4-585e37552f74,Submitted,django__django-16612,sbv-qwen3-coder-together-again,26,0.021631599999999997,1,mini-swe-agent-1,
a9ee0ce5-5428-4fe8-a945-e9746487060c,Submitted,django__django-16631,sbv-qwen3-coder-together-again,22,0.0267392,0,mini-swe-agent-1,
61385cbb-9c14-46e8-9b34-ff1c0cb61aa1,Submitted,django__django-16642,sbv-qwen3-coder-together-again,39,0.05568940000000001,0,mini-swe-agent-1,
093df10b-6d6d-4389-a6a6-2a7732ed731e,Submitted,django__django-16661,sbv-qwen3-coder-together-again,150,0.8297924,1,mini-swe-agent-1,
6ef3e314-461a-43d9-88be-30ba69e4cd02,Submitted,django__django-16662,sbv-qwen3-coder-together-again,40,0.08715159999999997,1,mini-swe-agent-1,
7056fa2f-7073-4d47-a027-f95b83256d59,Submitted,django__django-16667,sbv-qwen3-coder-together-again,13,0.0131788,0,mini-swe-agent-1,
b39dfc35-f972-4b8d-957c-9864ecfbe633,Submitted,django__django-16801,sbv-qwen3-coder-together-again,20,0.022789200000000003,1,mini-swe-agent-1,
6e160e09-49a5-40bf-9d73-c15c24d3f531,Submitted,django__django-16819,sbv-qwen3-coder-together-again,149,0.6569353999999998,0,mini-swe-agent-1,
7656b44d-7c48-4d75-bbdb-2ad820442e71,Submitted,django__django-16877,sbv-qwen3-coder-together-again,54,0.12268559999999999,0,mini-swe-agent-1,
ddfe037d-8960-428c-b92f-013091963c54,Submitted,django__django-16899,sbv-qwen3-coder-together-again,85,0.2009572,1,mini-swe-agent-1,
46f39003-ebba-48e8-88a4-5d149c609bf4,Submitted,django__django-16901,sbv-qwen3-coder-together-again,25,0.034740799999999995,1,mini-swe-agent-1,
5e6b07a7-cb2d-4f85-952e-afce84c84f6f,Submitted,django__django-16938,sbv-qwen3-coder-together-again,33,0.07097679999999999,0,mini-swe-agent-1,
ff097c1d-f64f-4076-84a4-2fe6115f48a3,Submitted,django__django-16950,sbv-qwen3-coder-together-again,117,0.685733,0,mini-swe-agent-1,
bb071135-7d2d-474e-ab20-63ab7db31850,Submitted,django__django-17029,sbv-qwen3-coder-together-again,23,0.0193022,1,mini-swe-agent-1,
e31eba19-4374-490f-9d92-1b4a544c0988,Submitted,django__django-17084,sbv-qwen3-coder-together-again,95,0.36420059999999993,0,mini-swe-agent-1,
ce4156aa-fafb-4b78-854f-12a33623dd4b,Submitted,django__django-17087,sbv-qwen3-coder-together-again,24,0.0353338,1,mini-swe-agent-1,
a501a659-3450-4479-b083-29ac0609b17c,Submitted,django__django-7530,sbv-qwen3-coder-together-again,27,0.03559599999999999,1,mini-swe-agent-1,
5619d0a1-73a4-44f0-86d6-fee868e3d6c8,Submitted,django__django-9296,sbv-qwen3-coder-together-again,47,0.06267379999999999,1,mini-swe-agent-1,
a4a304ea-da32-468e-8b5e-42364ee1d5dc,Submitted,matplotlib__matplotlib-13989,sbv-qwen3-coder-together-again,39,0.1048588,1,mini-swe-agent-1,
549fe560-9e01-497f-b0ee-c17124b70123,Submitted,matplotlib__matplotlib-14623,sbv-qwen3-coder-together-again,123,0.5867616,1,mini-swe-agent-1,
92c1633c-06ac-4cb6-b012-e920d8fc0b57,Submitted,matplotlib__matplotlib-20488,sbv-qwen3-coder-together-again,107,0.4253289999999999,1,mini-swe-agent-1,
efb09a86-04a2-4f0c-9f73-ef53d7301d48,Submitted,matplotlib__matplotlib-20676,sbv-qwen3-coder-together-again,49,0.10320319999999997,1,mini-swe-agent-1,
288d5b0b-9f7b-4044-a455-be9a6ec4f2ea,Submitted,matplotlib__matplotlib-20826,sbv-qwen3-coder-together-again,82,0.2994223999999999,0,mini-swe-agent-1,
2132188e-986c-4426-94a2-5601213a123c,Submitted,matplotlib__matplotlib-20859,sbv-qwen3-coder-together-again,61,0.13684559999999998,1,mini-swe-agent-1,
058becb2-c781-4cae-a74b-19f548e53812,Submitted,matplotlib__matplotlib-21568,sbv-qwen3-coder-together-again,62,0.18177860000000007,0,mini-swe-agent-1,
273db673-f3ae-49f8-8798-ede1927a5f3a,Submitted,matplotlib__matplotlib-22719,sbv-qwen3-coder-together-again,25,0.0411866,1,mini-swe-agent-1,
0c301242-46c8-4567-bbde-58ebb39b1219,Submitted,matplotlib__matplotlib-22865,sbv-qwen3-coder-together-again,127,0.5938366,0,mini-swe-agent-1,
334620e3-75c8-4eb5-b228-b4c520efcc01,Submitted,matplotlib__matplotlib-22871,sbv-qwen3-coder-together-again,70,0.232622,1,mini-swe-agent-1,
a6fada54-bc5a-427c-87c3-0a5c23e4e1ce,Submitted,matplotlib__matplotlib-23299,sbv-qwen3-coder-together-again,198,1.1766096,0,mini-swe-agent-1,
122472a2-a186-4dc7-a2bf-515c6e6f5740,Submitted,matplotlib__matplotlib-23314,sbv-qwen3-coder-together-again,36,0.079773,1,mini-swe-agent-1,
db219d5e-4b13-4f5f-a660-7dc28cdde2be,Submitted,matplotlib__matplotlib-23412,sbv-qwen3-coder-together-again,75,0.20838419999999996,1,mini-swe-agent-1,
684cc1cb-784e-43f0-8160-42fd664b2be3,Submitted,matplotlib__matplotlib-23476,sbv-qwen3-coder-together-again,52,0.11478860000000002,0,mini-swe-agent-1,
12ebd921-8572-4359-88d4-85257394ffbe,Submitted,matplotlib__matplotlib-24026,sbv-qwen3-coder-together-again,86,0.22468019999999997,1,mini-swe-agent-1,
97a978fd-20aa-4edc-9c9f-10a119a92029,Submitted,matplotlib__matplotlib-24149,sbv-qwen3-coder-together-again,46,0.07769399999999999,1,mini-swe-agent-1,
57a4449a-c900-4202-b6e7-df9828afa018,Submitted,matplotlib__matplotlib-24177,sbv-qwen3-coder-together-again,45,0.1477336,0,mini-swe-agent-1,
0be78734-3a46-45f2-a097-b6b3283faf7d,Submitted,matplotlib__matplotlib-24570,sbv-qwen3-coder-together-again,43,0.12049900000000002,1,mini-swe-agent-1,
82982d4f-22bc-4650-bc4f-e0959e64e5e6,Submitted,matplotlib__matplotlib-24627,sbv-qwen3-coder-together-again,46,0.09793999999999997,1,mini-swe-agent-1,
398db57c-3882-495d-843d-510f5a06e7a9,Submitted,matplotlib__matplotlib-24637,sbv-qwen3-coder-together-again,50,0.09628520000000002,1,mini-swe-agent-1,
9da448cc-3909-4b93-817a-ed31b4a20016,Submitted,matplotlib__matplotlib-24870,sbv-qwen3-coder-together-again,69,0.2339306,0,mini-swe-agent-1,
f07afbbe-7914-4d9c-9075-bbd0dbbe3642,Submitted,matplotlib__matplotlib-24970,sbv-qwen3-coder-together-again,25,0.031075599999999995,1,mini-swe-agent-1,
0378666a-444a-4aab-a44e-e0ef99971406,Submitted,matplotlib__matplotlib-25122,sbv-qwen3-coder-together-again,28,0.0532716,1,mini-swe-agent-1,
45319080-9b91-4f72-99d5-9a203aa9eb17,Submitted,matplotlib__matplotlib-25287,sbv-qwen3-coder-together-again,30,0.039001600000000004,1,mini-swe-agent-1,
e0c33a5c-5bfe-4c90-85b2-dd70b2870b7c,Submitted,matplotlib__matplotlib-25311,sbv-qwen3-coder-together-again,55,0.14339139999999997,1,mini-swe-agent-1,
609f60a1-68dc-46ec-aae7-31e3d949e7de,Submitted,matplotlib__matplotlib-25332,sbv-qwen3-coder-together-again,30,0.05936620000000001,0,mini-swe-agent-1,
8c1370ec-5243-44f7-9864-ad052ac69e2d,Submitted,matplotlib__matplotlib-25479,sbv-qwen3-coder-together-again,75,0.22964500000000002,0,mini-swe-agent-1,
5ff87d79-e7b4-4d22-8f9b-8073cb472d41,LimitsExceeded,matplotlib__matplotlib-25775,sbv-qwen3-coder-together-again,250,1.595400799999999,0,mini-swe-agent-1,
f0dab436-e165-4677-8324-1a163498f038,Submitted,matplotlib__matplotlib-25960,sbv-qwen3-coder-together-again,164,1.075904,0,mini-swe-agent-1,
941104ef-1ef3-42c2-b1f0-6f86cdc0627e,Submitted,matplotlib__matplotlib-26113,sbv-qwen3-coder-together-again,22,0.053913800000000005,1,mini-swe-agent-1,
7cdc75a2-d75e-4077-b248-016531417995,Submitted,matplotlib__matplotlib-26208,sbv-qwen3-coder-together-again,135,0.7960024000000001,0,mini-swe-agent-1,
7877c627-3ab7-4275-bd70-aee76e1b1f37,Submitted,matplotlib__matplotlib-26291,sbv-qwen3-coder-together-again,59,0.13942580000000004,0,mini-swe-agent-1,
d6338705-c5f1-46ca-a3bd-bed459f144ab,Submitted,matplotlib__matplotlib-26342,sbv-qwen3-coder-together-again,89,0.2952822,1,mini-swe-agent-1,
ff44e956-dff6-44fb-bcef-278895d9f991,Submitted,matplotlib__matplotlib-26466,sbv-qwen3-coder-together-again,42,0.11057,0,mini-swe-agent-1,
f98e1251-8183-4bf6-a246-de11341817e0,LimitsExceeded,mwaskom__seaborn-3069,sbv-qwen3-coder-together-again,250,1.9888568000000004,0,mini-swe-agent-1,
64e770ef-8a0e-4b3c-9228-3d7027dfe3a7,Submitted,mwaskom__seaborn-3187,sbv-qwen3-coder-together-again,74,0.16438939999999996,0,mini-swe-agent-1,
ec0a6fb7-560e-47f0-b065-218b9a280f27,Submitted,pallets__flask-5014,sbv-qwen3-coder-together-again,47,0.08192039999999999,1,mini-swe-agent-1,
b55f551e-8d76-4123-9d37-84b47c4d215a,Submitted,psf__requests-1142,sbv-qwen3-coder-together-again,83,0.17729020000000004,0,mini-swe-agent-1,
c529bc59-30da-432b-bed4-fa8b5e976698,Submitted,psf__requests-1724,sbv-qwen3-coder-together-again,55,0.1095144,1,mini-swe-agent-1,
cd0d5d80-53cd-4dc1-8688-4ab474c03ba8,Submitted,psf__requests-1766,sbv-qwen3-coder-together-again,13,0.0126978,1,mini-swe-agent-1,
b0dc39e1-77e1-4372-9099-c6f81e7daa2f,Submitted,psf__requests-1921,sbv-qwen3-coder-together-again,33,0.05176139999999999,1,mini-swe-agent-1,
44aaea9c-45dd-4a57-9cf7-1e7cdd104c30,Submitted,psf__requests-2317,sbv-qwen3-coder-together-again,28,0.029700800000000003,0,mini-swe-agent-1,
7d4c15ac-af68-4c89-830a-6f59727ea824,Submitted,psf__requests-2931,sbv-qwen3-coder-together-again,47,0.07191800000000001,1,mini-swe-agent-1,
00366f78-9da7-462b-97fb-9eb2c17075e8,Submitted,psf__requests-5414,sbv-qwen3-coder-together-again,63,0.15391199999999997,0,mini-swe-agent-1,
c5172762-0bcf-45ae-9d4a-f483cf6f6cbb,Submitted,psf__requests-6028,sbv-qwen3-coder-together-again,66,0.16395299999999996,0,mini-swe-agent-1,
22433be2-a3ba-43bb-a960-0f400b4b1643,Submitted,pydata__xarray-2905,sbv-qwen3-coder-together-again,47,0.07503199999999997,0,mini-swe-agent-1,
33b2d380-73ce-4dfa-81eb-bddcfdefc160,Submitted,pydata__xarray-3095,sbv-qwen3-coder-together-again,51,0.11834560000000001,1,mini-swe-agent-1,
6f279240-e001-4c40-a283-4f75e5c3a556,Submitted,pydata__xarray-3151,sbv-qwen3-coder-together-again,62,0.18167799999999995,1,mini-swe-agent-1,
02d446f9-485f-4637-802c-4b0fe73f4e12,Submitted,pydata__xarray-3305,sbv-qwen3-coder-together-again,68,0.1920324,1,mini-swe-agent-1,
eee1caa0-8963-48d6-8131-d62a2895dc2e,Submitted,pydata__xarray-3677,sbv-qwen3-coder-together-again,30,0.036246,1,mini-swe-agent-1,
61119ad0-f348-466d-a5db-46fd0a23394f,LimitsExceeded,pydata__xarray-3993,sbv-qwen3-coder-together-again,250,1.3001652000000006,0,mini-swe-agent-1,
77a2f415-be14-4bec-b084-7ba9774cc261,Submitted,pydata__xarray-4075,sbv-qwen3-coder-together-again,25,0.0506206,1,mini-swe-agent-1,
5d7cb851-b800-445f-b872-e8938bd861e4,Submitted,pydata__xarray-4094,sbv-qwen3-coder-together-again,40,0.066614,1,mini-swe-agent-1,
26e422d7-7435-48fc-9b4a-a523605c21d2,Submitted,pydata__xarray-4356,sbv-qwen3-coder-together-again,75,0.23810860000000003,1,mini-swe-agent-1,
ed8df90b-1ba0-4970-a371-0738669678e1,Submitted,pydata__xarray-4629,sbv-qwen3-coder-together-again,14,0.012787799999999998,1,mini-swe-agent-1,
bd4485bc-5461-40d7-9a48-19aebbd98f5b,Submitted,pydata__xarray-4687,sbv-qwen3-coder-together-again,110,0.3953541999999999,0,mini-swe-agent-1,
58e3abcd-2a5b-4030-9e2e-bc5e21fc96e2,Submitted,pydata__xarray-4695,sbv-qwen3-coder-together-again,79,0.2484162000000001,1,mini-swe-agent-1,
34855bbc-ef9c-455c-a3a5-ceb6b271873d,Submitted,pydata__xarray-4966,sbv-qwen3-coder-together-again,26,0.0400948,1,mini-swe-agent-1,
4a4792c9-179e-4420-86a8-ca6cb57dbc8a,Submitted,pydata__xarray-6461,sbv-qwen3-coder-together-again,70,0.20711039999999997,1,mini-swe-agent-1,
0d2e63b8-41c3-4169-9528-5821867df8d7,Submitted,pydata__xarray-6599,sbv-qwen3-coder-together-again,90,0.4331822000000002,0,mini-swe-agent-1,
66d9b01e-db0f-41a7-94f3-6aff199e8e6b,Submitted,pydata__xarray-6721,sbv-qwen3-coder-together-again,112,0.6277892,1,mini-swe-agent-1,
7aeb883f-e9e5-4264-9086-5d1608b6ad51,Submitted,pydata__xarray-6744,sbv-qwen3-coder-together-again,101,0.4018451999999999,1,mini-swe-agent-1,
196815dd-9e7c-4978-8658-ea7399cdf197,Submitted,pydata__xarray-6938,sbv-qwen3-coder-together-again,109,0.5643484,0,mini-swe-agent-1,
5527d120-ec7f-4039-82e0-2b9fd3bb7838,Submitted,pydata__xarray-6992,sbv-qwen3-coder-together-again,19,0.025375800000000004,0,mini-swe-agent-1,
d96e87aa-6849-4b39-8bc7-55c01fe55c0e,Submitted,pydata__xarray-7229,sbv-qwen3-coder-together-again,64,0.24958059999999999,0,mini-swe-agent-1,
17e25583-0664-4bbf-b942-58c313aa6484,Submitted,pydata__xarray-7233,sbv-qwen3-coder-together-again,37,0.0736762,1,mini-swe-agent-1,
fc10abd2-25e4-4821-91fa-e1745056107c,Submitted,pydata__xarray-7393,sbv-qwen3-coder-together-again,165,0.7566114000000002,1,mini-swe-agent-1,
909df00b-e0fe-417d-8ed0-bf6055242d56,LimitsExceeded,pylint-dev__pylint-4551,sbv-qwen3-coder-together-again,250,1.5805382,0,mini-swe-agent-1,
a1e08253-7994-4787-b1bb-f03bb6f40016,Submitted,pylint-dev__pylint-4604,sbv-qwen3-coder-together-again,71,0.22866319999999998,0,mini-swe-agent-1,
14d30c0d-1b44-461d-8d85-47b7c7da8106,Submitted,pylint-dev__pylint-4661,sbv-qwen3-coder-together-again,37,0.039073199999999995,0,mini-swe-agent-1,
d5b93c5e-73c2-4a79-8afe-c166748b3092,Submitted,pylint-dev__pylint-4970,sbv-qwen3-coder-together-again,104,0.2978141999999999,0,mini-swe-agent-1,
745a47dd-fba4-48a2-9325-81b40e9c58e6,Submitted,pylint-dev__pylint-6386,sbv-qwen3-coder-together-again,128,0.9694918,0,mini-swe-agent-1,
9b461da9-6b2f-4d82-b095-ca362ce02916,Submitted,pylint-dev__pylint-6528,sbv-qwen3-coder-together-again,109,0.6202705999999999,0,mini-swe-agent-1,
37986f5d-798d-46e0-a7c1-d77e3d094cc4,Submitted,pylint-dev__pylint-6903,sbv-qwen3-coder-together-again,27,0.043254400000000005,1,mini-swe-agent-1,
79a2d68d-5a9a-49d3-af1f-71970a593f23,Submitted,pylint-dev__pylint-7080,sbv-qwen3-coder-together-again,59,0.2278958,0,mini-swe-agent-1,
7a17ddde-1734-43e5-8041-1eac48a88760,Submitted,pylint-dev__pylint-7277,sbv-qwen3-coder-together-again,23,0.037083000000000005,0,mini-swe-agent-1,
53a1f0a8-15db-430b-b5d2-7a40d6f0c4c8,Submitted,pylint-dev__pylint-8898,sbv-qwen3-coder-together-again,80,0.21455360000000007,0,mini-swe-agent-1,
04ea6b84-3d0f-4184-9838-df765ada2182,Submitted,pytest-dev__pytest-10051,sbv-qwen3-coder-together-again,29,0.051770200000000016,0,mini-swe-agent-1,
e52e92c1-425c-40fb-a754-926295c75d4c,Submitted,pytest-dev__pytest-10081,sbv-qwen3-coder-together-again,45,0.1149734,1,mini-swe-agent-1,
fe734892-f924-4e14-915d-a5f24a3cbfe5,Submitted,pytest-dev__pytest-10356,sbv-qwen3-coder-together-again,94,0.3623566,0,mini-swe-agent-1,
0e5fe304-1796-48fd-ac10-84cd752e1989,Submitted,pytest-dev__pytest-5262,sbv-qwen3-coder-together-again,31,0.0596134,1,mini-swe-agent-1,
bbef9bea-4e18-4318-b656-353864eed301,Submitted,pytest-dev__pytest-5631,sbv-qwen3-coder-together-again,124,0.42542560000000007,1,mini-swe-agent-1,
6c1965c5-0980-4e00-97c0-33a0aff39748,LimitsExceeded,pytest-dev__pytest-5787,sbv-qwen3-coder-together-again,250,1.7448427999999991,0,mini-swe-agent-1,
bb2f783a-8878-4ce9-93a0-0e70e07d6bff,Submitted,pytest-dev__pytest-5809,sbv-qwen3-coder-together-again,5,0.0024733999999999997,1,mini-swe-agent-1,
35a74a73-8bd7-4960-be50-ead83991c32d,Submitted,pytest-dev__pytest-5840,sbv-qwen3-coder-together-again,51,0.12088499999999999,0,mini-swe-agent-1,
09668064-2dde-44e6-8588-c58360650413,LimitsExceeded,pytest-dev__pytest-6197,sbv-qwen3-coder-together-again,250,1.3805921999999997,0,mini-swe-agent-1,
1f97be01-046d-4fec-824d-f03fccde158a,Submitted,pytest-dev__pytest-6202,sbv-qwen3-coder-together-again,38,0.05468479999999999,1,mini-swe-agent-1,
802558b4-b503-4f52-a073-e556b141bd9b,Submitted,pytest-dev__pytest-7205,sbv-qwen3-coder-together-again,45,0.11051999999999997,0,mini-swe-agent-1,
f5e36f54-daab-4a78-81ae-2ff5dd6389de,Submitted,pytest-dev__pytest-7236,sbv-qwen3-coder-together-again,69,0.22577580000000003,0,mini-swe-agent-1,
