agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,tag,created_at
882ee1bf-489d-4d76-902b-676bedc318ce,Submitted,django__django-14500,1.7.0,kimi-k2-instruct-output,38,0.34965500000000005,1,mini-swe-agent-1,,
728efa36-1577-467c-ac07-5cdd00403170,Submitted,django__django-14534,1.7.0,kimi-k2-instruct-output,19,0.110741,0,mini-swe-agent-1,,
26fb8c22-224c-48bd-a585-16a44a8c06f0,Submitted,django__django-14539,1.7.0,kimi-k2-instruct-output,4,0.035073,0,mini-swe-agent-1,,
c10c374c-83c6-42ff-b58b-2a4511f4ac27,Submitted,django__django-14559,1.7.0,kimi-k2-instruct-output,18,0.08626599999999998,1,mini-swe-agent-1,,
ba048733-1183-4e11-8360-bf68680e201b,Submitted,django__django-14580,1.7.0,kimi-k2-instruct-output,29,0.34739999999999993,1,mini-swe-agent-1,,
67af75c2-3e6c-4983-878f-6b987ab902e1,Submitted,django__django-14608,1.7.0,kimi-k2-instruct-output,32,0.17890000000000003,1,mini-swe-agent-1,,
5f03ed5a-5330-44d7-a6d4-0fa3a57129fd,Submitted,django__django-14631,1.7.0,kimi-k2-instruct-output,127,2.2041950000000003,0,mini-swe-agent-1,,
a42f59eb-b908-4fac-9752-10b2375e1685,Submitted,django__django-14672,1.7.0,kimi-k2-instruct-output,2,0.013784999999999999,0,mini-swe-agent-1,,
cfcf34f7-53b0-4ae9-af3d-e6c1c9f1bfe3,Submitted,django__django-14725,1.7.0,kimi-k2-instruct-output,3,0.022672,0,mini-swe-agent-1,,
09c87528-8692-4c14-b860-a2309d8f7e7a,Submitted,django__django-14752,1.7.0,kimi-k2-instruct-output,9,0.054831000000000005,1,mini-swe-agent-1,,
b5020ede-5449-49b5-8070-4eb266487d7c,Submitted,django__django-14765,1.7.0,kimi-k2-instruct-output,17,0.14955599999999997,1,mini-swe-agent-1,,
4e73a4ad-74ce-45eb-b782-e9161fbd7db6,Submitted,django__django-14771,1.7.0,kimi-k2-instruct-output,25,0.152972,1,mini-swe-agent-1,,
7a6f90da-ab85-4921-bb77-4c9b79ad406e,Submitted,django__django-14787,1.7.0,kimi-k2-instruct-output,8,0.043592,0,mini-swe-agent-1,,
b82ef17d-24de-4020-9c7b-bd491d71404f,Submitted,django__django-14792,1.7.0,kimi-k2-instruct-output,33,0.34507000000000004,0,mini-swe-agent-1,,
52addffa-b697-4af9-8332-de18b9ff930c,Submitted,django__django-14855,1.7.0,kimi-k2-instruct-output,2,0.007358999999999999,0,mini-swe-agent-1,,
2ad56c85-199b-4322-a312-b66a7515a936,Submitted,django__django-14915,1.7.0,kimi-k2-instruct-output,9,0.040779,1,mini-swe-agent-1,,
109be93b-857d-4e99-8a72-a74a6672ab1b,Submitted,django__django-14999,1.7.0,kimi-k2-instruct-output,61,0.8373220000000001,1,mini-swe-agent-1,,
748c5315-7866-4a56-aaef-e40dca74ca86,Submitted,django__django-15022,1.7.0,kimi-k2-instruct-output,16,0.143801,1,mini-swe-agent-1,,
6e84f537-bed3-4f1a-8f9e-4e679eb20344,Submitted,django__django-15037,1.7.0,kimi-k2-instruct-output,43,0.470295,1,mini-swe-agent-1,,
8d608d03-a8ca-4a7a-9cdf-5ee5981cab50,Submitted,django__django-15098,1.7.0,kimi-k2-instruct-output,35,0.28011199999999986,0,mini-swe-agent-1,,
5ef839e3-1279-46bc-af1f-74eaf19d0ab4,Submitted,django__django-15103,1.7.0,kimi-k2-instruct-output,31,0.21482699999999996,0,mini-swe-agent-1,,
82cfa8cc-f030-49d7-b3c9-ed27e1832ac7,Submitted,django__django-15104,1.7.0,kimi-k2-instruct-output,2,0.010093999999999999,0,mini-swe-agent-1,,
89a8fc60-915b-4d94-ab42-2c58e10fd10a,Submitted,django__django-15127,1.7.0,kimi-k2-instruct-output,23,0.108113,0,mini-swe-agent-1,,
6002bcfd-245d-4a08-bd60-5773720beb28,Submitted,django__django-15128,1.7.0,kimi-k2-instruct-output,60,1.032233,0,mini-swe-agent-1,,
015d89a2-9c5b-4e5b-b85f-2bcfe563d685,Submitted,django__django-15161,1.7.0,kimi-k2-instruct-output,107,1.1765109999999996,0,mini-swe-agent-1,,
23aa3604-c302-419e-a33b-d150b47810ba,Submitted,django__django-15252,1.7.0,kimi-k2-instruct-output,18,0.13871699999999998,0,mini-swe-agent-1,,
ad280069-e288-4bc9-91ae-0a52215eec94,Submitted,django__django-15268,1.7.0,kimi-k2-instruct-output,34,0.35137799999999997,0,mini-swe-agent-1,,
d388167a-7f96-4377-9639-76cd02ebca2e,Submitted,django__django-15277,1.7.0,kimi-k2-instruct-output,3,0.017203,0,mini-swe-agent-1,,
455d4175-d90d-45ad-87e3-6a735b986588,Submitted,django__django-15278,1.7.0,kimi-k2-instruct-output,24,0.212074,1,mini-swe-agent-1,,
f42a2a7f-543c-44a2-b042-2095e1b45310,LimitsExceeded,django__django-15280,1.7.0,kimi-k2-instruct-output,99,3.0480739999999997,0,mini-swe-agent-1,,
4cce1bc4-7056-441c-b44a-a74f26700687,Submitted,django__django-15315,1.7.0,kimi-k2-instruct-output,3,0.019681,0,mini-swe-agent-1,,
20343c5d-3b2c-4004-af61-5ab98ff0a830,Submitted,django__django-15368,1.7.0,kimi-k2-instruct-output,15,0.05327199999999999,1,mini-swe-agent-1,,
a8a217d3-1e5c-4c78-b7e5-a944aac3cef5,Submitted,django__django-15375,1.7.0,kimi-k2-instruct-output,55,0.7426990000000001,0,mini-swe-agent-1,,
44c7f131-3ca0-4873-aa03-9417a3580bbd,Submitted,django__django-15380,1.7.0,kimi-k2-instruct-output,27,0.169683,1,mini-swe-agent-1,,
15bf364b-afd4-4ac6-8482-c18dff8bb8f3,Submitted,django__django-15382,1.7.0,kimi-k2-instruct-output,42,0.320517,1,mini-swe-agent-1,,
3eb7ed15-553c-4171-8f38-a36af81552c8,Submitted,django__django-15467,1.7.0,kimi-k2-instruct-output,15,0.062419,1,mini-swe-agent-1,,
bd9f0a20-368f-429a-889f-7b7220910d1f,Submitted,django__django-15499,1.7.0,kimi-k2-instruct-output,33,0.278484,1,mini-swe-agent-1,,
24449a0d-72d1-4231-a088-5d969bb4d18d,Submitted,django__django-15503,1.7.0,kimi-k2-instruct-output,44,0.474984,0,mini-swe-agent-1,,
3b31849d-332c-4824-8a4e-1cb1c65398b5,Submitted,django__django-15525,1.7.0,kimi-k2-instruct-output,43,0.791317,1,mini-swe-agent-1,,
22f7cdbc-5ffb-4e8d-bb29-4935065e6095,Submitted,django__django-15554,1.7.0,kimi-k2-instruct-output,41,0.693031,0,mini-swe-agent-1,,
889af0bc-63f3-46f8-8bde-b64e6c5acce2,Submitted,django__django-15561,1.7.0,kimi-k2-instruct-output,21,0.162276,1,mini-swe-agent-1,,
004d0808-c01b-4d94-a6d6-fc7c12c14df8,Submitted,django__django-15563,1.7.0,kimi-k2-instruct-output,50,0.596492,0,mini-swe-agent-1,,
c2acd120-85e7-45bd-b510-0a7174862f63,Submitted,django__django-15569,1.7.0,kimi-k2-instruct-output,7,0.035337999999999994,0,mini-swe-agent-1,,
02b7099c-1408-4169-833c-c59c718494f1,Submitted,django__django-15741,1.7.0,kimi-k2-instruct-output,28,0.3163349999999999,1,mini-swe-agent-1,,
7e20905e-2956-4ea0-8415-127ac0a7b819,Submitted,django__django-15814,1.7.0,kimi-k2-instruct-output,3,0.019622,0,mini-swe-agent-1,,
3be92a0a-a155-4919-87be-0e279b322083,Submitted,django__django-15851,1.7.0,kimi-k2-instruct-output,19,0.21215799999999999,1,mini-swe-agent-1,,
02b44362-4359-43b9-ba56-141738eb3aaa,Submitted,django__django-15863,1.7.0,kimi-k2-instruct-output,24,0.126791,1,mini-swe-agent-1,,
297165f1-dc0a-4009-85d4-e5693993e3a6,Submitted,django__django-15916,1.7.0,kimi-k2-instruct-output,32,0.21841599999999997,0,mini-swe-agent-1,,
6ef91fa0-c381-4297-b0f1-10c82b9b33b1,Submitted,django__django-15930,1.7.0,kimi-k2-instruct-output,50,0.7109610000000003,1,mini-swe-agent-1,,
3bc8a518-cd18-49d6-8cd2-465cad389191,LimitsExceeded,django__django-15957,1.7.0,kimi-k2-instruct-output,147,3.0122560000000007,0,mini-swe-agent-1,,
d6bd24fa-882d-4e4a-87ea-19b043a9855b,Submitted,django__django-15973,1.7.0,kimi-k2-instruct-output,77,0.9096999999999997,0,mini-swe-agent-1,,
817fd173-0516-41a3-b83d-b57e02e59043,Submitted,django__django-15987,1.7.0,kimi-k2-instruct-output,23,0.16547299999999998,1,mini-swe-agent-1,,
2fe2cb47-4fc4-4ebb-b11e-0584769d6dd7,Submitted,django__django-16032,1.7.0,kimi-k2-instruct-output,52,0.791825,0,mini-swe-agent-1,,
57845579-5b31-46c2-827d-b3ffdd2c58c7,Submitted,django__django-16082,1.7.0,kimi-k2-instruct-output,58,0.6261480000000001,0,mini-swe-agent-1,,
6178b0ff-fe7b-49a5-978a-4a3df3c5204d,Submitted,django__django-16100,1.7.0,kimi-k2-instruct-output,19,0.10187600000000002,1,mini-swe-agent-1,,
d627bb57-841c-4ce1-9db9-e6d90b7a7f93,Submitted,django__django-16116,1.7.0,kimi-k2-instruct-output,37,0.28181200000000006,1,mini-swe-agent-1,,
67e5603f-74e7-4c5a-b7db-fdc9b44d8897,Submitted,django__django-16136,1.7.0,kimi-k2-instruct-output,35,0.39505599999999996,1,mini-swe-agent-1,,
7d20752e-8f3c-4c94-bff3-557204f32cf8,Submitted,django__django-16139,1.7.0,kimi-k2-instruct-output,12,0.034966,1,mini-swe-agent-1,,
a3f5918d-2a3f-4145-9c58-fe78d7bbc663,Submitted,django__django-16145,1.7.0,kimi-k2-instruct-output,24,0.155777,0,mini-swe-agent-1,,
60c06e9b-0d45-4d34-a2da-af9c4e99096e,Submitted,django__django-16255,1.7.0,kimi-k2-instruct-output,15,0.053149,1,mini-swe-agent-1,,
b891937a-173d-4e30-88fa-ad698ae6d61f,Submitted,django__django-16256,1.7.0,kimi-k2-instruct-output,40,0.431733,0,mini-swe-agent-1,,
af08567a-c52b-4f0c-9e28-1085d08641d9,Submitted,django__django-16263,1.7.0,kimi-k2-instruct-output,5,0.048166999999999995,0,mini-swe-agent-1,,
c324a01f-6228-41fd-8bd7-3fc50cc6ccba,Submitted,django__django-16315,1.7.0,kimi-k2-instruct-output,65,0.8810830000000001,0,mini-swe-agent-1,,
ccc33e18-05f6-4541-a003-c50eae8cca39,Submitted,django__django-16333,1.7.0,kimi-k2-instruct-output,19,0.11435,1,mini-swe-agent-1,,
ffc5ce65-a8ff-45d2-bb50-71d8e277442e,Submitted,django__django-16429,1.7.0,kimi-k2-instruct-output,2,0.008396,0,mini-swe-agent-1,,
850395d1-0605-407e-b1ab-902d9ee265ec,Submitted,django__django-16454,1.7.0,kimi-k2-instruct-output,29,0.209392,0,mini-swe-agent-1,,
2c523910-248f-4ad7-a7d8-5fea1ce9f0f2,Submitted,django__django-16485,1.7.0,kimi-k2-instruct-output,28,0.21943,1,mini-swe-agent-1,,
7a104160-f558-4254-ba05-c2d06cd9ca3a,Submitted,django__django-16493,1.7.0,kimi-k2-instruct-output,61,0.5955650000000001,0,mini-swe-agent-1,,
96d3684c-4ebf-4dff-8591-4c67821daa00,Submitted,django__django-16502,1.7.0,kimi-k2-instruct-output,43,0.585465,0,mini-swe-agent-1,,
49af12bd-f806-4fd0-a3e6-26dd12b265c9,Submitted,django__django-16527,1.7.0,kimi-k2-instruct-output,6,0.016391999999999997,1,mini-swe-agent-1,,
ded1a0b0-4dd4-4f1b-94b6-9ad0d54aea92,Submitted,django__django-16560,1.7.0,kimi-k2-instruct-output,3,0.019757,0,mini-swe-agent-1,,
628b6041-8d8b-4b0e-a9c6-6632c9eb170b,Submitted,django__django-16569,1.7.0,kimi-k2-instruct-output,12,0.040137,1,mini-swe-agent-1,,
47425bfd-18fd-467b-89f5-f1e87b237a4d,Submitted,django__django-16595,1.7.0,kimi-k2-instruct-output,11,0.0649,0,mini-swe-agent-1,,
01d12647-9240-4fd1-9fe0-a444c553f080,Submitted,django__django-16612,1.7.0,kimi-k2-instruct-output,19,0.115755,1,mini-swe-agent-1,,
f59cff4b-7376-4c5d-8e87-35aabdc3c3bd,Submitted,django__django-16631,1.7.0,kimi-k2-instruct-output,24,0.331727,0,mini-swe-agent-1,,
14dbf6e6-a0df-47e1-9546-fa0463aeb9c4,Submitted,django__django-16642,1.7.0,kimi-k2-instruct-output,31,0.24143500000000004,1,mini-swe-agent-1,,
ddb71525-dff4-42a2-8419-f4f6b5fe5f53,Submitted,django__django-16661,1.7.0,kimi-k2-instruct-output,61,0.665936,0,mini-swe-agent-1,,
dfca131c-d459-405a-8e67-d5728dbb570a,Submitted,django__django-16662,1.7.0,kimi-k2-instruct-output,14,0.07689000000000001,1,mini-swe-agent-1,,
5fb9eac2-b27d-421b-ab4c-4a37dc38fded,Submitted,django__django-16667,1.7.0,kimi-k2-instruct-output,3,0.019674,0,mini-swe-agent-1,,
08cd712c-54fc-4cb8-9920-ba35490a6ce9,Submitted,django__django-16801,1.7.0,kimi-k2-instruct-output,2,0.007654,0,mini-swe-agent-1,,
d128f99e-9482-4fce-a05c-83a44b5746c0,Submitted,django__django-16819,1.7.0,kimi-k2-instruct-output,37,0.36820200000000003,1,mini-swe-agent-1,,
9858cfe5-2baa-451d-99fd-6d8195264c7d,Submitted,django__django-16877,1.7.0,kimi-k2-instruct-output,3,0.016896,0,mini-swe-agent-1,,
108de873-bceb-4e65-80f8-cc8e9199d768,Submitted,django__django-16899,1.7.0,kimi-k2-instruct-output,54,0.40913199999999994,1,mini-swe-agent-1,,
46c0308a-24a5-4ed2-b833-5354f6a5d6df,Submitted,django__django-16901,1.7.0,kimi-k2-instruct-output,25,0.24903499999999998,1,mini-swe-agent-1,,
e6eec17c-ad5c-4440-9322-8382dbf9c5ed,Submitted,django__django-16938,1.7.0,kimi-k2-instruct-output,41,0.468973,0,mini-swe-agent-1,,
ef209b27-1dbc-42f2-9f0b-fc8566278155,Submitted,django__django-16950,1.7.0,kimi-k2-instruct-output,58,0.8029640000000001,0,mini-swe-agent-1,,
56d7e3b4-4bd2-407f-80bb-365b1913da81,Submitted,django__django-17029,1.7.0,kimi-k2-instruct-output,7,0.022173,1,mini-swe-agent-1,,
f31ca7f8-e676-4ff5-af46-6c462ef47ba6,Submitted,django__django-17084,1.7.0,kimi-k2-instruct-output,45,0.4090089999999999,1,mini-swe-agent-1,,
5a47f5a3-c1e8-4790-834b-55171836ef43,Submitted,django__django-17087,1.7.0,kimi-k2-instruct-output,34,0.242165,1,mini-swe-agent-1,,
81a4d215-5fc7-4aee-aafd-9a2622850fd2,Submitted,django__django-7530,1.7.0,kimi-k2-instruct-output,17,0.151638,1,mini-swe-agent-1,,
f9f4c6ba-a72d-40c1-b349-d9053abf4c4e,Submitted,django__django-9296,1.7.0,kimi-k2-instruct-output,13,0.13082899999999997,1,mini-swe-agent-1,,
ce7b2fdd-f9a2-432e-a02c-2f2d61e474f3,Submitted,matplotlib__matplotlib-13989,1.7.0,kimi-k2-instruct-output,21,0.160511,1,mini-swe-agent-1,,
72337693-4017-4587-978f-f33533833071,Submitted,matplotlib__matplotlib-14623,1.7.0,kimi-k2-instruct-output,54,0.6830940000000001,1,mini-swe-agent-1,,
45da23f0-ab35-4ae5-9101-81e8f649d448,Submitted,matplotlib__matplotlib-20488,1.7.0,kimi-k2-instruct-output,86,2.312114,1,mini-swe-agent-1,,
f4ecffff-23f2-4c3d-a33c-115447f179f7,Submitted,matplotlib__matplotlib-20676,1.7.0,kimi-k2-instruct-output,38,0.41550899999999996,1,mini-swe-agent-1,,
f475557f-0f69-491b-81fa-a2734e197850,Submitted,matplotlib__matplotlib-20826,1.7.0,kimi-k2-instruct-output,53,0.609943,0,mini-swe-agent-1,,
5cd91690-9b65-408a-b018-6bc6269d7533,Submitted,matplotlib__matplotlib-20859,1.7.0,kimi-k2-instruct-output,16,0.05732899999999999,1,mini-swe-agent-1,,
b239e9e6-ad0c-4453-81b1-312a4cf2b031,Submitted,matplotlib__matplotlib-21568,1.7.0,kimi-k2-instruct-output,99,2.201986,0,mini-swe-agent-1,,
f4a548a3-e2b9-4a44-9f0a-b5a4e5f60709,Submitted,matplotlib__matplotlib-22719,1.7.0,kimi-k2-instruct-output,20,0.14525499999999997,1,mini-swe-agent-1,,
f6d56e16-2d16-4c7e-ad31-031e53dae3cb,Submitted,matplotlib__matplotlib-22865,1.7.0,kimi-k2-instruct-output,28,0.21580100000000002,1,mini-swe-agent-1,,
290494a6-08d3-4d85-ba7a-b0e0fc37af85,Submitted,matplotlib__matplotlib-22871,1.7.0,kimi-k2-instruct-output,51,0.6688770000000003,0,mini-swe-agent-1,,
3f042841-0712-4466-a841-16dd694406e4,Submitted,matplotlib__matplotlib-23299,1.7.0,kimi-k2-instruct-output,30,0.237271,0,mini-swe-agent-1,,
1ea5964a-e6a9-40b2-974f-e913efb71c15,Submitted,matplotlib__matplotlib-23314,1.7.0,kimi-k2-instruct-output,25,0.111398,1,mini-swe-agent-1,,
778478fd-3c4d-4575-8a70-cdec2cd21391,Submitted,matplotlib__matplotlib-23412,1.7.0,kimi-k2-instruct-output,30,0.25232000000000004,1,mini-swe-agent-1,,
a0675530-4b0a-417e-8388-37e53348414c,Submitted,matplotlib__matplotlib-23476,1.7.0,kimi-k2-instruct-output,44,0.405576,0,mini-swe-agent-1,,
5842130b-6187-46d4-bebb-c05a8acf1cf9,Submitted,matplotlib__matplotlib-24026,1.7.0,kimi-k2-instruct-output,34,0.23091299999999998,1,mini-swe-agent-1,,
b9de5efe-ef4e-43be-93c3-7d7792be01a3,Submitted,matplotlib__matplotlib-24149,1.7.0,kimi-k2-instruct-output,27,0.19445399999999996,1,mini-swe-agent-1,,
f1b71df9-4383-4568-932d-589b5518a997,Submitted,matplotlib__matplotlib-24177,1.7.0,kimi-k2-instruct-output,61,1.006708,0,mini-swe-agent-1,,
23d3e24d-7d2d-4afb-9bfd-07a949f184d1,Submitted,matplotlib__matplotlib-24570,1.7.0,kimi-k2-instruct-output,25,0.20713599999999993,1,mini-swe-agent-1,,
e03f4620-88ff-4b72-b832-fce071c2a902,Submitted,matplotlib__matplotlib-24627,1.7.0,kimi-k2-instruct-output,68,0.7635040000000001,0,mini-swe-agent-1,,
4af966ef-384b-4e79-88fc-dd07c3c5ca78,Submitted,matplotlib__matplotlib-24637,1.7.0,kimi-k2-instruct-output,29,0.249384,1,mini-swe-agent-1,,
fc64f2b5-aa4c-4a74-81d0-b8233ad277de,LimitsExceeded,matplotlib__matplotlib-24870,1.7.0,kimi-k2-instruct-output,135,3.0114289999999997,0,mini-swe-agent-1,,
09d81055-059b-438e-8276-820c1ae08b9c,Submitted,matplotlib__matplotlib-24970,1.7.0,kimi-k2-instruct-output,26,0.136137,1,mini-swe-agent-1,,
e4f777ec-4286-470a-a2f1-5f4aeda66280,Submitted,matplotlib__matplotlib-25122,1.7.0,kimi-k2-instruct-output,24,0.102104,1,mini-swe-agent-1,,
b07629dc-cc0d-4397-bdce-0707a70e8c22,Submitted,matplotlib__matplotlib-25287,1.7.0,kimi-k2-instruct-output,6,0.029933,0,mini-swe-agent-1,,
2823c6ee-8eab-4b37-a525-9ba9f996fce3,Submitted,matplotlib__matplotlib-25311,1.7.0,kimi-k2-instruct-output,22,0.13178199999999998,1,mini-swe-agent-1,,
7f3f8872-b796-4f3f-b5af-5a3178d11071,Submitted,matplotlib__matplotlib-25332,1.7.0,kimi-k2-instruct-output,4,0.025655999999999998,0,mini-swe-agent-1,,
7828ebc6-6aa1-4210-bf4d-3a0983a0fd52,Submitted,matplotlib__matplotlib-25479,1.7.0,kimi-k2-instruct-output,28,0.336333,0,mini-swe-agent-1,,
82dcdeb6-c7c7-4ac5-bbfc-330e5f3ab9cb,Submitted,matplotlib__matplotlib-25775,1.7.0,kimi-k2-instruct-output,151,2.5754680000000008,0,mini-swe-agent-1,,
0be49648-305e-43eb-b08e-25c68d9e43d3,Submitted,matplotlib__matplotlib-25960,1.7.0,kimi-k2-instruct-output,29,0.292334,0,mini-swe-agent-1,,
6e545b0c-6987-440a-8ed8-285eb2ad900e,Submitted,matplotlib__matplotlib-26113,1.7.0,kimi-k2-instruct-output,20,0.19330699999999998,1,mini-swe-agent-1,,
c47b4974-c6e9-4678-8d14-8bfb7f24501d,Submitted,matplotlib__matplotlib-26208,1.7.0,kimi-k2-instruct-output,78,1.652056,0,mini-swe-agent-1,,
65459424-b3c5-4a72-9ea2-f718fd04f041,Submitted,matplotlib__matplotlib-26291,1.7.0,kimi-k2-instruct-output,39,0.4873120000000001,1,mini-swe-agent-1,,
a163f54e-347c-4728-b707-da2d1d063903,LimitsExceeded,matplotlib__matplotlib-26342,1.7.0,kimi-k2-instruct-output,137,3.007072999999999,0,mini-swe-agent-1,,
24241b3d-9cba-4d69-a67f-e7afb2f9bf5d,Submitted,matplotlib__matplotlib-26466,1.7.0,kimi-k2-instruct-output,36,0.545744,0,mini-swe-agent-1,,
04826788-1941-4c69-b2d1-8b10dbb097a4,Submitted,mwaskom__seaborn-3069,1.7.0,kimi-k2-instruct-output,85,1.764759,0,mini-swe-agent-1,,
0c54228f-3e59-4a20-b476-f6d14f1e0722,Submitted,mwaskom__seaborn-3187,1.7.0,kimi-k2-instruct-output,70,1.0612359999999998,0,mini-swe-agent-1,,
39c735e1-ca9e-4b8a-a063-e1c91db737c0,Submitted,pallets__flask-5014,1.7.0,kimi-k2-instruct-output,2,0.008979,0,mini-swe-agent-1,,
14aa0a65-ed55-4b19-bf12-e8e113bd3595,Submitted,psf__requests-1142,1.7.0,kimi-k2-instruct-output,3,0.017012,0,mini-swe-agent-1,,
ac666d93-d5b6-49ae-91fe-d4a37ed3b15a,Submitted,psf__requests-1724,1.7.0,kimi-k2-instruct-output,3,0.022184,0,mini-swe-agent-1,,
498551cf-b509-42cf-8f1c-548084a302bf,LimitsExceeded,psf__requests-1766,1.7.0,kimi-k2-instruct-output,114,3.012698,0,mini-swe-agent-1,,
e3657781-9898-46f0-942a-705e3b9d9e0c,Submitted,psf__requests-1921,1.7.0,kimi-k2-instruct-output,24,0.44046599999999986,0,mini-swe-agent-1,,
11eadecd-fc61-4c85-b9eb-bbadee22933b,Submitted,psf__requests-2317,1.7.0,kimi-k2-instruct-output,2,0.009892999999999999,0,mini-swe-agent-1,,
3045e00c-1074-4394-aa41-7e51111b528e,Submitted,psf__requests-2931,1.7.0,kimi-k2-instruct-output,39,0.26514999999999994,0,mini-swe-agent-1,,
9c09dc92-f273-49d9-9da8-f49cbe736acd,Submitted,psf__requests-5414,1.7.0,kimi-k2-instruct-output,37,0.29380800000000007,1,mini-swe-agent-1,,
2be82d22-d7e2-445e-a7eb-7979d4e87e3e,LimitsExceeded,psf__requests-6028,1.7.0,kimi-k2-instruct-output,167,3.0071589999999992,0,mini-swe-agent-1,,
3907a25e-9da9-421d-9230-56f766220a8a,Submitted,pydata__xarray-2905,1.7.0,kimi-k2-instruct-output,30,0.227329,1,mini-swe-agent-1,,
ca830098-17b0-449e-bd83-25e20ddf7140,Submitted,pydata__xarray-3095,1.7.0,kimi-k2-instruct-output,41,0.39051,1,mini-swe-agent-1,,
34d8b2cb-9697-4af5-840e-363560a14580,Submitted,pydata__xarray-3151,1.7.0,kimi-k2-instruct-output,55,0.667242,0,mini-swe-agent-1,,
7f13aa92-2db6-41fa-9f39-6e24fcb14439,Submitted,pydata__xarray-3305,1.7.0,kimi-k2-instruct-output,41,0.25780699999999995,1,mini-swe-agent-1,,
d260bf10-5f85-4edd-95ee-6b7b01736396,Submitted,pydata__xarray-3677,1.7.0,kimi-k2-instruct-output,27,0.23286299999999996,1,mini-swe-agent-1,,
b0a165b2-2df3-42d8-b951-873edc54df3a,Submitted,pydata__xarray-3993,1.7.0,kimi-k2-instruct-output,36,0.16783100000000006,0,mini-swe-agent-1,,
49348942-2a1e-45cb-9b42-7a5734dfde46,Submitted,pydata__xarray-4075,1.7.0,kimi-k2-instruct-output,22,0.18599699999999994,1,mini-swe-agent-1,,
dd153290-d17b-4e20-bfe5-407a49d5a615,Submitted,pydata__xarray-4094,1.7.0,kimi-k2-instruct-output,33,0.272248,1,mini-swe-agent-1,,
42d2e794-4f5a-4dad-ae54-6ef146377f05,Submitted,pydata__xarray-4356,1.7.0,kimi-k2-instruct-output,32,0.271547,1,mini-swe-agent-1,,
dd1ac367-e7cb-4a81-8ed6-34f8d94ef7bb,Submitted,pydata__xarray-4629,1.7.0,kimi-k2-instruct-output,2,0.009648,0,mini-swe-agent-1,,
8effbb9f-beb3-4b0d-b888-1dfe43791f5b,Submitted,pydata__xarray-4687,1.7.0,kimi-k2-instruct-output,116,2.734848999999999,1,mini-swe-agent-1,,
804dcabf-bf60-4aed-b2a4-0c6938c1aeaf,Submitted,pydata__xarray-4695,1.7.0,kimi-k2-instruct-output,36,0.43243700000000007,1,mini-swe-agent-1,,
7500d666-1abe-4ae1-9b9c-8dbc8a43166d,Submitted,pydata__xarray-4966,1.7.0,kimi-k2-instruct-output,17,0.165423,1,mini-swe-agent-1,,
00256d50-1688-4640-a13e-d65089364458,Submitted,pydata__xarray-6461,1.7.0,kimi-k2-instruct-output,24,0.138419,1,mini-swe-agent-1,,
697e7ea8-f146-495c-95c2-803d59c8d23d,Submitted,pydata__xarray-6599,1.7.0,kimi-k2-instruct-output,34,0.32048699999999997,1,mini-swe-agent-1,,
d69f17b3-6875-49cc-8004-53f1fe76adfb,Submitted,pydata__xarray-6721,1.7.0,kimi-k2-instruct-output,59,0.7146469999999999,0,mini-swe-agent-1,,
5fe7d88f-2bed-49c1-b878-2ed6da3be62a,Submitted,pydata__xarray-6744,1.7.0,kimi-k2-instruct-output,21,0.169416,1,mini-swe-agent-1,,
a65df480-24ff-4822-9e11-edd7a5670e3f,Submitted,pydata__xarray-6938,1.7.0,kimi-k2-instruct-output,29,0.23920400000000003,0,mini-swe-agent-1,,
df959dd5-57a0-418a-a62c-64e644dcd5dd,Submitted,pydata__xarray-6992,1.7.0,kimi-k2-instruct-output,31,0.177074,0,mini-swe-agent-1,,
b84fba57-fd26-46b3-88e6-188adae85867,Submitted,pydata__xarray-7229,1.7.0,kimi-k2-instruct-output,114,2.4312329999999998,0,mini-swe-agent-1,,
830a3ac5-0527-4895-a123-368f2fdeeb1b,Submitted,pydata__xarray-7233,1.7.0,kimi-k2-instruct-output,24,0.149359,1,mini-swe-agent-1,,
4c3e2496-e079-479b-bca4-dd25f81f90c1,Submitted,pydata__xarray-7393,1.7.0,kimi-k2-instruct-output,59,0.577296,1,mini-swe-agent-1,,
0f48d41a-f2c1-4d0b-9e6a-503cfb66a72c,Submitted,pylint-dev__pylint-4551,1.7.0,kimi-k2-instruct-output,51,0.679153,0,mini-swe-agent-1,,
ae91702f-0373-4c58-a159-0d2e3ee9652a,Submitted,pylint-dev__pylint-4604,1.7.0,kimi-k2-instruct-output,52,0.5718700000000001,0,mini-swe-agent-1,,
f2d8f0d5-bfd3-4a76-8f10-6874543a9bb8,Submitted,pylint-dev__pylint-4661,1.7.0,kimi-k2-instruct-output,11,0.07268899999999999,0,mini-swe-agent-1,,
967e78aa-8f4c-4aa1-af4f-8a79a9882c46,Submitted,pylint-dev__pylint-4970,1.7.0,kimi-k2-instruct-output,36,0.351301,0,mini-swe-agent-1,,
779e8f73-c33f-4da1-9f83-8ffd94d20bed,Submitted,pylint-dev__pylint-6386,1.7.0,kimi-k2-instruct-output,41,0.35711700000000013,0,mini-swe-agent-1,,
